# {"t_start": 1541657710.3131566, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
5.0,383,456.653414
4.0,283,467.799609
3.0,251,471.707956
4.0,295,476.33896
0.0,123,478.400472
2.0,200,481.488553
1.0,173,484.155052
3.0,247,487.887974
2.0,215,490.995238
0.0,132,492.94424
3.0,233,496.281097
0.0,130,498.189607
3.0,249,501.711647
2.0,199,504.669958
0.0,124,506.482176
0.0,131,508.337625
0.0,124,510.161776
3.0,261,513.904979
0.0,134,515.943961
4.0,299,520.854987
2.0,197,525.013918
0.0,132,533.050991
0.0,125,534.958173
0.0,122,536.755883
1.0,185,539.51256
5.0,355,544.714284
3.0,253,548.390622
2.0,199,551.29513
0.0,135,553.234694
9.0,411,560.29199
2.0,200,563.482254
0.0,137,565.503324
1.0,175,568.032733
0.0,133,570.056973
2.0,222,573.405581
6.0,401,586.419417
1.0,163,588.877753
1.0,152,591.062938
4.0,247,594.657569
2.0,198,597.539817
1.0,154,599.981756
0.0,126,602.004518
5.0,351,614.207566
2.0,203,618.68609
0.0,128,621.671187
2.0,208,626.770883
6.0,380,637.202578
2.0,191,641.714384
2.0,199,646.303742
7.0,455,657.632491
0.0,138,660.923832
3.0,221,666.398438
1.0,174,670.511562
2.0,220,675.871089
1.0,159,679.578808
1.0,177,683.871582
7.0,460,694.669952
2.0,191,699.102794
5.0,352,707.436248
1.0,154,711.047701
3.0,249,716.836468
0.0,124,719.702251
2.0,215,724.684091
0.0,130,727.54855
1.0,160,731.270983
3.0,230,736.646605
1.0,165,740.439296
4.0,299,747.479982
2.0,185,751.76616
0.0,128,754.781731
13.0,459,765.464437
2.0,218,770.495648
1.0,168,774.390564
9.0,415,783.943068
10.0,459,794.501587
2.0,227,799.688357
11.0,504,811.40421
1.0,158,815.035659
4.0,269,821.37356
1.0,159,825.118821
5.0,372,833.660893
4.0,305,840.675723
1.0,159,844.368192
10.0,453,854.996853
5.0,371,863.5827
0.0,127,866.462492
2.0,198,871.093018
2.0,208,875.812665
0.0,124,878.75905
2.0,202,883.45864
3.0,246,889.192749
6.0,401,898.464584
2.0,198,903.107674
0.0,129,906.106437
0.0,133,909.262303
3.0,253,915.078716
1.0,157,918.69888
2.0,192,923.232036
2.0,201,928.28593
2.0,215,933.552691
8.0,376,942.750022
1.0,173,947.039313
1.0,182,951.34676
5.0,344,959.517013
0.0,124,962.592541
2.0,211,967.503805
4.0,261,973.626471
0.0,136,976.719975
5.0,325,984.235285
0.0,125,987.136409
6.0,404,996.519999
3.0,249,1002.314864
0.0,139,1005.638013
5.0,348,1013.791582
2.0,204,1018.473159
0.0,127,1021.425231
4.0,300,1028.426576
3.0,229,1033.715817
4.0,298,1040.706932
8.0,373,1049.308009
11.0,484,1060.425122
1.0,157,1064.127797
4.0,297,1070.967489
3.0,251,1076.755227
3.0,250,1082.557745
3.0,249,1088.320245
3.0,219,1093.387869
5.0,286,1100.035594
3.0,220,1105.124116
3.0,231,1110.452175
10.0,474,1121.589686
6.0,356,1129.834472
4.0,275,1136.276927
4.0,276,1142.688337
1.0,159,1146.466886
7.0,386,1155.352068
0.0,129,1158.388884
5.0,346,1166.456089
5.0,353,1174.5856
6.0,382,1183.368766
3.0,214,1188.353693
2.0,207,1193.220275
1.0,153,1196.735735
7.0,435,1207.055008
7.0,389,1216.079003
5.0,348,1224.214552
12.0,527,1236.352436
8.0,288,1243.136886
6.0,361,1251.621132
7.0,256,1257.707229
5.0,324,1265.281649
4.0,297,1272.206485
9.0,405,1281.687343
4.0,325,1289.023676
3.0,246,1294.677832
6.0,378,1303.455157
4.0,267,1309.616014
4.0,303,1316.520371
9.0,407,1325.986741
5.0,294,1332.739482
2.0,198,1337.289669
2.0,202,1341.994511
10.0,433,1352.077001
7.0,426,1361.908536
4.0,295,1368.542942
2.0,185,1372.777767
1.0,157,1376.340169
5.0,313,1383.5167
6.0,312,1390.625824
5.0,306,1397.653206
4.0,263,1403.752843
3.0,208,1408.552612
3.0,231,1413.875679
7.0,389,1423.02371
4.0,260,1429.33083
6.0,375,1438.326927
3.0,246,1444.433904
4.0,260,1450.515484
6.0,339,1458.968822
4.0,266,1465.24405
3.0,254,1471.111409
11.0,277,1477.489196
4.0,300,1484.460537
4.0,280,1491.236962
10.0,469,1502.342014
3.0,220,1507.27001
4.0,320,1514.651984
8.0,463,1525.426239
5.0,277,1531.777882
5.0,353,1540.132626
5.0,330,1547.774039
2.0,179,1551.840269
6.0,385,1560.826186
3.0,240,1566.312759
3.0,230,1571.71974
5.0,309,1578.827799
6.0,401,1588.232757
11.0,428,1598.154964
5.0,290,1604.819577
6.0,396,1613.994966
9.0,381,1622.722773
9.0,347,1630.807098
6.0,340,1638.68998
5.0,294,1645.43783
3.0,250,1651.266653
4.0,294,1658.019465
7.0,247,1663.553006
5.0,311,1670.722567
15.0,416,1680.331472
5.0,302,1687.250832
11.0,432,1697.223619
9.0,325,1704.611506
12.0,420,1714.439069
5.0,293,1721.056464
4.0,265,1727.113809
5.0,295,1733.927175
12.0,566,1747.247264
8.0,275,1753.740926
3.0,211,1758.51974
3.0,244,1764.068161
5.0,287,1770.561337
4.0,263,1776.555499
8.0,416,1786.171098
17.0,472,1797.079609
25.0,390,1806.153382
4.0,259,1812.329967
5.0,307,1819.486008
3.0,211,1824.290812
4.0,247,1829.990861
10.0,349,1838.073835
6.0,340,1846.024205
13.0,365,1854.434815
5.0,335,1862.178101
5.0,314,1869.349178
13.0,521,1881.220133
16.0,480,1892.189419
3.0,231,1897.437933
6.0,377,1905.943524
9.0,496,1917.307699
6.0,378,1925.909452
6.0,395,1934.839298
8.0,381,1943.70137
13.0,366,1952.230607
11.0,377,1960.864672
7.0,340,1968.603533
6.0,353,1976.594604
16.0,621,1990.656345
10.0,364,1999.000409
4.0,243,2005.177191
8.0,460,2016.565908
5.0,280,2023.21475
12.0,417,2033.169482
11.0,512,2044.931808
5.0,311,2052.035916
19.0,395,2062.100772
11.0,389,2071.70459
11.0,509,2083.668362
5.0,292,2090.893325
9.0,432,2101.560873
6.0,318,2109.752097
8.0,387,2118.925215
7.0,449,2129.627063
13.0,481,2142.204986
5.0,274,2148.538718
8.0,452,2160.031859
16.0,434,2171.021421
11.0,390,2180.571806
11.0,484,2192.312056
27.0,389,2201.545978
11.0,278,2208.012029
6.0,393,2217.440318
16.0,461,2228.603791
7.0,373,2237.663625
7.0,360,2247.489495
21.0,381,2256.446412
8.0,302,2263.545467
5.0,294,2270.588628
10.0,516,2282.975235
7.0,396,2292.45736
5.0,345,2300.549383
39.0,558,2313.931978
5.0,314,2321.623609
6.0,342,2329.827601
8.0,436,2340.24174
8.0,433,2350.728285
8.0,456,2362.627035
8.0,281,2370.179383
15.0,379,2379.106045
12.0,446,2389.964958
7.0,251,2396.631755
11.0,278,2403.232427
5.0,332,2410.983791
6.0,345,2418.933918
31.0,466,2429.648267
3.0,216,2434.642549
7.0,334,2443.724669
5.0,291,2451.523726
29.0,431,2462.778563
19.0,567,2476.291183
13.0,462,2487.404095
10.0,345,2495.859039
11.0,382,2505.761586
8.0,414,2515.517567
4.0,256,2521.689527
24.0,506,2533.696341
17.0,636,2550.253303
11.0,440,2561.727613
10.0,384,2572.215532
9.0,347,2580.915427
6.0,338,2589.112132
6.0,332,2597.109452
3.0,239,2602.81071
6.0,383,2612.029288
6.0,379,2621.38018
376.0,1008,2645.965931
15.0,423,2656.239243
5.0,293,2663.376154
8.0,465,2674.632241
10.0,370,2683.45599
5.0,333,2691.627306
5.0,282,2698.60602
5.0,359,2707.902368
4.0,300,2715.163212
373.0,887,2735.486478
7.0,258,2741.772019
5.0,299,2748.777415
13.0,367,2757.105721
20.0,424,2766.98239
7.0,260,2772.849486
1.0,167,2776.779156
19.0,538,2790.114718
9.0,382,2799.102585
11.0,282,2806.181184
31.0,491,2818.201724
5.0,280,2825.037713
5.0,312,2832.885412
9.0,478,2844.413395
9.0,325,2851.627462
13.0,299,2859.094752
20.0,323,2867.705224
7.0,372,2876.236353
11.0,272,2882.653894
9.0,437,2893.360584
8.0,298,2900.543907
16.0,445,2911.684377
15.0,389,2920.863832
22.0,398,2929.910999
5.0,292,2937.247256
9.0,325,2945.471309
8.0,302,2952.496113
8.0,417,2962.328142
4.0,262,2968.626656
9.0,490,2979.997959
27.0,351,2988.128657
5.0,291,2995.163619
8.0,348,3003.955129
9.0,329,3012.670261
12.0,513,3024.569497
10.0,450,3034.924432
14.0,408,3044.443604
10.0,376,3053.497885
5.0,288,3060.620546
10.0,433,3070.916775
8.0,295,3078.878165
44.0,559,3092.382405
8.0,495,3104.273238
25.0,403,3113.755189
19.0,379,3122.549812
8.0,420,3132.44372
5.0,348,3140.53792
14.0,533,3152.746745
8.0,392,3161.718507
8.0,419,3171.500158
3.0,235,3177.190882
11.0,543,3189.907022
10.0,567,3203.053486
4.0,266,3209.143488
9.0,400,3218.645434
8.0,275,3225.086949
5.0,363,3233.494765
8.0,480,3244.640789
5.0,290,3251.284228
10.0,385,3260.324321
4.0,258,3266.171335
5.0,325,3273.659223
8.0,296,3280.521069
6.0,383,3289.314522
4.0,264,3295.429101
6.0,355,3303.967017
4.0,241,3309.68267
8.0,368,3318.248374
8.0,406,3327.883962
5.0,324,3335.962501
9.0,329,3344.26124
4.0,251,3351.612375
8.0,386,3362.321503
2.0,203,3367.754438
11.0,386,3377.089419
4.0,277,3383.308129
8.0,479,3394.271475
0.0,130,3397.306529
16.0,399,3406.274379
14.0,593,3419.900245
11.0,390,3428.833829
10.0,462,3439.295478
36.0,547,3452.416491
10.0,365,3461.923122
8.0,428,3473.097435
10.0,342,3481.841315
10.0,365,3490.72412
10.0,364,3500.452316
4.0,243,3506.555284
8.0,417,3517.009886
43.0,588,3532.011236
5.0,330,3540.083994
8.0,408,3550.109834
6.0,342,3558.371053
8.0,505,3570.44789
5.0,327,3578.572971
9.0,480,3590.408893
20.0,354,3598.59164
38.0,482,3611.068822
26.0,407,3620.851226
230.0,654,3637.222291
15.0,382,3646.565707
8.0,446,3657.446199
9.0,444,3668.364759
5.0,333,3676.598128
4.0,258,3682.845081
9.0,416,3693.19343
28.0,397,3703.098105
10.0,367,3712.018907
19.0,399,3721.889419
16.0,395,3731.726902
28.0,389,3741.380161
8.0,307,3748.879856
7.0,371,3757.895975
5.0,356,3766.818433
3.0,231,3772.509555
9.0,405,3782.330575
4.0,302,3789.664756
4.0,242,3795.499257
5.0,324,3803.224089
10.0,347,3811.888937
8.0,303,3819.252161
12.0,538,3832.432046
10.0,364,3841.364794
26.0,536,3854.517858
10.0,349,3863.121442
6.0,347,3871.643611
9.0,464,3882.438543
5.0,319,3890.134019
27.0,444,3901.084134
28.0,404,3911.138242
14.0,509,3923.466724
4.0,259,3929.708811
5.0,296,3936.951214
7.0,249,3943.048213
10.0,449,3953.88035
4.0,257,3960.163924
19.0,401,3969.771158
9.0,411,3979.764732
7.0,468,3991.433859
14.0,415,4001.74103
20.0,424,4012.178071
28.0,389,4021.851845
3.0,210,4026.908787
4.0,298,4034.09484
10.0,349,4042.268508
38.0,448,4053.308193
7.0,410,4064.67143
6.0,340,4072.956405
19.0,393,4082.716984
12.0,334,4090.500997
21.0,431,4101.547298
28.0,390,4110.701477
6.0,376,4119.820382
20.0,435,4130.170735
5.0,323,4137.901769
10.0,344,4146.148143
6.0,358,4154.856757
4.0,297,4162.054142
17.0,313,4169.749532
16.0,549,4183.504218
7.0,430,4194.450001
5.0,347,4202.859967
8.0,450,4213.805633
5.0,327,4221.691996
4.0,239,4227.438803
10.0,362,4236.265266
8.0,423,4246.408212
3.0,215,4251.751145
20.0,415,4261.78201
3.0,225,4267.149719
20.0,362,4275.634516
9.0,425,4286.073184
154.0,574,4299.670329
7.0,392,4309.398448
3.0,215,4314.609417
9.0,443,4325.415982
7.0,247,4331.766047
7.0,387,4340.379902
9.0,411,4349.652852
16.0,637,4364.740177
6.0,323,4372.515382
7.0,420,4382.815725
21.0,426,4392.981115
10.0,344,4401.381066
25.0,441,4412.645059
21.0,430,4423.292484
8.0,275,4430.278951
3.0,229,4436.030469
9.0,507,4448.418367
9.0,327,4456.235789
5.0,288,4463.188015
5.0,296,4470.108616
8.0,277,4476.768446
8.0,330,4484.576877
21.0,508,4497.015011
8.0,292,4504.270425
20.0,414,4514.577189
10.0,371,4523.71057
8.0,424,4534.06213
20.0,436,4544.9717
9.0,325,4552.833292
5.0,311,4561.11208
3.0,213,4566.934966
22.0,449,4578.676508
29.0,406,4588.557221
29.0,400,4598.08537
10.0,383,4607.327127
19.0,408,4616.983668
6.0,323,4624.74688
12.0,329,4632.735104
10.0,345,4640.882889
14.0,410,4650.554153
10.0,346,4658.856856
21.0,430,4669.083163
13.0,545,4682.959426
8.0,276,4689.675415
9.0,319,4697.11978
20.0,410,4707.664553
11.0,407,4717.255137
10.0,348,4725.50886
4.0,251,4731.454645
21.0,427,4741.141877
23.0,424,4750.931107
13.0,557,4764.691499
5.0,298,4772.028561
6.0,345,4780.383913
8.0,418,4790.468136
4.0,298,4797.605271
15.0,375,4806.831257
5.0,310,4814.3234
6.0,358,4822.987695
9.0,448,4833.715631
8.0,421,4843.622317
10.0,351,4852.033339
16.0,666,4868.784408
14.0,486,4880.35544
42.0,480,4892.341526
4.0,299,4899.451771
30.0,424,4909.951455
29.0,377,4919.111281
17.0,313,4926.231766
375.0,960,4949.481766
9.0,312,4956.637561
6.0,305,4963.372599
20.0,433,4973.321173
12.0,454,4984.578787
334.0,790,5002.694452
28.0,440,5013.44483
12.0,316,5021.17235
23.0,477,5032.606056
26.0,370,5041.375199
11.0,282,5048.195292
26.0,367,5057.19638
13.0,520,5069.983792
5.0,332,5078.028263
26.0,377,5087.163182
17.0,378,5096.384089
7.0,362,5105.356445
37.0,404,5114.994615
1.0,182,5119.376076
3.0,229,5125.089766
15.0,433,5135.400028
11.0,380,5144.373709
38.0,443,5156.215891
5.0,273,5162.898187
12.0,594,5177.468822
47.0,479,5189.676762
29.0,411,5199.900833
11.0,389,5209.069163
3.0,250,5215.322877
9.0,471,5226.546641
227.0,606,5241.402023
6.0,328,5249.44566
37.0,395,5258.999698
13.0,371,5268.314236
12.0,548,5282.099132
16.0,462,5293.746281
9.0,475,5305.537852
4.0,328,5313.610695
9.0,359,5322.073405
12.0,464,5333.088464
36.0,462,5344.074993
56.0,469,5355.553897
18.0,426,5365.970741
22.0,488,5379.000651
8.0,394,5388.232484
5.0,294,5395.405948
8.0,280,5402.361668
360.0,826,5422.324298
8.0,462,5433.38197
4.0,299,5440.524993
37.0,488,5451.958057
11.0,275,5458.52771
351.0,906,5479.220066
387.0,904,5499.75866
14.0,371,5508.500196
8.0,429,5518.911237
7.0,355,5527.374346
8.0,429,5537.604318
23.0,596,5552.028124
13.0,379,5561.191463
11.0,547,5574.343704
5.0,301,5581.359234
3.0,237,5586.995384
9.0,324,5594.821906
9.0,331,5602.800384
6.0,385,5612.191138
10.0,418,5621.703561
8.0,423,5631.703027
29.0,401,5641.291209
23.0,440,5651.862483
12.0,330,5659.552229
13.0,532,5671.729561
3.0,210,5676.465814
11.0,477,5687.144096
22.0,406,5696.325381
41.0,565,5709.0159
313.0,701,5725.006072
17.0,310,5732.066881
4.0,275,5738.398488
33.0,421,5748.045551
10.0,384,5756.953209
18.0,402,5766.112062
29.0,521,5777.990882
20.0,340,5785.705041
4.0,300,5792.586247
20.0,377,5801.293435
56.0,473,5812.393118
359.0,861,5832.944807
6.0,356,5841.648546
21.0,420,5852.048322
33.0,381,5861.473352
8.0,416,5871.484979
21.0,528,5884.738663
4.0,264,5891.04796
14.0,383,5900.30465
6.0,321,5907.936044
20.0,422,5915.181537
374.0,879,5929.627491
26.0,408,5935.910241
6.0,383,5941.835905
391.0,938,5956.138468
13.0,496,5963.684786
10.0,432,5970.3116
10.0,351,5975.742206
12.0,450,5982.60265
12.0,444,5989.749535
370.0,840,6002.545166
31.0,475,6010.22246
8.0,462,6016.894639
6.0,374,6022.638887
7.0,416,6028.982468
17.0,387,6034.884623
13.0,523,6043.005713
6.0,372,6048.587636
8.0,401,6054.63693
4.0,261,6058.57356
4.0,296,6063.092688
39.0,528,6070.569896
15.0,386,6076.559188
13.0,360,6082.036503
4.0,244,6085.744665
36.0,455,6092.388728
4.0,318,6097.103996
7.0,249,6100.890303
23.0,317,6105.676647
7.0,399,6112.115235
10.0,357,6118.109678
23.0,316,6122.947669
314.0,715,6133.986021
13.0,549,6143.016152
20.0,320,6147.918456
26.0,464,6155.036598
11.0,542,6163.325057
46.0,448,6170.183455
42.0,440,6176.993797
4.0,303,6181.654812
5.0,273,6186.003554
8.0,302,6190.69142
7.0,386,6196.65127
7.0,422,6203.124813
22.0,460,6210.169446
325.0,824,6222.897847
4.0,261,6226.899609
22.0,449,6233.782811
11.0,479,6241.108157
16.0,512,6249.566528
42.0,431,6256.420879
23.0,424,6262.916158
11.0,404,6269.156923
9.0,422,6275.677046
4.0,299,6280.371435
12.0,532,6288.964475
4.0,246,6292.872715
12.0,433,6299.626522
8.0,462,6306.749482
6.0,352,6312.218788
10.0,362,6317.822755
16.0,493,6325.549163
6.0,397,6331.745654
9.0,376,6337.572995
45.0,438,6343.77975
4.0,303,6348.195105
333.0,721,6359.97
41.0,426,6366.795242
50.0,485,6374.269756
15.0,437,6381.676274
12.0,331,6386.9829
30.0,422,6393.515375
349.0,815,6407.073643
3.0,212,6410.264971
3.0,216,6413.935884
327.0,759,6424.828982
9.0,328,6429.548163
4.0,260,6433.839418
12.0,475,6440.845864
20.0,427,6447.146746
3.0,231,6450.537156
11.0,410,6456.458141
11.0,475,6463.292626
41.0,417,6469.145747
316.0,776,6480.404295
314.0,710,6490.649971
46.0,457,6497.168376
8.0,471,6503.959237
25.0,348,6508.962353
41.0,419,6514.990742
50.0,488,6522.051264
7.0,256,6525.828121
3.0,211,6528.943156
313.0,673,6539.013372
4.0,260,6542.683895
14.0,368,6547.972019
14.0,432,6554.422427
4.0,296,6558.838202
332.0,670,6568.550004
9.0,346,6573.562234
314.0,717,6584.099665
13.0,555,6591.924215
313.0,2069,6622.230803
4.0,321,6626.905788
347.0,803,6638.495887
6.0,346,6643.425026
4.0,274,6647.401235
11.0,456,6653.899809
7.0,252,6657.592487
57.0,491,6664.461768
4.0,259,6668.083842
24.0,519,6675.390747
9.0,330,6680.161431
347.0,819,6691.929807
3.0,223,6695.179007
13.0,338,6700.062776
3.0,227,6703.389626
20.0,322,6708.069714
