# {"t_start": 1541657710.6584349, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
5.0,300,1225.23543
3.0,247,1230.966255
4.0,279,1237.44972
5.0,324,1245.111707
2.0,203,1249.833321
2.0,230,1255.22686
5.0,330,1263.09361
2.0,222,1268.225898
6.0,398,1277.532167
2.0,218,1282.621717
14.0,380,1291.209426
5.0,348,1299.288688
4.0,279,1305.725899
2.0,183,1309.923737
11.0,409,1319.285949
8.0,284,1325.91812
2.0,206,1330.642828
5.0,328,1338.249762
5.0,281,1344.716497
2.0,198,1349.338588
2.0,221,1354.472185
7.0,420,1364.142403
5.0,329,1371.5304
3.0,232,1376.826422
5.0,305,1383.794789
4.0,243,1389.318707
1.0,159,1393.047902
13.0,353,1401.163824
3.0,209,1405.933475
5.0,293,1412.74155
3.0,250,1418.525987
5.0,290,1425.495426
6.0,321,1433.270061
4.0,276,1439.868085
7.0,321,1447.663914
5.0,287,1454.625523
3.0,229,1460.292309
4.0,262,1466.504029
7.0,451,1476.815801
13.0,471,1487.877156
11.0,507,1499.90567
3.0,215,1504.907494
7.0,251,1510.670178
4.0,269,1516.82645
4.0,299,1523.822316
5.0,275,1530.151769
2.0,184,1534.483131
12.0,522,1546.7221
9.0,501,1558.196091
7.0,430,1568.238898
2.0,225,1573.490402
9.0,346,1581.486326
4.0,268,1587.705572
10.0,452,1598.212461
6.0,383,1607.021374
4.0,306,1614.088113
10.0,355,1622.227917
6.0,401,1631.535718
15.0,538,1644.006495
4.0,278,1650.440223
4.0,278,1656.849778
3.0,230,1661.978937
7.0,350,1670.061519
9.0,341,1677.879133
5.0,345,1685.883408
5.0,274,1692.129245
9.0,414,1701.630675
11.0,279,1708.085359
9.0,408,1717.467133
5.0,296,1724.289577
7.0,384,1733.112988
3.0,212,1738.073624
13.0,363,1746.635096
10.0,353,1754.922791
5.0,272,1761.113311
6.0,307,1768.059108
8.0,419,1777.608754
6.0,319,1784.904317
22.0,419,1794.615097
7.0,388,1803.606108
5.0,307,1810.889382
14.0,527,1823.195252
31.0,518,1835.126226
2.0,185,1839.426582
6.0,352,1847.650669
8.0,277,1853.996438
6.0,340,1861.842197
14.0,619,1875.917892
6.0,353,1883.949749
13.0,464,1894.580383
3.0,211,1899.379914
5.0,330,1906.859029
12.0,513,1918.585635
12.0,419,1928.191601
6.0,320,1935.425991
6.0,361,1943.751509
19.0,322,1951.269562
7.0,391,1960.247644
7.0,347,1968.11641
7.0,250,1973.766753
12.0,561,1986.455046
17.0,443,1996.51844
7.0,377,2005.977456
6.0,311,2013.685723
11.0,379,2022.71387
10.0,345,2030.929525
13.0,334,2038.548398
9.0,329,2046.244285
8.0,427,2056.191241
9.0,349,2065.417911
7.0,403,2074.938145
12.0,286,2081.710951
11.0,275,2088.455743
28.0,466,2099.96724
3.0,213,2105.500272
1.0,158,2109.495842
13.0,536,2122.262746
10.0,455,2133.461869
9.0,347,2142.466452
7.0,379,2151.496646
31.0,475,2163.87075
10.0,339,2172.068893
10.0,382,2181.362961
5.0,330,2189.438523
7.0,380,2198.576986
8.0,391,2207.684454
4.0,262,2213.893854
6.0,383,2222.993483
18.0,511,2235.380638
7.0,401,2246.448431
6.0,337,2254.373447
15.0,379,2263.308099
9.0,413,2273.171183
10.0,361,2281.884318
3.0,214,2286.885283
8.0,391,2296.184703
4.0,301,2303.240072
6.0,338,2311.377673
4.0,261,2317.852758
5.0,316,2325.540204
5.0,305,2332.881607
8.0,387,2342.008555
29.0,543,2355.049186
11.0,385,2365.820779
23.0,438,2376.527045
7.0,405,2386.104848
7.0,373,2395.951274
11.0,281,2402.650498
5.0,299,2409.584971
12.0,479,2420.70726
16.0,493,2432.030538
6.0,348,2441.197021
7.0,251,2447.904054
4.0,239,2454.398171
4.0,295,2461.928884
19.0,446,2472.420666
9.0,482,2483.995127
6.0,310,2491.683259
21.0,377,2501.100548
11.0,277,2508.049601
15.0,404,2517.654657
8.0,281,2524.416268
13.0,313,2531.964241
24.0,337,2540.579883
20.0,373,2550.228433
8.0,425,2561.275792
7.0,426,2572.929548
12.0,409,2583.017516
5.0,298,2590.223024
5.0,299,2597.401559
6.0,356,2605.992868
23.0,443,2616.668034
39.0,507,2629.157182
8.0,283,2636.00826
11.0,413,2646.128575
374.0,941,2669.003068
6.0,346,2677.345264
8.0,413,2687.32439
10.0,392,2696.943844
10.0,379,2706.663225
13.0,358,2715.436014
12.0,287,2722.011931
20.0,419,2731.56536
11.0,285,2738.29607
4.0,241,2744.121445
37.0,517,2755.887901
4.0,242,2761.501431
5.0,293,2768.27529
16.0,491,2779.866686
42.0,538,2792.983387
6.0,377,2801.983512
13.0,367,2811.286423
4.0,319,2819.015346
5.0,292,2826.104644
23.0,519,2839.083015
11.0,484,2849.980657
12.0,284,2856.921618
5.0,281,2864.387949
17.0,487,2875.958354
16.0,330,2883.86866
6.0,344,2892.294227
4.0,278,2899.041414
10.0,527,2911.994356
12.0,321,2919.643045
12.0,526,2931.660358
6.0,341,2940.768106
21.0,335,2948.64761
4.0,271,2954.961949
9.0,353,2963.367639
18.0,560,2976.424038
9.0,308,2983.669553
13.0,337,2991.483862
12.0,291,2998.615877
12.0,485,3011.40613
7.0,371,3020.034238
349.0,804,3038.726426
13.0,497,3050.501172
14.0,379,3059.816157
30.0,473,3071.077702
8.0,503,3084.091954
8.0,274,3090.65139
6.0,360,3099.222485
7.0,395,3108.757899
14.0,385,3117.695102
8.0,278,3124.171013
36.0,530,3136.567551
11.0,278,3143.047998
11.0,526,3155.059752
4.0,243,3160.58988
5.0,337,3168.440111
2.0,181,3172.740252
5.0,296,3179.790215
11.0,393,3189.039011
8.0,276,3195.460887
13.0,315,3202.767327
19.0,398,3211.861413
15.0,381,3221.014284
4.0,278,3227.465854
9.0,404,3236.857452
11.0,376,3245.619692
353.0,955,3267.589756
9.0,406,3276.968132
8.0,424,3286.796791
5.0,334,3294.450215
5.0,301,3301.665603
7.0,390,3310.888217
11.0,545,3323.786823
3.0,212,3328.678022
9.0,431,3339.257859
3.0,215,3345.238229
10.0,354,3355.322888
7.0,368,3365.537742
11.0,515,3377.984421
30.0,426,3387.722
20.0,422,3397.337797
5.0,327,3404.695724
16.0,395,3413.802157
3.0,215,3418.679643
39.0,421,3428.346781
5.0,295,3435.039908
26.0,414,3444.653333
6.0,381,3453.961615
4.0,259,3460.801037
24.0,443,3472.258458
10.0,360,3481.529412
6.0,318,3489.110694
4.0,266,3496.254635
26.0,404,3506.588821
5.0,328,3514.875915
31.0,481,3527.374835
6.0,359,3536.018312
14.0,511,3548.560766
19.0,412,3558.571208
9.0,350,3566.992379
12.0,316,3574.640164
6.0,368,3584.006902
7.0,425,3593.983953
8.0,410,3603.52938
5.0,347,3612.904248
28.0,393,3622.23832
28.0,388,3632.151912
6.0,344,3640.67451
11.0,272,3647.348907
21.0,432,3657.89396
20.0,418,3668.154015
18.0,358,3676.98865
2.0,185,3681.509538
2.0,200,3686.35317
3.0,241,3692.368521
4.0,259,3698.837239
6.0,400,3708.696529
7.0,366,3717.682594
29.0,404,3727.676039
28.0,389,3737.440111
15.0,384,3746.886029
10.0,349,3755.305322
20.0,416,3765.72096
5.0,309,3773.310023
4.0,302,3780.58192
7.0,251,3786.649369
8.0,397,3796.300415
11.0,496,3808.3029
5.0,295,3815.655984
14.0,368,3824.605408
3.0,215,3829.789288
20.0,455,3841.0293
9.0,490,3853.002753
11.0,480,3864.870086
6.0,344,3873.153341
12.0,313,3880.418152
229.0,638,3895.930863
3.0,233,3901.79771
22.0,398,3911.602438
8.0,289,3918.638654
18.0,360,3927.266175
4.0,264,3933.625957
9.0,407,3943.632348
5.0,350,3952.074541
14.0,373,3961.240241
9.0,415,3971.181873
6.0,387,3980.562863
7.0,429,3991.295121
3.0,213,3996.589451
8.0,277,4003.431366
6.0,308,4011.021538
26.0,396,4020.889929
1.0,156,4024.621775
10.0,345,4032.933148
9.0,403,4042.427031
10.0,345,4050.823919
3.0,216,4056.471517
9.0,322,4065.437442
8.0,478,4077.218844
7.0,398,4086.871917
19.0,402,4096.534387
11.0,270,4103.431242
3.0,217,4108.490358
12.0,440,4119.136511
10.0,377,4128.057584
26.0,433,4138.505993
7.0,453,4149.423266
4.0,298,4156.639116
8.0,280,4163.397526
7.0,360,4172.308593
25.0,406,4182.452194
3.0,233,4188.555883
11.0,489,4200.559107
6.0,393,4210.135547
4.0,241,4215.993231
3.0,210,4221.00067
8.0,281,4227.848552
11.0,325,4235.73828
12.0,522,4248.42542
4.0,264,4254.805536
12.0,314,4262.379074
12.0,300,4269.554289
9.0,456,4280.40907
4.0,241,4286.307557
12.0,301,4293.416264
18.0,404,4303.174897
10.0,346,4311.6869
6.0,337,4319.809934
7.0,255,4326.259204
6.0,361,4334.88705
7.0,390,4343.630759
6.0,358,4351.733535
6.0,340,4359.734226
21.0,426,4370.04145
16.0,532,4383.060937
10.0,344,4391.242806
9.0,474,4402.808039
19.0,423,4413.592676
5.0,333,4421.928256
28.0,397,4432.142843
11.0,274,4438.667858
6.0,359,4447.461099
10.0,351,4455.924646
4.0,286,4462.819546
10.0,343,4470.890764
7.0,426,4481.006426
6.0,354,4489.487252
5.0,327,4497.605721
20.0,416,4508.050769
6.0,364,4517.051276
10.0,366,4526.021407
11.0,430,4536.536443
10.0,346,4545.229856
5.0,287,4552.102989
6.0,353,4561.502978
4.0,258,4568.439708
10.0,554,4582.71505
4.0,243,4588.567406
7.0,395,4597.978117
19.0,396,4607.547275
15.0,621,4622.23433
9.0,322,4630.102746
28.0,465,4641.132994
8.0,450,4651.781554
29.0,403,4661.488382
9.0,516,4674.286285
14.0,374,4683.486276
27.0,377,4692.572865
12.0,527,4705.763924
5.0,311,4713.117489
13.0,555,4726.25793
10.0,452,4736.668151
29.0,405,4745.858433
8.0,445,4756.659696
8.0,446,4767.711812
4.0,239,4773.555394
4.0,266,4779.99789
10.0,348,4788.422626
20.0,411,4798.283815
16.0,434,4808.908784
20.0,416,4819.006589
4.0,280,4825.466086
17.0,531,4838.393324
11.0,404,4848.020209
30.0,464,4859.363153
4.0,249,4865.746794
5.0,311,4873.353556
18.0,364,4881.869153
6.0,339,4890.151285
230.0,634,4905.802785
10.0,513,4918.431691
4.0,298,4925.223517
5.0,374,4934.223131
313.0,676,4950.628113
37.0,515,4962.109757
226.0,830,4981.77361
14.0,503,4993.335009
8.0,289,4999.924967
12.0,319,5007.812533
28.0,391,5017.330899
9.0,467,5028.641618
226.0,563,5041.975281
8.0,366,5050.811973
7.0,394,5060.550763
6.0,322,5068.474325
38.0,561,5082.129805
8.0,300,5089.319224
10.0,376,5098.54088
12.0,308,5106.230378
7.0,367,5114.936935
7.0,251,5121.025854
14.0,326,5129.068268
6.0,305,5136.215863
46.0,485,5148.240201
51.0,517,5161.500243
12.0,496,5173.726496
10.0,348,5182.201659
7.0,388,5192.290678
244.0,888,5213.802835
17.0,317,5221.4664
4.0,248,5227.357888
8.0,442,5237.898474
14.0,379,5247.524818
29.0,402,5257.207684
3.0,221,5262.662053
10.0,450,5273.935807
34.0,518,5287.122534
5.0,311,5295.015344
33.0,442,5305.890068
226.0,563,5319.434165
13.0,334,5327.329633
329.0,834,5346.941518
11.0,418,5357.446834
201.0,640,5373.856762
41.0,550,5387.318649
10.0,344,5395.743412
9.0,473,5407.321661
41.0,424,5417.559735
25.0,498,5429.539693
13.0,340,5437.582139
12.0,439,5447.933983
6.0,340,5456.038869
15.0,413,5465.485229
44.0,500,5477.022074
12.0,344,5485.010593
5.0,275,5491.097829
313.0,667,5506.381155
352.0,925,5528.748024
5.0,293,5535.632368
9.0,326,5543.51438
9.0,429,5553.935534
9.0,311,5561.426462
335.0,794,5580.314527
11.0,274,5586.827109
313.0,700,5603.732418
5.0,328,5611.703768
3.0,215,5616.808261
10.0,351,5624.711869
30.0,593,5638.793152
17.0,514,5651.200363
315.0,744,5668.432135
7.0,400,5677.457518
5.0,308,5684.248516
4.0,279,5690.604534
12.0,450,5700.652103
5.0,347,5708.52751
3.0,251,5714.374885
4.0,297,5721.115112
15.0,404,5730.274179
25.0,396,5739.329068
5.0,356,5747.492954
21.0,430,5757.44739
7.0,390,5766.318346
13.0,492,5777.551084
316.0,785,5795.570303
40.0,498,5806.871306
10.0,370,5815.914161
13.0,370,5824.840116
5.0,276,5831.266012
21.0,471,5842.644631
5.0,326,5850.823508
11.0,410,5860.977212
20.0,411,5870.878803
13.0,485,5883.03122
20.0,416,5892.976383
333.0,727,5910.297054
4.0,278,5914.467787
313.0,701,5926.18608
4.0,327,5931.242142
28.0,390,5937.234253
7.0,398,5943.378905
13.0,369,5949.037492
37.0,544,5957.314319
20.0,469,5964.445355
11.0,516,5972.395467
6.0,356,5977.883232
21.0,449,5984.712065
6.0,344,5990.31507
17.0,315,5995.118131
18.0,335,6000.220764
11.0,401,6006.767043
20.0,419,6012.84232
9.0,324,6017.779637
20.0,428,6024.297907
5.0,324,6029.228002
11.0,485,6036.64309
6.0,345,6042.006472
24.0,483,6049.274831
8.0,442,6055.968858
11.0,445,6062.722892
9.0,345,6067.462784
19.0,426,6074.002792
17.0,320,6078.845242
6.0,323,6083.761065
34.0,428,6090.196216
11.0,376,6095.572529
24.0,569,6104.316577
13.0,495,6112.146451
8.0,392,6118.7072
7.0,417,6125.043842
23.0,441,6131.870814
15.0,398,6138.28384
35.0,443,6145.383859
314.0,717,6156.398962
14.0,375,6162.138108
27.0,419,6168.508452
13.0,363,6174.139206
30.0,461,6181.243779
13.0,479,6188.853544
8.0,446,6195.693441
346.0,724,6206.789673
7.0,351,6212.173446
14.0,370,6217.893601
5.0,309,6222.679443
21.0,427,6229.21432
7.0,248,6233.019621
47.0,515,6240.909886
19.0,376,6246.961355
7.0,386,6253.412553
5.0,311,6258.191898
290.0,708,6269.114973
226.0,561,6277.819
327.0,758,6289.992535
316.0,796,6302.406109
4.0,288,6306.848132
6.0,363,6312.50467
4.0,248,6316.343335
21.0,441,6323.194875
18.0,416,6329.708992
41.0,586,6338.674362
5.0,276,6342.583524
11.0,420,6348.788562
41.0,438,6356.0056
7.0,428,6362.94551
6.0,401,6369.146844
36.0,484,6376.643342
13.0,524,6385.538129
360.0,817,6398.164695
23.0,452,6406.152983
13.0,457,6413.476012
4.0,297,6417.663676
347.0,764,6428.739542
45.0,439,6435.78328
23.0,441,6442.133156
5.0,291,6446.434488
12.0,459,6453.063941
14.0,374,6458.504894
41.0,418,6464.474543
45.0,432,6470.645011
19.0,425,6476.812225
9.0,453,6483.35545
35.0,414,6489.329195
10.0,439,6495.588118
8.0,501,6502.815558
313.0,676,6512.569977
5.0,325,6517.22994
7.0,356,6522.372299
303.0,744,6533.34501
202.0,638,6542.739686
313.0,755,6553.828233
4.0,275,6557.893391
313.0,738,6568.61459
7.0,250,6572.29111
347.0,765,6583.507316
8.0,426,6589.509009
8.0,419,6595.574423
12.0,480,6602.600066
25.0,364,6607.853743
11.0,557,6616.223442
10.0,367,6621.497259
226.0,563,6629.672473
13.0,364,6634.950371
5.0,297,6639.171343
304.0,716,6649.44118
45.0,435,6655.743875
33.0,491,6662.656937
17.0,314,6667.035967
33.0,533,6674.491845
7.0,383,6680.052101
4.0,301,6684.387632
19.0,382,6689.885671
32.0,368,6695.222014
7.0,244,6698.740541
3.0,232,6702.117531
41.0,434,6708.431176
10.0,345,6713.385104
