# {"t_start": 1541657710.5612426, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
4.0,298,313.012232
4.0,319,317.968175
0.0,127,320.013578
0.0,130,321.931387
0.0,132,323.913249
3.0,257,327.741668
0.0,126,329.602413
0.0,130,331.556335
2.0,202,334.571873
0.0,135,336.584897
0.0,128,338.441226
2.0,198,341.3589
5.0,355,346.731081
0.0,136,348.693833
1.0,183,351.673956
0.0,129,353.78671
0.0,124,355.604394
3.0,250,359.304282
0.0,124,361.150288
2.0,204,364.205526
7.0,439,370.739239
1.0,165,373.194118
5.0,355,378.335716
2.0,202,381.333226
2.0,201,384.264038
2.0,203,387.197378
0.0,130,389.099595
0.0,127,390.955461
5.0,350,396.258579
5.0,356,401.946027
2.0,200,405.035964
0.0,128,407.076086
1.0,193,409.950925
0.0,127,411.791534
4.0,302,416.222934
6.0,374,421.693988
3.0,244,425.491807
0.0,134,427.66064
2.0,201,430.795599
5.0,356,436.753952
1.0,174,439.338894
0.0,126,441.169337
6.0,397,446.940908
2.0,207,450.245857
0.0,129,452.344254
4.0,303,456.778675
3.0,246,467.324028
3.0,231,470.925287
0.0,126,472.828252
5.0,355,478.617933
3.0,250,482.483892
0.0,133,484.500988
0.0,127,486.419152
4.0,330,491.275502
2.0,205,494.262556
4.0,320,498.90258
4.0,296,503.131449
2.0,202,506.105477
3.0,249,509.700326
3.0,252,513.300878
3.0,271,517.535684
1.0,176,520.432444
0.0,125,522.503987
5.0,322,534.456507
4.0,306,538.9944
3.0,259,542.787272
1.0,158,545.114879
4.0,295,549.389006
2.0,208,552.401353
4.0,301,557.55388
0.0,130,559.597603
0.0,127,561.809862
1.0,158,564.21804
5.0,352,569.361057
1.0,160,571.734752
3.0,230,575.234472
5.0,323,587.10648
0.0,129,589.069977
5.0,353,594.139448
0.0,128,596.029219
3.0,212,599.249005
1.0,154,601.717729
6.0,401,614.81403
2.0,230,620.229619
2.0,199,624.921075
3.0,253,631.730515
5.0,307,639.754734
1.0,155,643.369459
3.0,240,648.972022
5.0,354,657.919865
0.0,126,660.909887
1.0,156,664.76761
1.0,158,668.643932
1.0,158,672.437935
2.0,210,677.378227
1.0,164,681.430682
1.0,177,685.601169
0.0,132,688.798253
3.0,249,694.493058
3.0,213,699.473504
3.0,253,705.43057
3.0,227,710.784217
2.0,188,715.203054
3.0,270,721.401352
10.0,462,732.001813
3.0,236,737.443301
4.0,298,744.417449
2.0,187,748.826285
2.0,205,753.595687
1.0,159,757.264848
4.0,303,764.343535
2.0,211,769.183831
0.0,128,772.216182
0.0,132,775.286241
0.0,128,778.232568
2.0,206,782.907785
4.0,325,790.365921
2.0,202,795.084585
2.0,217,799.958131
2.0,197,804.566485
0.0,125,807.501175
2.0,181,811.740506
1.0,169,815.580009
2.0,189,819.989156
1.0,158,823.820867
1.0,171,827.757614
0.0,129,830.656779
9.0,410,840.116954
2.0,202,844.845336
2.0,201,849.561968
4.0,322,857.073192
2.0,226,862.324593
4.0,321,869.706512
1.0,176,873.740409
2.0,202,878.434264
0.0,127,881.352982
3.0,252,887.240531
1.0,158,890.889046
3.0,272,897.199647
5.0,305,904.32052
3.0,212,909.33759
0.0,124,912.184767
2.0,208,916.914126
12.0,511,929.415272
4.0,325,937.195297
2.0,232,943.020048
4.0,297,950.211799
3.0,242,955.959472
4.0,282,962.765348
3.0,255,968.716056
3.0,250,974.542114
9.0,396,983.687386
1.0,156,987.266882
5.0,366,995.812803
2.0,206,1000.607118
5.0,326,1008.331668
2.0,220,1013.418946
4.0,298,1020.278225
2.0,205,1025.066213
2.0,204,1029.842402
5.0,326,1037.36824
3.0,250,1043.248295
1.0,174,1047.2658
1.0,164,1051.095281
4.0,305,1058.020002
4.0,295,1064.874891
2.0,205,1069.614368
4.0,298,1076.489368
1.0,154,1080.050687
2.0,202,1084.684057
6.0,379,1093.530493
4.0,306,1100.604363
0.0,129,1103.626821
3.0,228,1108.893408
6.0,401,1118.205254
0.0,129,1121.30237
3.0,212,1126.221322
3.0,231,1131.576638
4.0,280,1138.234251
4.0,321,1145.649183
3.0,229,1151.01239
3.0,251,1156.740528
1.0,174,1160.788295
3.0,229,1166.164735
3.0,259,1172.173061
4.0,296,1178.924832
2.0,204,1183.63196
2.0,188,1188.019266
4.0,247,1193.802106
6.0,376,1202.704471
2.0,186,1207.039438
3.0,230,1212.277148
3.0,242,1217.995462
11.0,461,1228.723577
4.0,269,1234.93569
1.0,179,1239.171069
11.0,503,1250.961147
3.0,235,1256.497087
5.0,326,1264.183929
2.0,222,1269.315999
11.0,484,1280.647551
3.0,219,1285.62525
6.0,345,1293.518309
4.0,257,1299.503618
5.0,331,1307.153484
6.0,403,1316.347845
6.0,362,1324.721705
5.0,350,1332.812411
3.0,216,1337.776101
5.0,318,1345.161414
3.0,229,1350.543628
5.0,335,1358.244209
4.0,265,1364.34623
4.0,244,1369.86633
6.0,378,1378.372079
5.0,351,1386.51664
3.0,218,1391.487774
5.0,314,1398.700522
8.0,350,1406.724396
4.0,282,1413.274601
7.0,382,1422.240656
11.0,417,1432.384841
6.0,347,1440.631516
3.0,233,1446.380228
5.0,276,1452.96299
3.0,229,1458.700026
2.0,184,1463.195233
2.0,188,1467.524694
4.0,251,1473.200615
7.0,255,1479.093318
7.0,392,1488.346549
7.0,371,1497.149394
2.0,186,1501.61092
4.0,302,1508.505249
4.0,243,1514.083423
5.0,303,1521.145697
8.0,278,1527.499942
3.0,248,1533.247923
9.0,513,1545.321297
5.0,325,1552.749094
3.0,212,1557.664406
6.0,377,1566.390028
7.0,447,1576.845653
7.0,394,1586.010692
4.0,307,1593.210856
9.0,349,1601.256123
6.0,396,1610.249504
7.0,249,1615.998682
4.0,243,1621.624657
4.0,287,1628.315207
6.0,366,1636.782738
8.0,444,1647.027506
5.0,289,1653.719042
11.0,442,1663.769078
6.0,400,1672.933083
10.0,363,1681.33512
5.0,349,1689.304234
6.0,382,1698.153394
14.0,436,1708.166697
2.0,185,1712.46597
16.0,453,1722.864787
11.0,271,1729.052951
7.0,388,1738.087149
12.0,464,1749.03549
5.0,269,1755.338928
17.0,451,1765.567208
5.0,268,1771.622908
6.0,379,1780.397673
11.0,420,1790.051309
6.0,355,1798.192222
6.0,380,1807.110113
5.0,324,1814.852329
4.0,256,1820.680386
3.0,211,1825.556041
1.0,155,1829.102854
6.0,300,1836.087322
6.0,380,1844.887446
4.0,262,1851.06234
9.0,325,1858.433926
4.0,246,1864.155937
6.0,318,1871.394685
15.0,427,1881.098034
12.0,280,1887.434483
8.0,493,1898.697313
8.0,436,1908.65209
6.0,397,1917.720372
13.0,336,1925.354856
14.0,388,1934.143849
11.0,489,1945.472389
9.0,449,1955.899576
9.0,402,1964.975945
8.0,390,1973.893773
12.0,547,1986.219526
2.0,179,1990.350591
8.0,282,1996.719442
7.0,247,2002.820534
5.0,327,2011.038993
20.0,413,2021.130563
7.0,392,2030.369386
22.0,402,2039.530703
22.0,440,2049.745627
8.0,431,2060.490866
7.0,435,2071.33551
5.0,309,2078.552256
17.0,591,2093.106151
15.0,404,2103.026366
4.0,276,2110.057889
9.0,328,2117.807994
8.0,367,2126.65919
8.0,443,2137.971296
6.0,301,2145.304914
30.0,460,2156.675845
6.0,344,2165.845308
8.0,399,2175.673829
9.0,422,2185.556211
13.0,343,2194.016442
27.0,473,2205.11664
7.0,340,2213.094565
22.0,526,2225.563203
9.0,323,2233.633181
4.0,268,2240.639072
6.0,389,2250.584233
1.0,152,2254.231383
8.0,445,2264.778194
5.0,288,2271.577065
28.0,389,2281.012845
4.0,263,2287.17995
10.0,371,2295.997366
6.0,378,2304.882994
6.0,380,2314.17278
21.0,404,2324.049192
8.0,455,2335.019942
5.0,310,2342.299226
7.0,393,2351.845497
6.0,309,2359.704826
20.0,336,2369.09198
13.0,314,2376.438553
22.0,439,2386.956238
13.0,486,2399.446297
3.0,229,2404.76202
0.0,125,2407.604237
4.0,262,2413.769936
9.0,311,2420.984493
7.0,246,2426.738533
1.0,156,2430.229261
10.0,364,2439.476334
4.0,281,2446.905635
7.0,387,2457.507151
7.0,395,2466.989626
5.0,271,2473.367922
8.0,415,2483.345322
9.0,381,2492.78752
7.0,426,2503.736167
5.0,353,2512.119904
21.0,369,2520.916831
12.0,329,2528.66936
13.0,298,2535.864276
5.0,291,2543.5686
5.0,329,2552.411927
7.0,452,2564.171125
18.0,557,2578.74845
9.0,327,2586.7236
7.0,357,2595.375445
8.0,455,2606.27826
8.0,460,2617.38953
8.0,367,2626.422546
8.0,280,2633.152796
10.0,502,2645.483475
8.0,473,2656.983117
15.0,422,2667.219341
7.0,369,2676.161098
7.0,403,2685.914315
9.0,345,2694.319703
9.0,437,2705.442929
8.0,435,2716.170089
5.0,320,2723.463481
11.0,443,2733.52915
17.0,461,2744.652894
22.0,422,2754.23312
11.0,274,2760.487407
4.0,252,2766.41252
12.0,513,2778.264238
23.0,442,2789.340869
5.0,295,2796.209414
6.0,323,2804.093273
6.0,358,2813.013004
11.0,423,2823.353371
3.0,230,2829.11494
39.0,513,2841.822995
13.0,330,2849.013607
5.0,312,2856.5699
6.0,381,2866.689337
17.0,470,2877.606377
7.0,356,2886.215049
12.0,300,2893.473126
2.0,181,2897.993264
17.0,349,2906.595641
16.0,521,2919.135586
24.0,488,2930.217585
8.0,403,2940.761956
13.0,364,2949.333127
5.0,332,2957.112115
15.0,587,2970.999734
16.0,448,2981.40765
10.0,368,2989.985607
18.0,544,3003.475498
5.0,294,3011.278411
5.0,293,3018.236992
21.0,380,3027.064934
12.0,477,3038.063409
8.0,448,3048.616359
9.0,335,3056.758029
12.0,379,3065.734707
12.0,448,3077.431779
10.0,390,3087.035598
12.0,410,3096.712565
7.0,413,3106.72414
24.0,457,3117.367178
16.0,343,3125.424338
7.0,395,3134.580964
13.0,540,3147.052265
4.0,307,3154.114565
13.0,577,3167.416458
3.0,211,3172.393574
6.0,353,3180.783365
8.0,399,3190.165824
10.0,456,3200.766983
10.0,346,3208.705562
11.0,397,3218.130064
16.0,412,3227.739359
228.0,589,3241.439552
17.0,317,3248.662696
10.0,344,3256.78268
5.0,274,3263.076174
6.0,340,3270.798725
10.0,347,3278.910537
9.0,405,3288.192811
4.0,279,3294.647198
20.0,413,3304.560354
25.0,419,3314.387603
8.0,457,3325.27346
4.0,245,3330.917162
27.0,437,3341.832045
3.0,217,3348.413821
6.0,337,3357.725488
10.0,380,3368.011592
4.0,244,3373.781387
22.0,397,3382.982014
8.0,296,3389.796192
12.0,452,3400.06696
28.0,390,3408.904242
12.0,323,3416.393555
16.0,474,3427.243603
22.0,563,3439.971402
5.0,328,3447.938383
7.0,428,3458.723119
9.0,326,3467.119915
6.0,359,3476.557873
10.0,376,3485.738243
8.0,439,3497.180103
5.0,326,3505.601076
11.0,282,3512.811386
5.0,296,3520.501915
18.0,377,3529.924897
6.0,385,3539.231215
4.0,261,3545.703079
11.0,423,3555.935525
233.0,808,3575.490654
8.0,298,3583.015512
7.0,263,3589.371858
3.0,252,3595.200834
21.0,515,3608.021832
20.0,420,3618.615754
27.0,469,3630.040243
6.0,338,3638.50884
6.0,378,3647.812029
4.0,245,3653.754071
8.0,423,3664.126319
16.0,399,3673.920985
7.0,461,3685.182177
1.0,162,3689.307242
29.0,409,3699.5109
10.0,351,3708.073627
20.0,416,3718.277555
26.0,477,3730.120828
13.0,371,3739.406255
11.0,372,3748.49609
14.0,370,3757.492584
8.0,302,3765.086313
10.0,352,3773.752762
9.0,405,3783.533926
9.0,343,3791.896421
10.0,351,3800.266539
8.0,298,3807.570039
24.0,379,3816.915772
4.0,246,3822.922182
14.0,367,3831.883029
28.0,386,3841.3613
17.0,515,3854.001341
10.0,459,3865.29932
29.0,406,3875.042716
4.0,287,3881.725237
7.0,400,3891.483958
18.0,342,3899.795081
20.0,422,3910.386742
10.0,446,3921.202017
9.0,327,3929.080108
6.0,385,3938.467862
28.0,389,3947.853837
20.0,412,3957.95805
26.0,420,3968.057565
3.0,232,3973.709396
13.0,489,3985.547795
28.0,395,3995.479098
11.0,276,4002.349091
3.0,214,4007.554008
7.0,431,4018.291125
28.0,398,4028.001988
10.0,389,4037.175162
3.0,212,4042.231215
9.0,333,4050.24368
8.0,360,4059.952943
15.0,418,4070.853287
9.0,323,4079.043978
13.0,456,4089.657237
10.0,353,4098.658102
10.0,343,4106.802449
5.0,297,4113.916692
12.0,448,4124.683748
11.0,283,4131.537028
19.0,395,4140.999861
6.0,406,4150.778394
4.0,307,4158.242977
8.0,447,4169.147186
12.0,502,4181.56471
8.0,475,4193.800257
3.0,209,4198.880413
17.0,348,4207.307136
7.0,255,4213.519794
4.0,316,4221.150786
8.0,275,4227.799089
20.0,411,4237.837044
8.0,382,4246.979241
24.0,430,4257.508893
20.0,430,4267.778199
11.0,473,4279.118947
5.0,348,4287.549104
17.0,462,4298.430923
16.0,433,4309.157714
9.0,403,4318.885465
8.0,440,4330.120936
13.0,369,4338.338184
5.0,275,4344.562763
5.0,312,4351.580624
6.0,358,4360.036264
3.0,246,4366.033684
31.0,502,4378.193391
29.0,411,4388.110754
23.0,472,4399.610353
4.0,259,4405.813761
7.0,387,4415.789921
11.0,272,4422.624573
28.0,480,4434.787659
7.0,388,4444.107041
18.0,368,4453.166755
10.0,489,4464.897398
6.0,343,4472.938884
6.0,378,4481.912513
8.0,447,4492.829448
21.0,439,4503.667273
7.0,419,4514.09619
15.0,435,4524.801919
11.0,447,4535.754245
6.0,350,4544.501639
7.0,405,4554.315049
29.0,402,4565.342459
14.0,384,4575.422101
12.0,498,4587.72407
8.0,425,4597.870741
5.0,312,4605.396301
5.0,340,4613.449059
12.0,440,4623.995401
10.0,377,4633.168052
10.0,469,4644.205957
12.0,301,4651.323438
10.0,343,4659.549743
29.0,405,4669.177262
4.0,246,4675.701741
21.0,428,4686.186612
20.0,413,4695.939332
21.0,425,4706.851242
8.0,441,4717.276399
13.0,356,4725.677997
10.0,351,4733.870944
11.0,469,4744.430753
8.0,308,4751.717712
8.0,292,4759.154773
9.0,347,4767.570546
4.0,259,4773.910836
11.0,389,4783.291215
20.0,419,4793.391333
20.0,419,4803.635099
8.0,278,4810.377098
14.0,575,4824.141234
12.0,506,4836.364374
12.0,302,4843.419635
17.0,317,4850.984632
43.0,480,4863.074291
233.0,549,4876.531509
27.0,421,4886.473259
6.0,356,4895.584763
19.0,449,4906.388778
7.0,424,4916.872269
6.0,342,4924.756492
8.0,306,4931.935962
8.0,276,4938.733293
10.0,401,4948.397632
16.0,446,4958.624035
23.0,463,4968.918707
43.0,550,4982.433635
18.0,407,4991.690836
28.0,357,4999.822962
28.0,401,5009.754868
28.0,397,5019.42223
11.0,390,5028.835735
5.0,297,5035.906987
21.0,462,5046.969749
26.0,588,5061.335923
18.0,373,5070.56301
26.0,419,5080.691953
8.0,429,5091.001917
17.0,316,5098.804175
24.0,453,5109.902627
19.0,401,5119.484264
10.0,467,5130.893972
32.0,583,5144.791862
9.0,496,5157.87784
37.0,394,5167.4748
36.0,482,5179.278784
11.0,269,5185.951295
3.0,254,5192.736158
7.0,391,5202.088907
5.0,299,5209.317495
31.0,473,5220.930369
21.0,429,5231.060543
49.0,450,5242.180139
6.0,318,5250.07371
8.0,295,5257.129604
13.0,540,5270.668595
13.0,377,5280.061522
11.0,422,5290.816473
35.0,449,5302.189331
5.0,339,5310.353141
11.0,432,5320.647174
4.0,301,5327.789809
226.0,566,5341.318042
16.0,537,5354.278684
8.0,450,5365.279146
5.0,327,5373.999961
8.0,282,5381.27405
28.0,389,5390.416932
7.0,389,5399.872432
8.0,363,5408.85091
13.0,317,5416.452455
21.0,338,5424.574543
7.0,254,5430.74262
30.0,491,5442.337108
20.0,430,5452.4667
11.0,387,5461.710373
6.0,336,5469.176411
13.0,317,5476.535892
56.0,469,5487.278107
11.0,284,5493.643658
395.0,962,5516.315513
8.0,274,5522.778587
5.0,346,5531.119566
8.0,437,5541.57276
21.0,473,5553.085019
10.0,342,5561.3112
11.0,399,5570.926782
7.0,389,5580.049634
19.0,407,5589.690746
5.0,329,5597.667838
41.0,419,5607.877113
9.0,351,5616.262249
14.0,595,5629.942661
29.0,403,5639.565444
10.0,550,5652.836452
7.0,360,5661.140014
18.0,391,5670.180413
8.0,401,5679.135238
11.0,520,5690.835217
19.0,377,5699.237888
4.0,264,5705.152854
19.0,428,5715.063204
7.0,248,5720.697622
13.0,532,5732.756307
16.0,334,5740.42233
11.0,376,5749.103163
29.0,480,5760.179657
19.0,394,5769.006913
8.0,288,5775.668966
18.0,402,5784.816051
7.0,372,5793.332594
7.0,411,5802.763187
49.0,549,5815.850077
3.0,252,5821.883082
9.0,333,5829.789683
42.0,463,5841.038721
11.0,497,5853.273056
11.0,275,5860.194577
313.0,661,5876.531137
4.0,299,5883.793611
2.0,185,5888.266249
14.0,393,5897.662871
6.0,303,5904.899153
23.0,550,5915.111053
46.0,455,5923.01358
7.0,399,5929.193845
10.0,350,5934.566304
10.0,453,5941.562964
7.0,421,5948.067781
41.0,422,5954.476215
22.0,462,5961.474718
7.0,385,5967.351696
17.0,353,5972.813434
17.0,371,5978.50935
3.0,269,5982.584775
22.0,353,5988.257163
7.0,360,5993.827349
13.0,342,5999.035297
10.0,364,6004.912232
315.0,757,6016.188649
49.0,454,6023.161727
6.0,381,6028.969154
10.0,344,6034.216321
7.0,371,6039.901763
5.0,309,6044.558926
8.0,444,6051.362229
12.0,287,6055.709985
29.0,370,6061.291056
6.0,358,6066.391745
15.0,442,6073.028185
42.0,464,6080.122604
314.0,712,6090.792615
313.0,699,6101.202585
11.0,465,6108.142799
351.0,924,6123.234148
11.0,405,6129.481717
22.0,457,6136.696664
7.0,410,6143.403821
37.0,403,6149.595138
9.0,347,6154.931148
7.0,414,6161.275192
11.0,270,6165.384692
44.0,513,6173.290316
12.0,448,6180.173977
21.0,430,6187.019518
11.0,443,6193.865106
14.0,380,6199.647839
8.0,279,6203.961687
7.0,249,6207.792706
13.0,690,6218.397451
15.0,544,6226.777801
4.0,295,6231.26644
14.0,520,6239.241331
33.0,381,6245.289627
6.0,327,6250.834315
42.0,430,6257.540715
335.0,802,6269.911286
4.0,322,6274.884025
22.0,465,6282.140774
12.0,284,6286.746584
316.0,774,6299.02139
17.0,582,6308.004313
14.0,511,6315.932214
3.0,220,6319.336653
11.0,580,6328.428922
13.0,463,6335.831397
9.0,467,6342.382195
27.0,391,6348.082075
35.0,498,6356.273865
337.0,876,6370.149042
42.0,433,6376.860434
11.0,418,6384.022835
4.0,262,6388.265631
8.0,429,6394.861616
13.0,337,6400.215887
45.0,436,6407.773393
30.0,456,6414.944994
44.0,418,6420.887995
7.0,454,6427.441276
45.0,434,6434.38135
9.0,506,6441.744483
7.0,371,6447.217908
36.0,460,6453.865476
5.0,296,6458.168736
34.0,430,6464.299146
19.0,346,6469.209321
10.0,541,6477.067466
5.0,308,6481.522981
10.0,530,6489.158587
5.0,351,6494.175641
4.0,261,6497.913502
7.0,422,6503.993642
372.0,804,6515.563222
11.0,278,6519.5434
5.0,328,6524.398055
20.0,635,6533.776987
8.0,302,6538.377512
10.0,434,6544.547235
5.0,317,6549.128172
14.0,385,6554.889311
25.0,492,6562.127224
6.0,336,6566.976674
7.0,423,6573.136249
314.0,701,6583.407756
313.0,681,6593.058873
226.0,557,6601.270647
6.0,330,6605.967853
42.0,450,6612.673854
7.0,433,6619.082942
3.0,251,6622.678657
14.0,395,6628.464017
7.0,395,6634.187567
11.0,492,6641.19404
19.0,360,6646.408325
2.0,203,6649.288788
4.0,241,6652.722831
8.0,278,6656.798494
3.0,227,6659.952452
313.0,739,6670.360805
42.0,436,6676.474378
12.0,441,6682.885128
21.0,444,6689.231333
4.0,266,6693.111811
6.0,392,6698.76232
17.0,375,6704.233873
