# {"t_start": 1541657710.5262067, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,166,259.058458
0.0,135,261.068295
1.0,164,263.459608
0.0,133,265.420193
2.0,198,268.586879
5.0,357,274.197633
2.0,207,277.19611
0.0,132,279.096457
0.0,130,281.365861
0.0,138,283.685562
0.0,126,285.52188
0.0,135,287.572828
2.0,203,290.534587
0.0,132,292.469452
0.0,146,294.668727
6.0,407,300.734957
4.0,297,305.233037
0.0,130,307.239933
0.0,141,309.221675
0.0,127,311.063665
2.0,199,314.039489
0.0,126,316.064835
2.0,199,319.178076
1.0,162,321.622256
2.0,202,324.659582
5.0,356,329.931137
0.0,132,331.9163
2.0,202,334.925044
5.0,370,340.349
10.0,440,346.979083
2.0,202,350.057924
0.0,142,352.363007
0.0,140,354.6057
5.0,351,359.775327
0.0,130,361.703293
2.0,207,364.776824
0.0,131,366.65437
0.0,132,368.57775
13.0,465,375.547862
0.0,143,377.644452
0.0,132,379.558247
2.0,202,382.596338
0.0,128,384.436911
2.0,202,387.356689
4.0,316,392.053751
3.0,251,395.81284
2.0,198,398.83835
2.0,207,402.219203
9.0,408,408.604672
0.0,130,410.490609
5.0,353,415.614016
0.0,132,417.575759
4.0,313,422.157935
0.0,128,424.115224
2.0,227,427.811125
0.0,129,429.789446
5.0,358,435.618281
3.0,232,439.281538
0.0,131,441.187821
0.0,135,443.15627
0.0,129,445.012477
0.0,134,446.975158
3.0,251,451.098701
2.0,200,454.052206
2.0,208,457.09744
2.0,205,465.604938
0.0,128,469.04199
6.0,407,475.2361
5.0,359,481.147052
2.0,207,484.311616
2.0,224,487.720004
0.0,122,489.439639
10.0,441,495.848876
3.0,248,499.468229
4.0,308,503.880946
1.0,162,506.287632
0.0,125,508.045819
0.0,130,509.971922
2.0,208,512.925222
5.0,353,518.512442
2.0,197,521.72695
0.0,123,523.969992
1.0,180,533.474157
6.0,395,539.332398
2.0,212,542.420909
2.0,205,545.425396
2.0,180,548.031082
5.0,346,553.07709
8.0,386,559.567954
5.0,361,565.320212
0.0,132,567.223058
3.0,237,570.765817
0.0,125,572.651776
6.0,381,585.142707
3.0,223,588.785576
2.0,190,591.470141
2.0,226,594.776577
1.0,158,597.078036
3.0,235,600.79137
4.0,301,610.235197
0.0,127,614.275913
2.0,207,618.924909
9.0,408,628.982574
6.0,411,639.885698
2.0,186,644.200836
9.0,403,653.994119
5.0,382,663.352641
4.0,301,670.777921
2.0,199,675.540798
2.0,185,679.933961
2.0,183,684.31432
4.0,317,691.766266
1.0,161,695.452362
2.0,201,700.215376
3.0,248,706.040051
2.0,213,711.067698
6.0,399,720.375286
5.0,368,728.729399
10.0,459,739.332435
20.0,736,756.556983
1.0,155,760.173374
6.0,403,769.492682
2.0,200,774.188057
4.0,266,780.272655
5.0,312,787.371569
2.0,211,792.33197
1.0,155,795.929789
2.0,204,800.486236
2.0,188,804.892691
3.0,248,810.729468
2.0,188,815.01465
0.0,125,817.936283
2.0,219,823.15279
1.0,155,826.75386
2.0,213,831.622393
4.0,307,838.659876
4.0,320,846.169019
3.0,250,851.991391
2.0,207,856.816389
2.0,205,861.60013
2.0,181,865.696341
2.0,225,870.953637
5.0,353,879.126747
2.0,189,883.507297
3.0,238,889.080632
1.0,163,892.725201
3.0,246,898.516119
2.0,201,903.203584
4.0,277,909.738621
3.0,256,915.570293
4.0,283,922.192384
2.0,204,927.283862
2.0,207,932.313075
2.0,197,937.097244
1.0,159,941.092664
1.0,157,945.004903
3.0,232,950.551652
2.0,209,955.546981
4.0,299,962.729934
1.0,159,966.4159
3.0,236,971.96815
3.0,252,977.789879
5.0,357,986.060917
2.0,206,990.808857
5.0,349,998.937706
3.0,274,1005.367723
2.0,209,1010.286461
2.0,205,1015.106897
4.0,289,1021.75437
3.0,245,1027.457083
3.0,238,1032.951036
1.0,180,1037.137495
3.0,245,1042.877052
3.0,272,1049.148959
11.0,489,1060.378286
0.0,135,1063.583947
1.0,177,1067.56518
5.0,325,1075.083696
1.0,156,1078.711052
2.0,200,1083.363708
3.0,234,1088.802384
10.0,447,1099.177899
5.0,368,1107.734843
1.0,156,1111.293179
3.0,246,1117.045101
6.0,361,1125.51786
0.0,136,1128.700197
3.0,216,1133.713896
1.0,162,1137.563663
3.0,246,1143.215191
2.0,182,1147.50615
11.0,467,1158.32569
4.0,300,1165.255867
3.0,215,1170.260017
4.0,250,1176.074834
3.0,253,1181.856218
1.0,153,1185.389966
3.0,215,1190.477212
1.0,155,1194.031987
2.0,206,1198.85325
11.0,478,1210.098673
2.0,189,1214.484297
3.0,217,1219.581857
1.0,156,1223.209494
8.0,352,1231.31329
4.0,276,1237.762008
5.0,292,1244.652456
1.0,186,1249.019133
1.0,156,1252.598194
0.0,129,1255.673529
3.0,228,1261.115976
3.0,231,1266.448857
5.0,295,1273.386796
3.0,236,1278.868825
7.0,414,1288.343349
7.0,420,1298.091939
2.0,185,1302.347358
4.0,244,1307.910338
5.0,302,1314.761123
3.0,219,1319.889684
6.0,346,1327.912964
10.0,452,1338.374175
5.0,319,1345.707545
5.0,331,1353.410473
6.0,381,1362.240286
8.0,450,1372.410785
6.0,323,1379.724235
12.0,516,1391.627569
5.0,307,1398.652651
16.0,519,1410.579063
4.0,278,1417.068243
9.0,462,1428.082842
15.0,632,1443.557045
2.0,202,1448.250714
4.0,275,1454.944278
2.0,200,1459.898975
5.0,325,1467.607181
5.0,349,1475.544597
5.0,359,1483.876361
14.0,575,1497.593381
4.0,262,1503.791942
6.0,323,1511.186322
5.0,346,1519.14259
2.0,197,1523.685337
6.0,346,1531.673787
4.0,263,1537.870347
11.0,484,1549.100742
5.0,324,1556.589193
5.0,350,1564.67045
8.0,408,1574.22894
8.0,467,1585.036154
1.0,170,1589.068378
3.0,233,1594.507131
5.0,291,1601.191898
2.0,202,1605.809047
6.0,316,1613.079055
6.0,335,1620.797225
4.0,261,1626.79922
10.0,438,1636.984329
8.0,278,1643.363401
9.0,453,1653.870137
12.0,399,1662.929941
5.0,308,1670.021034
5.0,310,1677.130348
9.0,469,1687.949935
5.0,274,1694.28686
5.0,270,1700.488494
9.0,348,1708.456738
5.0,289,1715.195308
7.0,357,1723.30587
13.0,345,1731.256185
5.0,304,1738.35128
9.0,424,1748.329843
9.0,333,1756.128819
7.0,428,1765.83083
9.0,508,1777.350455
9.0,355,1785.53844
9.0,485,1796.77524
9.0,341,1804.675799
8.0,293,1811.644021
6.0,322,1819.185539
2.0,183,1823.42827
27.0,375,1832.001887
8.0,294,1838.794429
15.0,380,1847.710589
5.0,271,1853.950319
8.0,274,1860.230254
7.0,377,1868.894598
8.0,422,1878.517156
3.0,209,1883.234213
12.0,318,1890.554032
11.0,553,1903.063
6.0,381,1911.850119
5.0,349,1919.741111
7.0,393,1928.735019
5.0,273,1934.864931
13.0,366,1943.359963
7.0,371,1951.999948
5.0,311,1959.092371
14.0,397,1968.143583
10.0,375,1976.668341
7.0,426,1986.220455
6.0,395,1995.205506
8.0,387,2004.75291
7.0,382,2014.223343
14.0,389,2023.574065
17.0,480,2034.940524
12.0,427,2044.76387
12.0,371,2053.282479
15.0,547,2067.262975
14.0,455,2077.99819
5.0,327,2085.840579
9.0,462,2097.238819
15.0,379,2107.027866
14.0,380,2115.983887
7.0,247,2121.931136
14.0,586,2136.568389
15.0,436,2147.281986
12.0,485,2159.497703
2.0,182,2164.466388
6.0,350,2172.886053
13.0,317,2180.62766
9.0,389,2190.113546
7.0,359,2198.691101
9.0,494,2210.302966
27.0,370,2219.122133
13.0,475,2230.657055
10.0,345,2239.290076
10.0,347,2248.509546
30.0,460,2259.310247
8.0,420,2269.344728
21.0,375,2278.438011
10.0,344,2286.442574
11.0,398,2295.961821
13.0,375,2304.759412
8.0,499,2316.984434
6.0,306,2324.456739
6.0,409,2334.278873
5.0,321,2341.826327
15.0,419,2352.026319
10.0,399,2362.516948
15.0,434,2373.642907
11.0,391,2383.006743
5.0,353,2391.76151
1.0,162,2396.11527
2.0,193,2400.777536
12.0,334,2408.481492
7.0,417,2418.196398
26.0,411,2427.703106
3.0,254,2433.515715
10.0,363,2443.247387
11.0,414,2454.438244
5.0,293,2461.933999
24.0,493,2473.584241
14.0,361,2482.319694
30.0,485,2494.174976
22.0,417,2504.895246
14.0,368,2513.65331
6.0,349,2522.020519
6.0,405,2531.704264
4.0,238,2537.519145
20.0,329,2545.949892
5.0,312,2554.471787
18.0,507,2567.888673
33.0,557,2582.081851
22.0,394,2591.683915
13.0,339,2599.658495
23.0,432,2610.077843
4.0,322,2618.019709
30.0,460,2629.28467
6.0,397,2638.968825
7.0,250,2645.039205
5.0,311,2652.560179
14.0,385,2661.969782
11.0,386,2671.445026
5.0,292,2678.385823
6.0,366,2687.228359
11.0,275,2693.931684
13.0,335,2702.524478
13.0,313,2710.38803
16.0,435,2720.593735
16.0,432,2730.459976
12.0,450,2741.07341
4.0,331,2748.857302
16.0,465,2759.393051
16.0,424,2769.286774
11.0,587,2783.307504
11.0,439,2793.923956
8.0,451,2804.844126
21.0,459,2816.181239
9.0,480,2827.86622
22.0,613,2843.063779
5.0,295,2849.512063
5.0,317,2857.243603
7.0,377,2867.313227
12.0,496,2878.82515
3.0,231,2884.293667
5.0,363,2893.185588
8.0,280,2899.965422
9.0,436,2910.880504
8.0,278,2917.447538
5.0,308,2924.570335
8.0,446,2935.152122
12.0,324,2943.553461
23.0,401,2952.89583
11.0,278,2959.447929
12.0,299,2966.630682
5.0,356,2974.877131
13.0,371,2983.562841
10.0,349,2991.674716
9.0,318,2999.483487
7.0,260,3006.247223
13.0,469,3017.953998
16.0,570,3031.161296
8.0,434,3041.309911
5.0,294,3048.176099
7.0,432,3058.70331
28.0,411,3068.396661
15.0,382,3078.593437
22.0,511,3090.931776
334.0,751,3108.929956
8.0,425,3118.756369
9.0,494,3130.398335
4.0,330,3138.09409
11.0,495,3149.450239
5.0,365,3157.765193
6.0,340,3165.667819
2.0,191,3170.102218
2.0,191,3174.753928
13.0,442,3185.089752
10.0,376,3193.885987
8.0,439,3204.068305
10.0,435,3214.338732
8.0,278,3220.789846
27.0,453,3231.36094
6.0,342,3239.281605
1.0,152,3242.788737
12.0,286,3249.298315
8.0,473,3260.43259
11.0,270,3266.579251
18.0,494,3277.955218
5.0,341,3285.896529
8.0,481,3296.912334
10.0,363,3305.76614
3.0,213,3310.660663
330.0,840,3330.414823
10.0,458,3341.859886
8.0,402,3353.572021
5.0,295,3361.643419
8.0,503,3374.337052
9.0,324,3381.821022
14.0,329,3389.436007
6.0,383,3398.165598
28.0,391,3406.95598
11.0,272,3413.265867
7.0,354,3421.393408
21.0,514,3433.087888
11.0,393,3441.998418
12.0,455,3453.174456
8.0,296,3460.92705
8.0,437,3472.215199
4.0,259,3478.947768
19.0,420,3489.101838
6.0,343,3498.283054
8.0,379,3507.841862
11.0,440,3519.145657
6.0,380,3528.948334
4.0,299,3536.084261
8.0,309,3543.742817
3.0,213,3548.936132
9.0,436,3559.522101
4.0,266,3565.870159
35.0,457,3577.058955
147.0,2335,3634.603308
23.0,432,3645.196903
20.0,412,3655.343619
11.0,389,3664.863981
7.0,347,3673.442247
7.0,251,3679.590556
3.0,233,3685.215995
5.0,366,3694.345641
14.0,467,3705.955799
15.0,392,3715.482577
11.0,291,3722.762132
8.0,304,3730.289597
31.0,477,3742.178162
4.0,281,3749.062767
6.0,337,3757.21261
7.0,252,3763.544021
17.0,348,3772.126783
10.0,392,3781.622464
6.0,381,3790.899633
6.0,350,3799.288107
20.0,444,3810.213176
5.0,373,3819.286429
21.0,394,3828.862405
8.0,426,3839.477558
5.0,309,3846.848312
20.0,447,3857.892409
8.0,466,3869.48108
10.0,349,3877.581223
18.0,366,3886.339184
6.0,379,3895.54049
8.0,478,3907.494149
12.0,328,3915.379541
4.0,261,3921.803713
8.0,423,3931.932434
8.0,355,3940.7108
2.0,183,3945.186893
5.0,356,3953.741235
5.0,305,3961.219997
21.0,427,3971.478009
3.0,236,3977.119067
7.0,374,3986.251783
10.0,348,3995.034932
3.0,213,4000.451364
20.0,414,4010.610634
5.0,327,4018.711716
30.0,423,4029.0019
7.0,250,4034.966594
20.0,412,4044.691533
28.0,390,4054.384505
12.0,301,4062.893892
21.0,430,4073.570952
12.0,508,4086.048455
9.0,430,4096.285646
23.0,439,4107.140773
27.0,455,4118.109475
20.0,429,4128.349348
11.0,283,4135.207893
12.0,413,4145.063867
6.0,379,4154.301862
5.0,279,4161.031936
6.0,309,4168.626797
30.0,524,4181.558046
9.0,436,4192.817591
4.0,266,4199.328971
8.0,351,4207.871106
7.0,252,4213.99322
19.0,550,4227.228986
11.0,426,4237.639959
5.0,273,4244.129118
4.0,322,4252.051872
16.0,429,4262.409153
12.0,284,4269.195786
11.0,279,4275.68673
17.0,346,4284.130203
19.0,402,4293.755021
8.0,445,4304.622148
15.0,384,4313.992626
11.0,387,4323.347904
8.0,473,4334.878115
9.0,347,4342.720368
8.0,450,4352.87377
5.0,345,4361.114777
12.0,515,4373.597724
6.0,304,4381.02615
270.0,643,4396.532113
28.0,390,4405.959207
11.0,508,4418.96228
12.0,407,4429.214779
10.0,362,4438.191624
6.0,394,4447.867635
10.0,388,4457.180968
5.0,308,4464.604419
154.0,569,4478.136698
14.0,422,4488.090835
13.0,371,4497.268176
8.0,452,4508.635572
8.0,449,4519.736324
8.0,425,4530.028137
13.0,341,4538.447182
4.0,285,4545.640822
22.0,513,4558.477685
3.0,218,4564.459432
8.0,350,4573.438068
25.0,445,4584.896194
10.0,356,4593.425216
16.0,635,4608.624083
19.0,433,4618.875179
9.0,328,4626.865519
15.0,384,4636.101532
4.0,245,4641.827234
4.0,240,4647.487019
21.0,425,4657.622548
228.0,638,4673.23578
6.0,389,4683.000504
9.0,484,4694.569412
5.0,345,4703.445399
9.0,349,4711.74161
27.0,460,4722.688245
7.0,384,4731.712945
10.0,347,4739.603349
28.0,496,4751.029759
6.0,336,4759.524103
10.0,362,4768.288645
6.0,405,4778.099668
7.0,421,4788.312461
27.0,607,4803.093517
28.0,397,4812.696221
21.0,515,4824.916865
7.0,393,4834.484184
22.0,529,4847.128228
17.0,353,4855.697253
6.0,348,4864.481347
7.0,372,4873.625612
30.0,465,4884.566453
4.0,264,4891.218349
6.0,338,4899.453353
8.0,280,4906.320319
8.0,415,4916.566887
5.0,330,4924.218652
18.0,362,4932.749727
9.0,462,4944.049858
6.0,360,4952.704787
9.0,365,4960.781488
11.0,477,4971.547239
45.0,437,4982.354367
9.0,401,4991.466468
4.0,256,4997.244797
7.0,376,5006.47168
7.0,253,5012.552819
12.0,311,5020.276472
11.0,272,5026.747549
22.0,517,5039.068425
8.0,376,5048.095437
4.0,303,5055.526047
8.0,418,5065.78166
11.0,279,5072.609588
40.0,510,5085.023492
24.0,553,5098.452822
18.0,344,5106.991817
7.0,397,5116.412937
5.0,326,5124.506458
6.0,338,5132.537365
9.0,498,5144.386081
17.0,566,5159.194478
15.0,405,5169.116592
16.0,446,5180.052886
31.0,475,5192.275239
9.0,473,5203.627325
25.0,353,5212.240679
37.0,519,5224.760741
160.0,602,5239.410484
7.0,427,5249.969385
15.0,443,5260.772992
15.0,414,5271.151221
13.0,315,5278.890768
10.0,381,5288.691103
3.0,250,5295.02511
48.0,582,5309.353396
4.0,323,5317.059053
4.0,268,5323.443776
13.0,474,5334.752575
226.0,557,5347.800199
363.0,818,5368.036488
10.0,367,5378.111032
10.0,433,5388.352601
350.0,851,5409.198877
21.0,438,5419.775262
20.0,412,5429.622283
6.0,339,5437.656072
10.0,542,5450.431063
11.0,286,5457.320343
29.0,457,5467.680514
4.0,299,5474.601068
5.0,323,5481.943389
9.0,324,5489.375788
37.0,438,5499.285419
11.0,268,5505.474932
9.0,455,5516.57013
7.0,251,5522.500411
54.0,624,5537.453274
57.0,485,5549.257264
21.0,433,5559.631385
4.0,244,5565.559117
6.0,318,5573.221597
361.0,863,5593.600856
5.0,281,5600.413142
6.0,361,5609.167782
347.0,765,5626.918957
7.0,433,5637.29869
33.0,443,5647.833291
14.0,589,5661.76337
12.0,422,5671.403945
10.0,433,5681.081198
5.0,292,5687.6929
22.0,465,5698.077009
8.0,331,5705.525053
4.0,258,5711.523554
28.0,463,5722.070915
37.0,684,5737.67786
7.0,398,5746.768226
9.0,427,5756.677648
10.0,360,5764.880993
3.0,249,5770.503826
11.0,274,5776.77505
20.0,435,5786.738267
35.0,469,5797.518553
44.0,500,5808.842314
37.0,408,5818.93497
339.0,969,5842.12511
8.0,306,5849.721112
20.0,388,5859.416187
7.0,376,5868.458024
28.0,466,5880.037213
3.0,261,5886.545728
7.0,381,5895.597653
6.0,307,5903.072747
26.0,547,5913.853249
19.0,423,5921.024039
26.0,366,5926.946472
17.0,509,5934.759626
27.0,373,5940.518246
13.0,313,5945.349218
15.0,574,5954.11851
11.0,474,5961.300672
10.0,392,5967.281491
3.0,251,5971.13805
21.0,335,5976.330018
23.0,434,5982.921533
13.0,313,5987.721941
393.0,966,6002.78336
32.0,456,6010.166194
28.0,462,6016.864726
28.0,388,6022.802106
20.0,348,6028.101837
45.0,438,6034.798152
7.0,405,6041.086101
8.0,279,6045.237457
22.0,471,6052.390565
14.0,398,6058.443032
35.0,452,6065.079979
5.0,308,6069.437404
8.0,444,6076.3165
12.0,431,6082.84558
38.0,467,6089.914559
8.0,457,6096.528565
12.0,328,6101.65438
5.0,351,6106.743228
8.0,444,6114.057903
6.0,328,6119.536348
12.0,445,6126.346575
3.0,212,6129.614182
7.0,350,6135.068035
5.0,355,6140.806782
4.0,285,6145.423906
10.0,390,6151.381596
15.0,404,6157.618572
347.0,767,6169.314123
326.0,731,6180.621704
30.0,461,6187.964872
7.0,421,6194.438023
314.0,711,6205.336687
9.0,512,6213.168927
19.0,401,6219.366218
8.0,422,6225.837945
7.0,404,6232.046876
34.0,589,6241.101656
6.0,322,6246.227724
4.0,262,6250.754614
3.0,248,6254.659373
48.0,513,6262.545
12.0,320,6267.472496
23.0,546,6275.938661
27.0,443,6282.877306
6.0,377,6289.067747
31.0,475,6296.524071
6.0,332,6301.656508
10.0,361,6307.26704
7.0,425,6313.88814
9.0,379,6319.72558
5.0,375,6325.626143
8.0,296,6330.246791
11.0,273,6334.775894
314.0,712,6344.847717
6.0,400,6350.945413
13.0,520,6359.490371
45.0,435,6366.480761
7.0,253,6370.361279
20.0,420,6376.850616
42.0,437,6384.333452
8.0,404,6390.713979
5.0,326,6395.76634
7.0,336,6401.214035
5.0,346,6407.261706
360.0,819,6419.624307
9.0,328,6424.405551
38.0,500,6431.887895
45.0,433,6438.560454
8.0,385,6444.04141
7.0,420,6450.354264
5.0,289,6454.461472
7.0,349,6459.655952
14.0,589,6467.920263
15.0,561,6476.025154
41.0,428,6482.220237
11.0,477,6489.086154
6.0,399,6494.803878
35.0,407,6500.648458
9.0,352,6505.735058
316.0,787,6517.050743
4.0,261,6520.87879
12.0,583,6529.456715
11.0,548,6537.714694
46.0,452,6544.084004
313.0,730,6554.838686
11.0,286,6559.105237
313.0,679,6568.948396
5.0,310,6573.443979
9.0,339,6578.445418
9.0,490,6585.520903
7.0,446,6591.834532
13.0,337,6596.846415
313.0,1672,6621.294226
46.0,455,6627.881629
5.0,296,6632.202599
313.0,1200,6649.405037
313.0,715,6659.643273
22.0,459,6666.09582
19.0,403,6671.740315
11.0,402,6677.45666
13.0,315,6682.015677
2.0,201,6684.899777
15.0,629,6693.961092
8.0,474,6700.848499
5.0,312,6705.382856
5.0,296,6709.677795
