# {"t_start": 1541657710.3815615, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,209,359.808193
0.0,127,361.700414
4.0,301,366.10998
0.0,142,368.195442
0.0,127,370.142415
1.0,157,372.615285
0.0,139,374.52776
2.0,214,377.664546
4.0,296,382.029499
4.0,299,386.378251
0.0,141,388.403414
0.0,142,390.499399
1.0,183,393.259823
2.0,200,396.278345
2.0,231,399.906617
2.0,211,403.202741
2.0,203,406.469427
0.0,132,408.530143
3.0,234,411.92787
6.0,412,417.989224
5.0,335,422.897586
10.0,439,429.820807
0.0,134,432.002795
0.0,127,434.058511
0.0,129,436.19997
5.0,346,441.471805
5.0,355,446.622932
0.0,135,448.592743
0.0,133,450.938334
1.0,173,453.541507
4.0,303,457.986507
0.0,125,462.383424
2.0,204,469.895518
0.0,128,471.895146
1.0,173,474.489162
0.0,126,476.646425
0.0,124,478.687713
3.0,276,482.972297
5.0,348,488.218098
6.0,376,493.667858
2.0,201,496.563649
2.0,202,499.495664
0.0,125,501.227735
2.0,207,504.275615
2.0,192,507.107613
0.0,128,508.902712
3.0,255,512.604188
8.0,375,518.45715
1.0,181,521.39732
0.0,124,523.435727
5.0,350,535.719937
3.0,256,539.55297
2.0,202,542.487239
3.0,252,546.179329
1.0,161,548.542748
0.0,128,550.388694
1.0,185,553.061888
0.0,130,555.305295
2.0,200,558.609342
0.0,131,560.982012
1.0,173,563.672068
2.0,203,566.628518
0.0,122,568.406256
3.0,268,572.410227
0.0,132,574.458744
4.0,267,585.1734
1.0,163,587.897491
2.0,186,590.641947
3.0,240,594.097327
2.0,181,596.736005
1.0,154,599.094523
1.0,165,601.757253
0.0,128,603.662809
5.0,325,615.993777
5.0,336,623.913018
6.0,395,634.459377
5.0,351,643.099878
0.0,132,646.138647
3.0,230,651.773918
6.0,404,661.754443
4.0,288,668.843404
3.0,238,674.531933
2.0,193,679.051967
5.0,310,686.552778
3.0,229,691.902391
3.0,235,697.378649
4.0,300,704.483706
2.0,193,708.934649
9.0,406,718.414976
1.0,159,722.104416
1.0,154,725.615042
2.0,230,730.857089
1.0,159,734.54404
1.0,157,738.184021
7.0,420,748.083836
2.0,205,752.822901
5.0,331,760.533953
4.0,323,768.057413
3.0,233,773.46226
1.0,163,777.17399
2.0,220,782.250461
4.0,316,789.483178
6.0,412,799.025758
7.0,451,809.436248
5.0,353,817.591729
1.0,180,821.913014
2.0,199,826.551533
3.0,236,831.964098
2.0,202,836.551984
2.0,208,841.395872
2.0,189,845.82918
3.0,261,851.951052
4.0,302,858.967717
5.0,352,867.001392
0.0,127,870.037976
1.0,187,874.301747
4.0,298,881.227899
2.0,185,885.529047
1.0,157,889.247257
2.0,217,894.174415
5.0,370,902.85153
3.0,246,908.652943
3.0,210,913.485137
2.0,212,918.361208
2.0,200,923.068525
3.0,229,928.799285
3.0,230,934.347441
0.0,126,937.402014
9.0,404,947.458199
0.0,126,950.438861
7.0,450,961.166388
6.0,403,970.671234
2.0,202,975.364919
6.0,373,983.976869
2.0,198,988.565543
1.0,177,992.638085
5.0,326,1000.268624
2.0,187,1004.684634
0.0,132,1007.808609
1.0,169,1011.723606
2.0,186,1016.099497
9.0,407,1025.47882
4.0,299,1032.436693
3.0,246,1038.16115
3.0,247,1043.962076
3.0,232,1049.263973
2.0,221,1054.298899
2.0,187,1058.610754
3.0,268,1064.864017
3.0,233,1070.269184
1.0,153,1073.746097
0.0,125,1076.663251
4.0,299,1083.571557
3.0,211,1088.475143
7.0,383,1097.330923
2.0,188,1101.725768
3.0,231,1107.117142
3.0,249,1112.796301
5.0,326,1120.471788
5.0,346,1128.596759
2.0,207,1133.388104
3.0,246,1139.216523
3.0,251,1145.015291
1.0,158,1148.683558
4.0,263,1154.743873
2.0,225,1160.030113
2.0,199,1164.618886
2.0,221,1169.707237
9.0,414,1179.289141
4.0,273,1185.582969
0.0,124,1188.460555
4.0,286,1195.11782
4.0,329,1202.967274
1.0,157,1206.666167
2.0,189,1210.949333
0.0,126,1213.88777
3.0,217,1218.988684
4.0,298,1225.909313
7.0,429,1235.808086
12.0,526,1248.251922
0.0,138,1251.438204
2.0,187,1255.835823
1.0,153,1259.480724
5.0,349,1267.648781
3.0,250,1273.507296
5.0,306,1280.620698
8.0,427,1290.312003
2.0,188,1294.651779
3.0,220,1299.834063
4.0,266,1305.943308
12.0,313,1313.044393
10.0,457,1323.578923
6.0,395,1332.76514
10.0,439,1342.876359
3.0,252,1348.802602
7.0,246,1354.504942
5.0,332,1362.18734
4.0,265,1368.115016
4.0,298,1374.922453
5.0,315,1382.073271
5.0,273,1388.355926
4.0,263,1394.439027
4.0,240,1399.973885
9.0,468,1410.670237
7.0,389,1419.738766
8.0,453,1430.704202
4.0,261,1436.961156
5.0,308,1444.555772
2.0,201,1449.306297
10.0,465,1460.666039
4.0,286,1467.438572
3.0,230,1472.644383
4.0,319,1480.072594
4.0,242,1485.680033
10.0,475,1497.00517
8.0,286,1503.78731
3.0,239,1509.212713
7.0,379,1517.924305
6.0,373,1526.594229
4.0,244,1532.195368
10.0,443,1542.654969
4.0,256,1548.527682
13.0,375,1557.171675
4.0,267,1563.388716
3.0,232,1568.815776
2.0,226,1574.068513
4.0,247,1579.769068
3.0,228,1585.053958
2.0,205,1589.87495
10.0,374,1598.535104
5.0,306,1605.572826
5.0,352,1613.705723
8.0,396,1622.778575
7.0,426,1632.689542
6.0,336,1640.488441
8.0,302,1647.437642
7.0,428,1657.314602
8.0,399,1666.342259
4.0,296,1673.134432
5.0,268,1679.364664
5.0,293,1686.110682
17.0,470,1696.956446
4.0,245,1702.47729
3.0,230,1707.792414
9.0,308,1715.020999
7.0,407,1724.284637
6.0,343,1732.122509
7.0,346,1740.258164
5.0,327,1747.954742
6.0,298,1754.946414
13.0,476,1765.763455
5.0,304,1772.662789
10.0,395,1781.734953
13.0,368,1790.250763
14.0,377,1798.906872
2.0,181,1803.13128
20.0,373,1811.96548
10.0,355,1820.206864
22.0,428,1830.072994
14.0,480,1841.248431
6.0,326,1848.830022
5.0,276,1855.123512
5.0,275,1861.499432
7.0,370,1870.012264
9.0,328,1877.425692
5.0,329,1884.875296
8.0,414,1894.378338
10.0,374,1902.841512
7.0,424,1912.586426
8.0,277,1918.846675
8.0,390,1927.774287
5.0,306,1934.627029
16.0,466,1945.4548
4.0,241,1951.06358
8.0,408,1960.448971
8.0,387,1969.307729
8.0,374,1977.784211
15.0,414,1987.120247
6.0,356,1995.122298
6.0,342,2003.481113
29.0,505,2016.019449
11.0,396,2025.455034
16.0,441,2035.845336
4.0,282,2042.204318
14.0,572,2055.574898
3.0,213,2061.27481
8.0,278,2068.267651
28.0,484,2079.631696
15.0,397,2089.372258
7.0,371,2098.406298
22.0,400,2108.772737
7.0,393,2118.031042
9.0,506,2130.059801
9.0,464,2142.303108
12.0,283,2148.864697
7.0,351,2157.755968
9.0,418,2168.702545
30.0,462,2179.87139
24.0,505,2192.017334
12.0,508,2204.054191
8.0,288,2210.848412
10.0,470,2222.029363
8.0,431,2232.478871
7.0,423,2243.756327
28.0,387,2253.232838
9.0,330,2260.920401
13.0,459,2271.836084
14.0,463,2283.008386
8.0,417,2292.988782
10.0,348,2301.149694
8.0,296,2308.155991
7.0,396,2317.839174
4.0,246,2323.840657
6.0,402,2333.526008
6.0,387,2342.673371
14.0,361,2351.453526
22.0,401,2361.994957
10.0,363,2371.501644
5.0,359,2380.035954
3.0,254,2385.995396
6.0,338,2394.782874
6.0,339,2403.063175
4.0,261,2409.105347
7.0,358,2417.434617
5.0,296,2424.193302
16.0,484,2435.439082
5.0,274,2443.056965
3.0,215,2448.741019
5.0,314,2457.326316
6.0,310,2464.911988
3.0,213,2469.905276
16.0,452,2480.826895
15.0,381,2490.118107
8.0,400,2499.841957
22.0,564,2513.912966
8.0,275,2520.436372
7.0,248,2526.280946
3.0,212,2531.479412
12.0,411,2542.019725
4.0,304,2549.761871
20.0,372,2559.54739
6.0,326,2568.372845
10.0,357,2577.611107
7.0,386,2587.058261
4.0,258,2593.347877
3.0,215,2598.397446
10.0,458,2609.376142
3.0,226,2614.869912
36.0,495,2627.068973
8.0,277,2633.728264
6.0,360,2642.634317
12.0,459,2653.740508
20.0,491,2665.624936
9.0,433,2676.169782
6.0,328,2684.036919
10.0,397,2693.753708
5.0,348,2702.663166
15.0,398,2712.615838
15.0,383,2721.495068
19.0,393,2730.460156
19.0,457,2741.243629
6.0,403,2750.622504
13.0,335,2758.228573
7.0,358,2766.611195
12.0,514,2778.502209
11.0,448,2789.709465
8.0,280,2796.20197
19.0,395,2806.014616
15.0,398,2815.754965
16.0,429,2826.253579
5.0,316,2834.271259
11.0,471,2845.390472
13.0,533,2857.944541
14.0,553,2871.970081
12.0,303,2879.038368
18.0,368,2887.988833
7.0,379,2897.220228
5.0,378,2906.547621
6.0,330,2914.447765
8.0,278,2921.031215
5.0,300,2927.846086
8.0,442,2938.878634
7.0,422,2949.200708
15.0,425,2959.110436
20.0,462,2970.094512
8.0,423,2979.90283
25.0,404,2989.28961
6.0,381,2998.503937
9.0,329,3007.061676
12.0,515,3019.71597
9.0,341,3027.709836
373.0,883,3048.261966
6.0,339,3056.470814
8.0,407,3066.153282
13.0,559,3080.581842
19.0,443,3091.315142
6.0,383,3100.445487
8.0,279,3107.21084
13.0,442,3117.491629
5.0,310,3124.754071
5.0,328,3132.46857
11.0,272,3138.782407
13.0,561,3151.647859
5.0,291,3158.271318
16.0,521,3170.376462
2.0,201,3175.332739
7.0,264,3181.46818
5.0,372,3190.174763
19.0,307,3197.374727
3.0,229,3202.648864
9.0,529,3215.040279
9.0,456,3225.698324
16.0,432,3235.634553
5.0,353,3243.927267
16.0,435,3253.994191
3.0,248,3259.784791
28.0,519,3271.600771
6.0,383,3280.495763
30.0,461,3291.005552
6.0,362,3299.632588
2.0,191,3304.268044
11.0,562,3317.36961
6.0,328,3325.292875
4.0,263,3331.40854
11.0,491,3343.905459
8.0,447,3356.716486
20.0,429,3368.352614
3.0,218,3373.52528
14.0,390,3382.511317
6.0,364,3390.935391
16.0,413,3400.324605
8.0,280,3406.646741
11.0,420,3416.323842
17.0,369,3424.813619
17.0,506,3436.31131
7.0,408,3445.863962
4.0,277,3452.546372
35.0,390,3462.666115
20.0,415,3473.586035
10.0,375,3482.992557
3.0,211,3487.94488
11.0,423,3499.213892
21.0,430,3510.30335
20.0,427,3521.32715
8.0,412,3531.450074
6.0,304,3538.872313
51.0,535,3551.995615
15.0,448,3562.813093
7.0,414,3572.704179
7.0,363,3581.797348
10.0,354,3590.465088
10.0,434,3600.415776
148.0,513,3613.730893
9.0,330,3621.646158
13.0,347,3630.383079
19.0,447,3641.560817
6.0,328,3649.618659
25.0,424,3660.008141
7.0,255,3666.201603
6.0,381,3675.611775
11.0,484,3687.408592
1.0,159,3691.391395
5.0,328,3699.627914
10.0,360,3708.42895
19.0,414,3718.585722
338.0,799,3738.548217
7.0,429,3749.00127
11.0,437,3759.696744
9.0,336,3768.094835
5.0,311,3775.728391
5.0,363,3784.420629
9.0,420,3794.664203
4.0,242,3800.415649
4.0,258,3806.736248
10.0,392,3816.431582
6.0,337,3824.625824
24.0,391,3834.250628
8.0,280,3841.097025
28.0,386,3850.444744
31.0,446,3861.496439
31.0,480,3873.183247
7.0,424,3883.165026
6.0,403,3892.981755
8.0,288,3899.943732
5.0,332,3908.302928
19.0,405,3918.146941
8.0,293,3925.145227
8.0,461,3936.437896
10.0,434,3946.983324
28.0,386,3956.397977
2.0,187,3960.93164
4.0,256,3967.04896
19.0,422,3977.202023
12.0,324,3985.139716
34.0,486,3997.382606
5.0,307,4004.923522
4.0,262,4011.434473
8.0,285,4018.497231
28.0,397,4028.17198
3.0,226,4033.60857
4.0,270,4039.91999
20.0,410,4049.769065
29.0,403,4060.578615
11.0,389,4070.634526
6.0,371,4080.012356
11.0,284,4086.68613
10.0,543,4100.203096
6.0,373,4108.958318
7.0,379,4118.070784
8.0,458,4129.03731
9.0,341,4137.200798
5.0,308,4144.577709
5.0,347,4153.082247
6.0,343,4161.38107
4.0,318,4169.137659
27.0,384,4178.640092
4.0,260,4185.503491
5.0,346,4194.13077
8.0,296,4201.242998
4.0,256,4207.525501
11.0,272,4214.159679
12.0,479,4225.678759
28.0,388,4235.150896
15.0,381,4244.269493
10.0,434,4254.87834
10.0,452,4265.787719
18.0,432,4275.915939
5.0,298,4283.22577
7.0,386,4292.473552
3.0,227,4297.832158
23.0,524,4310.740058
24.0,611,4325.645172
19.0,326,4333.700601
8.0,303,4340.469003
7.0,409,4349.703835
14.0,567,4363.076947
32.0,463,4374.30848
12.0,332,4382.400496
6.0,306,4389.727686
6.0,317,4397.471138
30.0,415,4407.56766
6.0,378,4417.244277
21.0,435,4428.184871
3.0,212,4433.709603
20.0,471,4445.02535
6.0,324,4452.990376
12.0,351,4461.419854
20.0,414,4471.192772
8.0,483,4482.66636
12.0,502,4494.948758
10.0,441,4505.956712
10.0,348,4514.512501
8.0,448,4525.547205
6.0,357,4534.257359
8.0,457,4545.7057
36.0,480,4557.539023
10.0,346,4567.051473
37.0,560,4581.579891
25.0,480,4593.108205
5.0,283,4599.851379
19.0,400,4609.477285
11.0,389,4618.650284
5.0,349,4627.170286
4.0,277,4633.832437
6.0,356,4642.216101
4.0,261,4648.39701
10.0,525,4660.927634
12.0,530,4674.017155
28.0,426,4684.569141
12.0,495,4696.336028
11.0,398,4706.578918
31.0,533,4719.219624
8.0,399,4728.720353
8.0,410,4738.039851
3.0,244,4743.533582
12.0,503,4755.407334
4.0,246,4761.80139
9.0,518,4774.400885
19.0,341,4782.578973
11.0,270,4789.188204
20.0,412,4799.085694
9.0,453,4810.128608
7.0,368,4819.028552
12.0,528,4831.705438
20.0,470,4842.791893
20.0,418,4852.821961
15.0,398,4862.894381
4.0,267,4869.512312
230.0,651,4885.0377
3.0,248,4891.293626
12.0,302,4898.637733
17.0,325,4906.653601
34.0,500,4918.912095
7.0,252,4924.675919
54.0,634,4939.913936
5.0,351,4948.349275
11.0,450,4958.670112
7.0,339,4966.120544
30.0,592,4980.310411
28.0,392,4989.374573
20.0,415,4998.939801
9.0,503,5011.26732
6.0,358,5020.078243
15.0,457,5031.079823
8.0,395,5040.428363
10.0,371,5049.283379
9.0,461,5060.662336
20.0,410,5070.817276
15.0,638,5086.24032
7.0,358,5094.857
4.0,306,5102.428866
4.0,240,5108.330259
5.0,294,5115.350853
12.0,291,5122.471423
9.0,504,5134.634928
149.0,548,5147.955517
58.0,514,5161.260522
11.0,440,5172.045458
22.0,590,5186.554356
30.0,439,5198.003411
20.0,411,5207.622674
10.0,366,5216.714869
8.0,379,5225.698789
13.0,494,5237.396059
8.0,453,5248.859708
11.0,546,5262.167984
10.0,515,5274.997481
370.0,815,5295.811866
8.0,407,5305.756893
8.0,283,5312.695594
8.0,442,5323.151211
5.0,322,5330.816936
9.0,327,5338.581023
11.0,276,5345.076524
13.0,375,5354.310051
4.0,277,5361.007032
313.0,669,5378.584132
5.0,360,5386.980508
8.0,440,5397.790698
6.0,379,5407.033729
49.0,680,5423.485506
4.0,242,5429.232194
234.0,643,5444.503293
8.0,449,5455.105275
335.0,808,5473.725006
20.0,427,5483.600303
162.0,562,5496.280447
34.0,401,5505.452428
7.0,419,5515.650666
25.0,434,5525.991072
313.0,666,5541.968536
3.0,276,5548.730895
17.0,443,5559.372562
4.0,282,5566.195868
26.0,427,5576.338616
13.0,351,5584.609991
8.0,412,5594.490848
5.0,295,5601.618907
6.0,371,5610.633091
12.0,525,5622.705586
5.0,307,5629.962151
6.0,357,5638.508247
24.0,528,5651.240525
5.0,352,5659.442335
11.0,371,5667.962856
5.0,308,5674.948975
10.0,373,5683.251992
21.0,496,5694.495475
5.0,334,5701.878901
30.0,462,5712.525696
5.0,314,5719.657035
19.0,364,5727.830554
33.0,436,5737.891667
8.0,278,5744.2371
19.0,361,5752.553807
6.0,374,5761.219121
8.0,417,5770.625137
5.0,281,5777.05763
4.0,300,5783.933321
2.0,204,5788.591797
336.0,837,5807.696183
5.0,293,5814.942392
7.0,367,5823.725301
4.0,238,5829.36487
314.0,717,5846.756267
27.0,417,5857.172978
12.0,623,5872.376261
20.0,483,5884.409905
3.0,209,5889.412038
4.0,269,5895.841628
35.0,427,5906.210972
12.0,340,5912.729048
14.0,487,5920.764584
12.0,498,5928.816652
10.0,372,5934.52228
10.0,347,5939.87642
13.0,331,5944.990739
6.0,331,5950.060052
8.0,279,5954.329415
8.0,461,5961.301647
15.0,439,5968.014616
18.0,380,5973.876487
314.0,716,5984.825606
3.0,228,5988.615318
9.0,318,5993.484318
42.0,467,6000.623418
11.0,426,6007.566537
20.0,414,6013.507795
9.0,344,6018.805802
38.0,442,6025.511203
10.0,346,6030.83347
5.0,331,6035.870865
35.0,503,6043.61165
8.0,446,6050.351261
372.0,845,6063.143608
270.0,649,6072.550184
11.0,471,6079.732145
20.0,434,6086.340811
6.0,323,6091.100368
7.0,361,6096.307178
29.0,464,6103.547032
44.0,534,6111.822079
29.0,428,6118.977599
12.0,473,6126.187721
12.0,306,6130.915661
9.0,384,6137.026409
5.0,328,6142.489576
4.0,316,6147.304666
42.0,527,6155.418545
8.0,303,6160.040515
31.0,475,6167.275499
4.0,302,6171.93201
375.0,974,6187.174687
26.0,536,6195.43503
41.0,419,6201.856993
12.0,333,6206.961048
21.0,432,6213.58244
5.0,292,6218.109363
20.0,433,6224.754764
8.0,417,6231.164553
9.0,486,6238.612289
10.0,556,6247.532944
313.0,662,6258.129052
5.0,355,6263.570047
21.0,337,6268.785126
13.0,334,6273.942303
10.0,376,6279.845688
4.0,303,6284.549487
26.0,368,6290.644114
5.0,356,6296.218122
10.0,367,6301.917413
7.0,426,6308.507385
56.0,470,6315.785838
20.0,418,6322.315054
6.0,353,6327.828952
22.0,403,6334.395816
60.0,636,6343.417279
59.0,564,6351.961946
9.0,470,6359.724719
16.0,470,6367.231049
10.0,363,6372.845371
20.0,432,6379.815623
49.0,459,6387.466612
20.0,512,6395.394955
45.0,443,6402.877051
347.0,774,6415.257245
33.0,440,6421.554065
8.0,296,6425.813929
7.0,426,6432.372358
36.0,456,6439.260717
9.0,479,6446.234103
37.0,512,6453.682726
11.0,415,6459.828278
10.0,353,6464.728665
46.0,448,6471.141789
11.0,477,6478.058308
9.0,495,6485.169345
316.0,822,6496.976145
28.0,460,6503.619105
3.0,261,6507.388907
4.0,264,6511.193515
11.0,462,6517.81865
8.0,301,6522.185943
6.0,326,6527.057375
5.0,304,6531.505582
41.0,420,6537.908264
4.0,306,6542.174141
313.0,731,6552.848729
336.0,841,6565.218376
46.0,452,6571.849959
11.0,492,6579.007079
35.0,407,6584.902282
5.0,293,6589.000623
46.0,445,6595.482227
4.0,317,6600.193629
12.0,497,6607.28299
5.0,303,6611.866085
12.0,291,6616.249167
13.0,316,6620.732178
37.0,506,6628.100875
3.0,229,6631.388623
14.0,385,6637.000744
5.0,319,6641.519639
7.0,247,6645.071903
9.0,441,6651.341394
4.0,276,6655.447333
7.0,440,6661.587647
2.0,190,6664.27641
20.0,321,6668.796576
39.0,444,6675.005104
4.0,262,6678.789258
6.0,364,6684.062644
32.0,382,6689.536919
18.0,332,6694.326298
6.0,352,6699.443019
313.0,665,6709.116352
3.0,214,6712.215505
