# {"t_start": 1541657710.623211, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,128,503.052564
0.0,129,504.966654
0.0,129,506.836153
9.0,428,512.979789
5.0,348,518.515776
6.0,364,529.039165
3.0,240,534.986002
2.0,202,537.975169
9.0,411,544.007852
0.0,132,545.941028
10.0,432,552.202798
0.0,141,554.217391
3.0,217,558.171652
0.0,139,560.649236
9.0,404,566.709684
5.0,334,571.631155
0.0,127,573.618038
1.0,173,576.114471
5.0,329,588.144004
0.0,127,590.032804
4.0,264,593.81961
6.0,373,599.45406
1.0,165,602.119306
5.0,333,614.019284
1.0,176,617.926608
1.0,173,621.933992
2.0,207,627.088516
0.0,129,630.585023
3.0,263,637.810808
0.0,130,640.799997
2.0,187,645.135955
2.0,213,650.296494
3.0,263,656.897171
2.0,233,662.488864
4.0,303,669.882677
4.0,312,677.370113
3.0,280,684.118977
6.0,400,693.50136
0.0,132,696.563469
4.0,299,703.655679
3.0,239,709.19645
3.0,246,715.02158
2.0,221,720.131269
2.0,197,724.643283
1.0,160,728.219084
5.0,328,735.851306
0.0,127,738.71877
2.0,206,743.564692
2.0,208,748.520342
4.0,300,755.51159
5.0,353,763.711272
3.0,261,769.735035
2.0,202,774.443502
0.0,124,777.256219
2.0,205,781.989241
2.0,193,786.374212
5.0,355,794.62304
10.0,432,804.531036
2.0,205,809.316029
3.0,228,814.588795
2.0,223,819.767706
3.0,255,825.826953
3.0,252,831.598872
5.0,354,839.721071
10.0,454,850.399325
10.0,462,861.126384
5.0,354,869.254145
4.0,297,876.09698
2.0,197,880.686394
1.0,155,884.346793
1.0,158,887.982878
4.0,322,895.396706
4.0,297,902.379703
2.0,204,907.103941
1.0,156,910.798168
1.0,178,914.876776
1.0,174,918.890059
5.0,359,927.682338
2.0,206,932.67807
2.0,207,937.650271
1.0,160,941.711043
11.0,499,953.781447
2.0,204,958.573437
0.0,126,961.699848
1.0,172,965.701174
3.0,229,971.097868
6.0,406,980.569646
3.0,249,986.232966
5.0,350,994.407046
1.0,158,998.019511
3.0,253,1003.96792
3.0,225,1009.321777
1.0,168,1013.204424
4.0,303,1020.167575
3.0,247,1025.946
2.0,211,1030.843407
4.0,299,1037.7838
2.0,198,1042.437863
7.0,451,1052.845217
4.0,301,1059.746964
5.0,334,1067.426081
0.0,135,1070.616229
2.0,198,1075.121162
3.0,249,1080.970139
2.0,200,1085.524537
3.0,216,1090.607075
2.0,205,1095.274633
3.0,267,1101.546471
3.0,245,1107.267227
5.0,330,1114.828323
2.0,185,1119.176852
2.0,184,1123.555078
1.0,157,1127.198181
1.0,152,1130.682782
0.0,124,1133.622674
5.0,294,1140.527451
5.0,350,1148.68813
1.0,181,1152.875049
2.0,186,1157.132818
1.0,158,1160.812211
0.0,134,1163.960464
1.0,176,1167.998182
6.0,347,1176.058428
4.0,271,1182.276131
4.0,263,1188.374818
8.0,297,1195.310709
2.0,205,1200.183328
2.0,199,1204.864269
5.0,353,1212.976507
5.0,348,1221.192459
3.0,211,1226.070703
3.0,267,1232.228263
4.0,279,1238.771518
7.0,251,1244.71127
3.0,251,1250.581813
5.0,312,1257.980558
5.0,296,1264.862126
5.0,350,1273.052297
3.0,251,1278.891402
5.0,349,1286.892861
6.0,334,1294.5349
3.0,218,1299.643934
7.0,403,1308.891355
7.0,245,1314.418102
2.0,184,1318.695237
6.0,314,1326.058875
4.0,274,1332.310568
8.0,298,1339.270022
5.0,293,1345.99535
4.0,299,1352.918044
5.0,364,1361.344306
7.0,246,1366.920665
4.0,275,1373.176926
5.0,326,1380.585947
4.0,259,1386.590458
8.0,404,1395.830573
5.0,310,1402.959849
3.0,234,1408.384026
3.0,216,1413.348636
8.0,448,1423.873601
7.0,371,1432.916046
3.0,211,1437.922235
7.0,426,1448.25421
4.0,258,1454.511995
5.0,308,1462.163749
2.0,199,1466.782775
8.0,443,1476.902843
5.0,318,1484.316181
2.0,205,1489.235504
6.0,348,1497.498348
5.0,326,1505.09826
2.0,183,1509.316492
6.0,348,1517.289541
13.0,552,1530.052488
5.0,357,1538.476968
12.0,320,1545.946558
5.0,271,1552.094043
10.0,519,1564.138053
13.0,384,1573.141668
7.0,392,1582.202247
1.0,159,1585.909084
5.0,305,1593.060638
6.0,398,1602.247999
3.0,249,1607.898155
7.0,445,1618.19763
15.0,447,1628.525989
5.0,349,1636.607177
11.0,407,1645.98933
7.0,384,1654.881655
5.0,316,1662.014192
4.0,281,1668.521069
11.0,267,1674.574121
11.0,475,1685.605189
5.0,354,1693.724035
12.0,477,1704.674789
12.0,512,1716.492691
4.0,242,1722.026523
6.0,328,1729.551874
6.0,324,1737.094366
12.0,331,1744.899066
8.0,283,1751.503688
11.0,372,1760.096046
12.0,411,1769.440809
4.0,262,1775.366385
5.0,333,1783.06171
4.0,242,1788.613945
8.0,429,1798.531255
9.0,510,1810.508505
8.0,442,1820.821244
3.0,210,1825.664233
22.0,400,1834.937582
7.0,380,1843.766659
4.0,280,1850.301177
15.0,410,1859.675293
10.0,354,1867.873882
12.0,517,1879.584209
10.0,435,1889.447724
5.0,273,1895.771354
6.0,345,1903.563198
5.0,275,1909.827439
7.0,428,1919.604064
10.0,450,1929.804518
12.0,422,1939.524127
8.0,401,1948.777467
20.0,357,1957.056087
22.0,426,1966.71792
5.0,330,1974.270365
17.0,461,1984.6862
7.0,342,1992.34344
2.0,181,1996.519584
10.0,346,2005.193962
7.0,386,2014.703807
22.0,535,2027.592372
9.0,333,2035.354401
23.0,482,2046.434947
5.0,298,2053.296073
10.0,357,2062.5101
6.0,309,2070.081511
25.0,666,2085.927741
6.0,302,2093.582277
5.0,330,2101.593886
1.0,151,2105.537181
22.0,398,2115.076518
18.0,491,2126.984881
25.0,524,2140.499014
12.0,468,2151.692845
4.0,280,2158.830892
11.0,403,2169.209588
8.0,412,2179.292271
10.0,397,2188.728511
14.0,371,2197.776272
17.0,523,2210.021748
4.0,244,2215.802356
20.0,325,2223.467445
1.0,155,2227.39916
7.0,390,2236.859741
9.0,513,2250.294716
2.0,185,2254.71322
6.0,318,2262.158562
13.0,467,2273.357878
6.0,296,2280.555871
12.0,437,2290.929918
9.0,451,2301.527306
5.0,289,2308.396197
9.0,406,2318.325722
8.0,417,2328.412198
27.0,493,2340.197544
3.0,216,2345.364547
6.0,358,2353.992913
6.0,356,2363.689822
5.0,292,2371.331112
5.0,307,2378.571845
12.0,447,2389.434759
11.0,523,2402.544181
2.0,202,2407.203271
7.0,387,2416.276871
9.0,410,2425.759926
4.0,244,2431.311863
7.0,375,2441.062428
3.0,220,2446.837248
6.0,318,2455.541088
17.0,503,2467.755475
3.0,214,2472.864121
11.0,532,2485.731458
6.0,351,2494.414303
9.0,321,2502.719446
11.0,276,2509.316647
17.0,580,2523.238864
13.0,311,2530.648079
8.0,393,2540.681224
3.0,272,2547.422179
8.0,301,2555.695088
8.0,281,2562.868261
9.0,327,2571.788323
4.0,258,2578.326538
10.0,447,2589.193236
10.0,365,2597.948927
14.0,388,2607.247614
8.0,415,2617.365012
22.0,442,2628.224717
16.0,537,2641.364131
12.0,284,2648.205907
23.0,416,2658.299993
17.0,529,2671.297519
10.0,347,2679.544741
15.0,383,2688.82391
10.0,348,2697.408971
6.0,340,2706.12247
6.0,354,2714.78974
25.0,367,2723.261903
11.0,390,2732.163293
13.0,505,2744.25612
8.0,405,2753.443693
9.0,436,2763.563965
14.0,356,2771.661089
51.0,556,2785.328495
6.0,386,2794.41352
9.0,345,2802.720412
15.0,386,2812.365144
15.0,383,2821.683933
16.0,519,2834.700344
14.0,356,2843.25827
9.0,325,2850.431029
20.0,332,2858.67034
11.0,473,2870.776963
60.0,628,2885.605892
6.0,324,2893.484833
2.0,201,2898.434691
9.0,319,2906.378173
10.0,352,2914.747313
8.0,454,2925.406704
7.0,358,2933.928089
16.0,301,2941.788423
5.0,294,2948.678956
21.0,403,2958.109674
12.0,286,2964.891585
18.0,376,2973.755914
5.0,292,2980.51397
11.0,273,2986.851568
16.0,450,2997.629111
9.0,328,3006.122887
14.0,373,3015.636087
10.0,395,3024.77282
28.0,478,3035.779781
10.0,361,3044.218976
34.0,500,3056.290849
10.0,374,3065.167903
5.0,334,3073.680221
11.0,391,3083.603228
372.0,843,3103.944788
7.0,372,3112.719158
25.0,369,3121.225448
11.0,275,3127.754777
17.0,312,3134.971513
7.0,388,3144.072794
5.0,294,3150.720785
12.0,476,3161.655142
4.0,286,3168.233659
8.0,423,3178.383356
17.0,332,3186.160145
8.0,445,3196.556412
9.0,410,3205.981439
8.0,436,3216.329755
5.0,326,3223.941187
4.0,263,3230.036999
12.0,300,3236.993719
21.0,496,3248.3702
8.0,280,3254.979032
11.0,272,3261.29704
9.0,327,3268.75159
4.0,263,3274.810812
16.0,355,3283.069277
8.0,295,3289.759703
7.0,426,3299.840173
5.0,341,3308.064341
35.0,475,3319.05574
21.0,428,3329.169068
7.0,390,3338.795972
4.0,249,3345.666917
6.0,337,3355.243977
21.0,478,3368.237644
16.0,395,3377.677025
3.0,228,3382.750051
35.0,463,3393.39012
25.0,441,3403.43869
13.0,528,3415.531706
15.0,575,3428.703198
43.0,447,3438.807413
15.0,410,3448.601826
6.0,339,3456.997659
5.0,309,3465.147318
14.0,525,3478.825322
11.0,271,3485.376279
24.0,607,3501.295789
8.0,297,3508.538301
10.0,384,3518.38238
20.0,509,3531.337316
25.0,523,3544.147784
6.0,402,3553.890202
10.0,379,3563.133844
11.0,407,3572.866507
20.0,468,3584.727958
6.0,383,3593.667759
12.0,335,3601.300212
12.0,466,3613.572643
7.0,447,3624.297078
12.0,432,3635.348375
18.0,644,3651.216117
6.0,339,3659.481652
21.0,523,3672.357075
13.0,342,3680.714321
4.0,247,3686.689749
5.0,334,3695.019518
19.0,400,3704.95272
9.0,354,3713.592007
5.0,291,3720.84849
17.0,428,3731.471941
10.0,347,3740.123974
20.0,425,3750.511168
17.0,356,3759.212729
3.0,236,3765.143052
4.0,269,3771.732386
3.0,229,3777.332633
9.0,406,3787.12742
5.0,348,3795.551124
28.0,377,3804.632322
8.0,422,3815.059352
5.0,301,3822.419364
10.0,463,3833.787899
7.0,406,3843.681327
7.0,410,3853.73655
9.0,406,3863.767414
5.0,313,3871.455956
25.0,445,3881.785689
17.0,354,3890.393823
29.0,437,3901.173328
4.0,259,3907.64114
6.0,362,3916.357392
10.0,379,3925.485833
9.0,355,3934.191436
20.0,446,3945.143874
28.0,388,3954.505903
6.0,352,3963.052771
9.0,383,3972.287961
22.0,405,3982.0636
7.0,391,3991.929513
9.0,333,4000.209075
4.0,248,4006.227566
22.0,504,4018.768926
28.0,396,4028.38228
10.0,452,4039.097198
3.0,213,4044.195677
27.0,447,4055.37824
13.0,582,4070.819622
240.0,539,4084.115276
14.0,377,4092.799951
148.0,1024,4117.953502
8.0,295,4124.998277
19.0,382,4134.227797
13.0,340,4142.358837
31.0,582,4156.443708
5.0,349,4164.828252
6.0,362,4173.859276
7.0,426,4184.805143
11.0,469,4196.437965
3.0,229,4201.98483
10.0,517,4214.547836
7.0,406,4224.353468
6.0,304,4231.707084
7.0,408,4241.667502
4.0,275,4248.316678
20.0,409,4258.21578
8.0,448,4268.949971
5.0,310,4276.227111
10.0,343,4284.553383
20.0,412,4294.413127
8.0,329,4302.316847
27.0,435,4313.049416
11.0,274,4319.657064
5.0,344,4328.503101
9.0,336,4336.141062
6.0,376,4344.663708
5.0,352,4352.601851
11.0,514,4364.905529
11.0,475,4376.41533
3.0,218,4381.763551
11.0,471,4393.044563
10.0,365,4401.943724
5.0,287,4409.132479
8.0,423,4419.863386
21.0,460,4431.682263
6.0,353,4440.166023
5.0,287,4447.174405
7.0,410,4457.056141
6.0,361,4465.75394
10.0,401,4475.225306
21.0,465,4486.27935
14.0,397,4496.056476
4.0,277,4502.845344
9.0,523,4515.952653
7.0,407,4525.928813
20.0,415,4536.103024
12.0,336,4544.509362
5.0,286,4551.402576
8.0,385,4561.566378
4.0,261,4568.572505
12.0,455,4580.483376
10.0,345,4588.779132
9.0,497,4600.651967
19.0,398,4610.154073
11.0,473,4621.396678
5.0,308,4628.952573
15.0,379,4638.034461
6.0,329,4645.7146
18.0,627,4660.668074
381.0,1076,4687.282055
8.0,452,4697.911831
27.0,443,4709.193577
4.0,279,4715.823981
15.0,400,4725.282176
6.0,362,4733.731642
3.0,232,4738.985069
11.0,375,4747.494254
7.0,415,4757.707205
16.0,393,4767.387567
4.0,258,4773.701065
6.0,373,4782.694443
20.0,411,4792.604031
13.0,356,4801.296478
5.0,309,4808.79426
15.0,379,4817.983654
21.0,473,4829.282145
8.0,442,4839.814978
8.0,280,4846.506323
20.0,431,4857.070179
8.0,280,4864.129537
13.0,469,4875.589717
17.0,311,4882.858879
27.0,413,4893.327151
9.0,425,4903.364538
4.0,242,4909.534783
5.0,329,4917.604931
227.0,531,4929.740649
8.0,280,4936.727711
6.0,336,4944.879074
5.0,333,4952.902593
4.0,261,4958.64324
13.0,349,4966.296085
234.0,616,4981.224844
4.0,250,4986.982073
22.0,499,4998.312891
28.0,433,5008.995695
11.0,422,5019.296839
28.0,468,5030.58543
11.0,267,5036.878228
333.0,723,5054.319531
9.0,447,5065.332877
10.0,367,5074.265472
8.0,276,5081.005202
10.0,377,5090.076869
237.0,582,5104.475239
21.0,401,5114.087366
13.0,336,5122.285171
11.0,426,5132.520969
43.0,619,5147.577098
31.0,552,5161.80942
375.0,906,5184.070413
12.0,425,5195.233074
8.0,415,5204.922379
310.0,762,5223.410818
15.0,587,5237.354175
20.0,415,5247.954824
7.0,391,5257.362991
4.0,263,5263.893713
9.0,324,5272.070742
5.0,348,5280.7285
19.0,419,5291.401255
8.0,459,5302.958102
11.0,279,5309.704285
6.0,401,5319.26713
5.0,275,5325.77504
12.0,504,5337.74592
4.0,308,5345.029228
8.0,284,5351.967412
3.0,255,5358.216719
33.0,407,5368.231486
414.0,1135,5396.76698
5.0,290,5403.870292
35.0,415,5413.848321
46.0,447,5424.669297
17.0,323,5432.469404
11.0,476,5443.672678
56.0,480,5455.023183
313.0,666,5470.330385
15.0,395,5479.416825
23.0,422,5489.070186
5.0,274,5495.252458
35.0,451,5505.592097
36.0,460,5516.847215
10.0,367,5525.508748
11.0,281,5532.285752
11.0,600,5546.741652
313.0,668,5562.81289
314.0,718,5579.903151
6.0,342,5588.038829
45.0,559,5601.540805
30.0,540,5614.609534
22.0,662,5629.849075
12.0,411,5639.703645
3.0,217,5644.865768
48.0,530,5657.502599
8.0,457,5668.03602
372.0,854,5687.200796
6.0,380,5695.805574
15.0,458,5705.968174
4.0,321,5713.482387
8.0,295,5720.179828
31.0,441,5730.15961
338.0,943,5751.820639
22.0,506,5763.454743
11.0,281,5769.750621
17.0,351,5777.865924
16.0,342,5785.616703
36.0,475,5796.586086
4.0,275,5802.824021
18.0,348,5810.961791
6.0,323,5818.871629
3.0,217,5824.078258
36.0,503,5836.044115
8.0,280,5842.786759
10.0,485,5854.886912
7.0,249,5861.064492
4.0,239,5866.813584
4.0,324,5875.003136
5.0,346,5883.465619
5.0,307,5890.853676
50.0,486,5902.53503
5.0,330,5910.249756
15.0,417,5916.786013
20.0,449,5924.415226
35.0,468,5931.636115
19.0,522,5939.667944
4.0,279,5943.96168
7.0,378,5949.756344
26.0,412,5955.999902
5.0,330,5961.021208
12.0,304,5965.673375
5.0,321,5970.582803
5.0,352,5976.04773
4.0,266,5980.086649
8.0,406,5986.313778
10.0,524,5994.651907
9.0,449,6001.490989
8.0,472,6009.150476
16.0,299,6013.329302
30.0,463,6020.430497
33.0,471,6027.549586
8.0,277,6031.843943
5.0,288,6036.227675
42.0,448,6043.150801
4.0,266,6047.088535
39.0,531,6055.160443
19.0,395,6061.121089
42.0,450,6067.499757
48.0,663,6077.638908
8.0,439,6084.306382
10.0,352,6089.632971
147.0,454,6096.150755
16.0,500,6103.889693
5.0,295,6108.171674
17.0,603,6118.382097
28.0,388,6124.283026
11.0,416,6130.722306
22.0,468,6138.181559
10.0,350,6143.888142
37.0,521,6151.866056
22.0,368,6157.546616
11.0,518,6165.456938
32.0,458,6172.464697
20.0,357,6178.019958
8.0,417,6184.56687
9.0,497,6192.306056
7.0,419,6198.716725
8.0,444,6205.543876
33.0,492,6213.073169
9.0,485,6220.609732
11.0,380,6226.418555
12.0,496,6234.027914
13.0,544,6242.355807
8.0,375,6248.558563
313.0,701,6259.692546
12.0,326,6264.694005
34.0,479,6272.109748
12.0,321,6277.100508
6.0,371,6282.896109
17.0,491,6290.916162
21.0,465,6298.174631
8.0,410,6304.525229
7.0,424,6311.093352
3.0,230,6314.669926
20.0,416,6321.117157
12.0,320,6326.153562
7.0,375,6331.98572
9.0,448,6338.803504
394.0,1083,6355.347841
334.0,775,6367.684843
45.0,434,6374.366082
11.0,471,6382.338537
6.0,360,6388.12127
3.0,249,6391.924652
8.0,441,6398.68742
9.0,328,6404.709275
360.0,825,6417.391942
40.0,508,6424.763327
36.0,479,6432.060739
8.0,295,6436.638972
4.0,263,6440.411351
13.0,311,6444.905845
11.0,478,6451.918763
34.0,429,6458.169809
46.0,445,6464.508915
45.0,436,6470.747636
46.0,448,6477.239543
5.0,292,6481.462469
11.0,477,6488.303719
11.0,483,6495.249277
45.0,441,6501.608803
6.0,364,6506.854103
15.0,472,6513.623604
16.0,300,6517.942469
21.0,388,6523.646011
10.0,348,6528.752979
313.0,666,6538.706245
313.0,794,6550.105277
45.0,452,6556.785213
35.0,442,6563.380419
7.0,407,6569.254418
56.0,472,6576.140888
9.0,328,6580.8
4.0,267,6584.793909
11.0,281,6588.712246
16.0,575,6597.147632
5.0,323,6601.827951
9.0,322,6606.409686
12.0,290,6610.749734
6.0,373,6616.411323
11.0,476,6623.223345
11.0,499,6630.455137
23.0,445,6636.9186
8.0,400,6642.578707
36.0,456,6649.13873
3.0,219,6652.233006
7.0,384,6657.839057
8.0,284,6661.790198
13.0,545,6669.457052
313.0,674,6679.04414
12.0,285,6683.158911
8.0,426,6689.269049
8.0,392,6694.957753
4.0,263,6698.757636
2.0,180,6701.38703
19.0,378,6706.889034
25.0,431,6713.095788
