# {"t_start": 1541657710.53703, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,136,448.053232
3.0,250,452.188381
0.0,134,454.140316
0.0,131,456.048133
5.0,359,468.338583
0.0,129,470.330471
8.0,469,477.842221
0.0,138,479.990982
1.0,175,482.718022
0.0,129,484.638833
2.0,202,487.730942
4.0,314,492.303229
1.0,154,494.510979
4.0,299,498.848006
5.0,325,503.508065
1.0,165,505.927568
3.0,248,509.493402
5.0,352,514.559631
1.0,158,517.137473
3.0,275,521.672681
4.0,308,533.495597
2.0,206,536.536895
3.0,251,540.251441
1.0,179,542.872344
0.0,130,544.797209
7.0,427,551.001318
9.0,411,557.738387
3.0,247,561.84149
1.0,183,564.604912
0.0,132,566.525373
2.0,207,569.595748
3.0,225,572.972909
0.0,137,575.005723
2.0,200,584.723139
0.0,135,587.062807
6.0,400,592.899741
5.0,294,597.202952
7.0,401,603.44688
2.0,201,613.231933
4.0,331,620.632306
5.0,349,629.305863
4.0,321,638.12023
2.0,196,642.642804
4.0,275,649.070689
3.0,216,654.528339
5.0,359,663.300119
5.0,352,671.951639
1.0,160,675.769754
3.0,246,681.690032
1.0,174,685.791035
4.0,301,692.823545
4.0,323,700.368335
3.0,228,705.747251
1.0,156,709.383125
0.0,133,712.590242
1.0,186,716.841501
0.0,130,719.863832
3.0,286,726.353093
4.0,277,732.790203
5.0,349,740.873733
1.0,175,744.965316
0.0,126,747.975171
1.0,156,751.583413
2.0,196,756.169606
9.0,402,765.516996
10.0,440,775.723786
2.0,213,780.567305
1.0,151,784.056882
2.0,202,788.619731
5.0,350,796.774407
4.0,301,803.699351
2.0,187,808.008679
6.0,397,817.209512
3.0,249,823.14329
10.0,433,833.118757
0.0,128,836.014897
2.0,219,841.114027
1.0,166,844.98726
3.0,246,850.828387
4.0,281,857.334522
5.0,334,864.993419
3.0,251,870.82487
5.0,347,878.841566
0.0,127,881.757374
3.0,259,887.775779
8.0,383,896.663454
4.0,296,903.580586
2.0,189,908.042332
3.0,249,913.789129
0.0,128,916.694994
1.0,178,920.816485
0.0,127,924.030476
1.0,151,927.764491
0.0,133,931.001456
4.0,280,937.726524
1.0,158,941.741096
3.0,246,947.823817
0.0,130,950.854897
3.0,235,956.440416
3.0,227,961.94347
0.0,133,965.077871
0.0,126,968.004861
1.0,155,971.671638
2.0,232,977.024477
2.0,217,982.036153
6.0,381,990.848731
4.0,278,997.302836
4.0,304,1004.458029
6.0,391,1013.633941
10.0,454,1024.12494
4.0,299,1031.066856
4.0,316,1038.459479
2.0,202,1043.136919
10.0,437,1053.222882
3.0,257,1059.119729
9.0,405,1068.520396
3.0,230,1073.778373
2.0,189,1078.163026
3.0,246,1083.859805
5.0,333,1091.585135
3.0,234,1096.994809
1.0,154,1100.576681
5.0,353,1108.783939
5.0,333,1116.516043
5.0,326,1124.159809
3.0,230,1129.507087
0.0,125,1132.418581
4.0,279,1139.039634
2.0,188,1143.332683
1.0,179,1147.566141
3.0,255,1153.465942
5.0,349,1161.514874
2.0,203,1166.293836
6.0,395,1175.410502
8.0,372,1183.925727
8.0,449,1194.425611
4.0,277,1200.979272
0.0,126,1203.94179
4.0,274,1210.298969
2.0,183,1214.584679
2.0,190,1219.010083
0.0,125,1221.942609
6.0,405,1231.283354
5.0,304,1238.414416
0.0,122,1241.222989
3.0,232,1246.733412
3.0,218,1251.793024
4.0,259,1257.973323
5.0,346,1266.06603
4.0,295,1272.925915
4.0,293,1279.760211
4.0,283,1286.291744
5.0,288,1292.840815
4.0,278,1299.2875
4.0,264,1305.398481
10.0,449,1315.622038
5.0,314,1322.847532
3.0,267,1329.121884
3.0,215,1334.044701
5.0,304,1341.088413
7.0,363,1349.538326
5.0,324,1357.047417
6.0,341,1364.881835
4.0,241,1370.316154
4.0,260,1376.19539
5.0,344,1384.066544
8.0,280,1390.459555
2.0,202,1395.160672
2.0,183,1399.373377
5.0,328,1406.861347
3.0,253,1412.732678
12.0,552,1425.810396
5.0,322,1433.591473
9.0,330,1441.530227
3.0,229,1447.075342
6.0,340,1455.342917
7.0,449,1466.167399
4.0,278,1472.519156
5.0,371,1481.14517
1.0,154,1484.680461
8.0,278,1491.429104
10.0,479,1502.776299
12.0,456,1513.158811
3.0,231,1518.476631
8.0,295,1525.35116
13.0,339,1533.121945
2.0,204,1537.974025
3.0,217,1543.118121
3.0,251,1548.826424
7.0,419,1558.506583
4.0,263,1564.60305
6.0,335,1572.368579
4.0,282,1578.943424
3.0,251,1584.76173
4.0,263,1590.968962
2.0,183,1595.211157
3.0,231,1600.526347
2.0,185,1604.78448
4.0,263,1610.783995
4.0,278,1617.201251
9.0,326,1624.728374
3.0,252,1630.638655
4.0,297,1637.531264
5.0,289,1644.181596
7.0,408,1653.582483
7.0,407,1662.849352
4.0,294,1669.598266
14.0,393,1678.67286
3.0,213,1683.606633
6.0,353,1691.645669
5.0,308,1698.793243
3.0,229,1703.989423
8.0,464,1714.800685
7.0,391,1723.691942
10.0,364,1732.019386
6.0,373,1740.791429
1.0,154,1744.396929
7.0,385,1753.494884
5.0,272,1759.658818
10.0,347,1767.560625
12.0,549,1780.150143
10.0,456,1790.65874
9.0,328,1798.154623
15.0,412,1807.884492
5.0,368,1816.634384
9.0,327,1824.035674
2.0,183,1828.205974
10.0,372,1836.8914
4.0,243,1842.575814
2.0,181,1846.765885
15.0,430,1856.644323
2.0,181,1860.866003
7.0,249,1866.589803
8.0,426,1876.226561
7.0,376,1884.775626
3.0,229,1890.046025
9.0,395,1899.039747
9.0,344,1906.830211
4.0,297,1913.657041
6.0,299,1920.463592
13.0,441,1930.46092
10.0,477,1941.481385
6.0,320,1948.832879
17.0,483,1960.036596
9.0,413,1969.4574
16.0,583,1982.536568
8.0,406,1991.712404
13.0,520,2004.180558
16.0,480,2016.133351
9.0,326,2023.92909
21.0,560,2036.968058
8.0,391,2046.10583
8.0,420,2055.867929
9.0,398,2066.256342
8.0,276,2072.911681
13.0,629,2087.877792
11.0,421,2098.195071
5.0,290,2105.688151
10.0,343,2113.975212
7.0,402,2123.617738
10.0,353,2132.299044
28.0,395,2142.589536
5.0,351,2150.877355
15.0,383,2160.671714
9.0,474,2172.596438
16.0,412,2182.519828
4.0,254,2188.738842
20.0,625,2203.667828
10.0,369,2212.331203
21.0,530,2224.904805
14.0,506,2237.474868
393.0,1028,2263.000144
10.0,456,2273.932475
17.0,481,2285.389662
11.0,417,2295.341923
7.0,354,2303.608735
6.0,336,2311.713331
7.0,434,2322.402514
6.0,403,2332.14326
17.0,470,2343.260491
6.0,350,2351.792844
10.0,350,2360.963247
5.0,291,2368.949687
30.0,460,2379.837954
7.0,373,2388.849286
21.0,422,2399.690721
9.0,409,2409.191723
9.0,475,2420.221322
6.0,401,2429.433202
7.0,407,2439.74246
11.0,397,2450.374824
11.0,276,2457.908317
7.0,376,2466.871885
17.0,508,2479.01485
8.0,297,2486.161143
9.0,427,2496.615157
8.0,459,2508.263396
11.0,479,2519.710077
5.0,292,2526.640918
15.0,452,2537.700087
12.0,300,2545.408084
6.0,407,2556.397181
10.0,345,2565.521294
6.0,330,2574.310597
16.0,352,2582.970514
8.0,456,2594.074094
10.0,389,2603.333588
14.0,383,2612.487968
6.0,376,2621.781333
7.0,451,2632.705341
20.0,445,2643.663523
5.0,270,2650.191479
11.0,396,2659.777948
11.0,512,2672.368702
9.0,326,2680.116298
8.0,275,2686.771225
15.0,385,2696.220192
4.0,259,2702.894206
4.0,299,2710.418469
7.0,247,2716.394099
28.0,417,2725.851409
7.0,264,2731.898953
4.0,325,2739.605958
3.0,232,2745.167276
26.0,403,2754.33731
8.0,376,2763.035318
23.0,446,2773.238767
18.0,505,2785.754961
7.0,412,2795.374967
10.0,438,2806.249326
14.0,382,2815.60396
13.0,334,2823.756417
7.0,364,2832.894775
12.0,286,2839.958795
17.0,387,2848.545666
12.0,511,2861.138595
16.0,432,2872.094072
6.0,344,2880.18337
12.0,284,2887.106524
11.0,414,2897.195401
12.0,302,2904.653892
31.0,459,2915.612818
11.0,270,2922.060935
13.0,348,2929.900901
8.0,459,2941.802037
16.0,630,2956.511141
7.0,358,2965.05796
6.0,348,2973.22173
25.0,387,2982.226273
21.0,337,2990.077072
18.0,378,2999.292624
28.0,388,3009.386158
5.0,306,3016.968821
13.0,492,3028.359872
37.0,551,3041.206809
374.0,880,3062.230539
18.0,343,3070.516504
6.0,363,3080.062119
13.0,351,3088.586743
46.0,525,3101.167867
5.0,332,3109.139813
11.0,277,3115.570708
4.0,244,3121.1562
7.0,360,3129.67909
34.0,519,3141.801948
11.0,378,3150.42954
12.0,443,3160.511835
5.0,304,3167.591063
7.0,255,3173.678456
9.0,456,3184.416002
5.0,286,3191.170322
15.0,382,3200.025454
4.0,282,3206.531842
12.0,323,3214.192654
9.0,468,3225.125283
338.0,794,3243.540112
4.0,244,3249.073977
5.0,345,3257.206109
9.0,480,3268.213557
3.0,228,3273.479306
7.0,371,3282.068969
11.0,270,3288.246966
9.0,345,3296.203811
7.0,406,3306.069948
11.0,482,3317.245122
10.0,433,3327.536462
28.0,401,3337.468698
10.0,458,3349.947209
16.0,430,3361.935076
6.0,379,3371.608822
3.0,210,3376.731136
3.0,233,3381.898489
11.0,462,3392.524959
5.0,289,3399.107948
10.0,397,3408.074535
31.0,475,3419.034879
27.0,365,3427.40867
4.0,278,3433.692136
13.0,372,3442.161033
7.0,338,3450.368133
7.0,388,3460.382013
236.0,657,3477.453841
23.0,557,3491.294095
7.0,384,3501.610004
7.0,424,3512.300905
6.0,399,3522.583066
10.0,455,3533.668143
11.0,522,3546.525226
8.0,429,3556.910321
18.0,359,3565.53486
12.0,507,3577.93917
20.0,466,3589.491179
6.0,366,3597.911437
9.0,425,3608.859137
10.0,366,3617.975263
7.0,409,3627.882973
154.0,669,3644.452574
11.0,515,3657.086125
11.0,555,3670.879737
10.0,438,3681.509591
5.0,312,3689.212062
15.0,383,3698.703433
3.0,229,3704.357601
25.0,393,3713.9964
20.0,415,3724.19679
4.0,258,3730.70059
35.0,522,3743.613544
20.0,352,3752.178072
6.0,359,3761.098598
4.0,259,3767.553903
8.0,292,3774.71295
19.0,400,3784.312836
10.0,436,3794.930174
15.0,379,3803.970324
22.0,487,3816.09888
10.0,348,3824.545708
4.0,246,3830.511819
19.0,393,3840.290712
5.0,355,3848.797249
5.0,293,3856.10123
18.0,437,3866.82159
5.0,373,3875.772813
230.0,631,3890.844168
8.0,281,3897.707265
3.0,212,3903.032394
5.0,294,3910.32683
5.0,307,3917.725168
20.0,416,3927.790801
4.0,267,3934.274929
20.0,417,3944.472688
5.0,329,3952.379878
8.0,454,3963.473533
3.0,247,3969.372429
9.0,409,3979.284965
4.0,244,3985.25755
7.0,449,3996.548624
30.0,420,4006.885253
20.0,348,4015.539889
12.0,287,4022.62798
4.0,299,4029.82163
4.0,320,4037.395827
11.0,273,4043.920139
3.0,226,4049.309511
15.0,455,4061.599814
12.0,320,4069.794164
9.0,449,4081.030266
7.0,251,4086.952178
6.0,374,4095.694729
12.0,458,4107.171022
19.0,408,4116.963737
10.0,352,4125.42905
19.0,409,4135.309814
9.0,347,4143.500357
7.0,389,4153.07631
3.0,218,4158.329144
4.0,261,4164.569186
15.0,374,4173.871973
3.0,215,4179.142079
9.0,440,4190.475714
7.0,359,4199.346678
20.0,420,4209.5105
10.0,500,4221.636239
4.0,241,4227.438648
20.0,414,4237.536498
7.0,409,4247.408281
8.0,461,4258.604815
19.0,402,4268.244864
8.0,331,4276.015743
7.0,411,4286.083957
12.0,501,4297.913942
3.0,227,4303.570814
12.0,460,4314.827516
4.0,241,4320.590707
8.0,280,4327.816938
11.0,471,4338.631085
15.0,559,4351.263242
18.0,486,4362.773445
5.0,327,4370.621753
7.0,406,4380.620676
25.0,367,4389.389487
6.0,351,4397.99026
15.0,391,4407.521012
11.0,454,4419.109842
8.0,282,4426.247352
8.0,426,4436.869159
11.0,391,4446.385687
11.0,440,4457.014817
4.0,241,4462.811814
23.0,427,4472.909789
9.0,474,4484.179777
5.0,324,4492.100692
4.0,247,4498.159584
10.0,343,4506.842409
22.0,490,4518.958117
32.0,418,4529.083471
15.0,407,4539.154753
19.0,393,4548.874627
4.0,278,4555.669189
11.0,392,4566.477356
14.0,479,4579.012542
12.0,318,4586.756948
10.0,361,4595.412208
233.0,809,4614.638846
4.0,264,4620.945285
5.0,291,4628.069358
14.0,551,4641.164973
5.0,293,4648.097614
146.0,472,4659.346287
25.0,695,4676.585209
10.0,347,4685.105856
7.0,249,4691.106049
6.0,375,4700.06499
8.0,275,4707.232562
23.0,508,4719.258216
21.0,433,4729.608692
8.0,424,4739.176467
8.0,470,4749.951246
4.0,244,4755.840452
5.0,269,4762.715612
17.0,509,4775.121738
9.0,342,4783.381652
12.0,446,4794.128473
5.0,373,4803.261126
12.0,306,4810.694545
8.0,448,4821.529252
13.0,313,4828.907376
12.0,501,4840.863539
13.0,531,4853.597943
4.0,258,4860.052889
21.0,457,4871.557994
10.0,494,4883.171693
5.0,272,4889.846287
20.0,411,4900.022222
5.0,276,4906.834572
8.0,475,4918.496601
9.0,435,4928.369615
5.0,305,4935.915623
18.0,328,4943.916754
19.0,411,4953.79373
8.0,390,4962.324786
8.0,426,4972.012834
12.0,409,4982.120983
25.0,427,4991.920943
12.0,294,4998.516578
11.0,502,5010.824834
18.0,365,5019.798398
33.0,620,5034.69701
11.0,270,5041.03593
37.0,398,5050.618281
7.0,375,5059.855581
18.0,428,5070.459658
7.0,354,5078.993486
5.0,310,5086.517197
46.0,449,5097.468399
6.0,320,5105.431248
11.0,270,5111.899139
3.0,230,5117.293084
4.0,244,5123.361774
13.0,530,5136.036741
7.0,364,5144.75354
5.0,308,5152.946905
8.0,473,5164.716975
10.0,387,5174.353401
11.0,273,5180.972067
25.0,503,5194.003233
20.0,352,5202.309107
7.0,373,5211.353696
11.0,387,5220.841131
11.0,473,5232.085407
11.0,270,5238.612369
4.0,265,5245.335703
20.0,413,5255.277651
5.0,345,5263.868314
7.0,374,5273.27633
147.0,460,5284.918613
6.0,384,5294.607154
6.0,360,5303.601897
4.0,278,5310.347862
43.0,665,5326.137831
18.0,484,5337.592191
8.0,282,5344.33198
3.0,292,5351.401867
27.0,424,5361.822333
24.0,459,5373.748422
7.0,249,5380.332823
7.0,423,5390.275458
313.0,675,5406.766154
35.0,476,5418.316858
360.0,815,5437.783656
8.0,294,5444.72155
34.0,514,5456.927089
56.0,466,5467.541811
22.0,369,5476.103456
42.0,437,5486.167714
314.0,716,5502.237781
5.0,332,5510.3401
6.0,340,5518.525733
8.0,482,5530.019726
51.0,630,5545.094805
3.0,271,5551.69105
7.0,378,5560.818474
13.0,500,5572.91281
349.0,905,5594.311124
16.0,458,5605.450142
7.0,408,5615.265572
13.0,566,5628.239829
9.0,472,5639.507655
6.0,393,5648.812435
46.0,467,5659.948362
7.0,417,5669.510754
7.0,428,5679.140514
20.0,443,5689.107593
374.0,893,5709.195018
9.0,435,5719.178475
20.0,431,5728.91874
17.0,316,5736.172334
314.0,717,5752.682055
19.0,430,5762.583475
19.0,548,5775.050324
18.0,364,5783.315498
3.0,272,5789.536794
7.0,362,5797.904981
8.0,427,5807.563792
7.0,357,5816.368712
12.0,500,5828.272842
9.0,477,5839.844309
11.0,442,5850.633508
9.0,475,5862.410409
10.0,511,5875.095199
4.0,322,5882.863505
5.0,362,5891.641905
6.0,322,5899.438566
10.0,350,5907.805213
34.0,412,5914.844809
11.0,270,5919.440956
6.0,375,5925.691883
27.0,425,5932.245458
8.0,449,5939.16756
11.0,602,5948.443911
13.0,547,5956.740939
7.0,388,5962.637288
28.0,394,5968.66005
5.0,289,5973.138771
11.0,366,5978.76158
7.0,374,5984.445656
8.0,300,5989.377517
12.0,324,5994.32189
13.0,333,5999.381251
11.0,411,6006.046958
8.0,472,6012.989964
6.0,372,6018.672733
7.0,427,6025.145512
11.0,401,6031.302862
8.0,436,6037.950227
333.0,722,6048.972401
27.0,413,6055.18942
7.0,405,6061.31411
7.0,244,6064.843345
158.0,624,6074.101699
243.0,610,6083.370344
11.0,276,6087.585597
10.0,462,6094.149741
9.0,417,6100.561325
32.0,708,6111.59512
11.0,472,6119.44519
228.0,657,6129.525651
5.0,295,6134.095777
21.0,494,6142.273707
5.0,355,6147.713578
11.0,480,6155.083125
37.0,397,6161.159855
303.0,749,6172.624163
6.0,405,6178.894455
7.0,420,6185.505397
348.0,813,6198.080996
5.0,315,6202.903241
11.0,271,6207.064368
11.0,463,6214.178209
31.0,475,6221.556499
11.0,273,6225.672718
4.0,258,6229.664788
16.0,463,6236.759421
8.0,283,6241.108512
376.0,963,6256.703976
314.0,726,6267.850328
34.0,411,6274.193236
13.0,335,6279.477624
4.0,321,6284.470947
3.0,213,6288.008788
15.0,439,6295.012345
11.0,478,6302.43481
57.0,487,6309.978512
7.0,415,6316.417591
27.0,368,6322.146578
20.0,433,6328.9091
10.0,393,6335.281616
11.0,534,6342.789755
34.0,405,6348.756672
9.0,332,6354.240304
21.0,431,6361.246545
4.0,320,6366.320054
22.0,455,6373.355801
10.0,439,6380.617459
24.0,515,6388.988674
5.0,328,6394.020627
8.0,386,6400.117807
11.0,411,6407.318609
13.0,485,6414.92454
24.0,329,6419.569225
313.0,669,6429.259791
5.0,318,6434.533397
5.0,304,6438.960279
36.0,493,6446.124874
326.0,730,6456.794793
326.0,729,6467.171667
8.0,296,6471.430024
6.0,413,6477.412661
6.0,336,6482.274695
28.0,428,6488.416447
44.0,423,6494.497298
9.0,407,6500.337604
24.0,337,6505.188752
15.0,394,6510.879718
3.0,254,6514.522841
33.0,390,6520.136953
18.0,327,6524.9238
313.0,703,6535.273154
13.0,332,6540.279252
4.0,328,6544.970377
45.0,436,6551.328357
11.0,412,6557.442282
17.0,330,6562.345857
17.0,626,6571.434664
4.0,244,6575.03811
51.0,478,6581.947176
50.0,461,6588.501342
12.0,335,6593.307811
366.0,824,6605.320316
2.0,182,6608.008041
12.0,301,6612.484464
9.0,398,6618.423332
10.0,432,6624.633203
4.0,263,6628.468908
9.0,556,6636.520741
9.0,437,6642.715572
11.0,476,6649.583425
313.0,667,6659.140606
3.0,214,6662.110452
8.0,331,6666.781617
34.0,401,6672.391181
226.0,562,6680.461315
21.0,421,6686.530771
12.0,287,6690.638181
43.0,468,6697.426247
35.0,488,6704.522597
3.0,229,6707.850421
