# {"t_start": 1541657710.61725, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,207,349.698031
0.0,130,351.825252
2.0,209,355.102912
4.0,289,359.369562
0.0,122,361.181686
0.0,132,363.208555
4.0,301,367.524217
2.0,200,370.616036
0.0,134,372.668449
0.0,125,374.401167
2.0,199,377.323035
1.0,172,379.853625
5.0,351,385.015791
2.0,199,387.876209
1.0,186,390.58401
3.0,247,394.371459
0.0,132,396.324221
2.0,212,399.644331
9.0,405,406.065467
5.0,359,411.451857
0.0,132,413.388487
0.0,129,415.256094
0.0,130,417.175799
0.0,129,419.076481
3.0,232,422.48622
0.0,131,424.510374
0.0,128,426.590268
0.0,140,428.758133
3.0,246,432.689641
6.0,397,439.119869
0.0,123,440.910236
5.0,358,446.107129
2.0,200,449.069516
0.0,128,451.407402
2.0,201,454.325426
2.0,203,457.2999
4.0,303,468.787489
0.0,136,470.904332
5.0,351,476.477196
5.0,359,482.13344
1.0,156,484.5068
1.0,155,486.864021
0.0,126,488.695332
1.0,159,491.026361
1.0,176,493.593457
0.0,125,495.382983
5.0,354,500.444452
3.0,255,504.191773
1.0,156,506.4848
4.0,322,511.111463
6.0,377,516.816476
3.0,251,520.900777
3.0,215,529.042155
2.0,197,534.341806
6.0,383,540.024071
3.0,228,543.382734
9.0,410,549.333677
0.0,126,551.179511
1.0,163,553.520568
9.0,424,560.920944
2.0,220,564.297311
5.0,355,569.5129
1.0,159,571.853403
5.0,344,579.631428
1.0,181,586.791961
5.0,376,592.292125
5.0,352,597.433465
1.0,161,600.022162
5.0,354,611.087234
2.0,207,616.064095
1.0,163,619.917341
1.0,175,624.025095
1.0,177,628.632225
4.0,304,637.007943
2.0,217,642.114957
4.0,306,649.26194
4.0,325,657.467976
1.0,154,661.188409
3.0,234,666.958209
8.0,381,676.103733
1.0,155,679.775125
1.0,156,683.513041
0.0,131,686.631085
4.0,265,692.834755
2.0,189,697.25263
2.0,226,702.589305
1.0,188,707.001193
1.0,186,711.393097
4.0,284,717.947437
2.0,190,722.324151
5.0,353,730.381266
3.0,232,735.764676
4.0,306,742.869765
5.0,350,751.104674
0.0,125,754.025277
4.0,302,761.079933
2.0,192,765.53227
2.0,225,770.740724
2.0,199,775.365175
2.0,189,779.64502
9.0,415,789.192413
3.0,253,795.076753
4.0,305,801.997924
0.0,130,805.025985
2.0,215,810.074822
9.0,406,819.445325
2.0,202,824.338689
2.0,205,828.989139
1.0,158,832.631439
2.0,198,837.138592
5.0,340,845.124622
3.0,230,850.530865
6.0,381,859.352401
6.0,399,868.552691
3.0,246,874.204351
1.0,154,877.776394
3.0,233,883.244336
2.0,198,887.787333
1.0,170,891.717093
0.0,124,894.620401
0.0,136,897.79017
1.0,154,901.379504
2.0,190,905.83395
3.0,249,911.660919
3.0,252,917.391095
1.0,167,921.292528
1.0,153,925.18743
2.0,202,930.144074
0.0,128,933.271688
2.0,199,938.028828
4.0,319,946.023199
9.0,404,955.642386
7.0,453,966.391558
3.0,224,971.687229
4.0,293,978.458012
3.0,234,983.824136
4.0,298,990.743731
1.0,160,994.512083
1.0,155,998.05331
4.0,268,1004.38043
3.0,235,1009.920314
0.0,129,1012.901231
2.0,198,1017.49931
1.0,157,1021.094033
4.0,260,1027.171001
2.0,207,1031.93442
5.0,348,1040.117716
5.0,351,1048.253252
5.0,349,1056.171765
3.0,238,1061.739364
4.0,300,1068.70682
3.0,255,1074.509441
5.0,314,1081.818099
1.0,159,1085.459855
7.0,381,1094.332726
1.0,153,1097.841837
7.0,463,1108.631444
4.0,293,1115.429974
5.0,329,1123.173019
6.0,402,1132.496562
3.0,231,1138.015004
0.0,128,1140.925571
0.0,133,1143.994594
6.0,380,1152.877691
4.0,266,1159.051546
1.0,154,1162.564818
1.0,153,1166.183145
6.0,399,1175.403568
3.0,218,1180.349365
5.0,324,1187.869687
2.0,223,1193.125768
5.0,301,1200.217381
1.0,158,1203.930846
5.0,324,1211.416476
7.0,346,1219.558876
4.0,300,1226.488245
10.0,452,1236.963773
5.0,312,1244.335259
3.0,228,1249.665934
2.0,185,1254.017126
5.0,344,1262.213717
7.0,407,1271.621828
4.0,280,1278.224396
8.0,296,1284.991867
4.0,243,1290.497803
3.0,214,1295.49809
10.0,413,1305.002526
3.0,228,1310.287285
4.0,274,1316.533484
4.0,285,1323.047002
8.0,278,1329.555663
7.0,251,1335.325551
8.0,333,1343.0105
5.0,357,1351.385917
5.0,350,1359.367893
10.0,365,1367.704144
6.0,357,1375.825603
5.0,291,1382.493229
2.0,204,1387.221459
8.0,467,1397.907565
6.0,397,1407.037784
3.0,217,1412.045173
6.0,326,1419.620578
3.0,234,1425.244315
5.0,345,1433.633147
5.0,321,1441.31324
5.0,315,1448.976885
3.0,215,1454.183362
6.0,345,1462.714457
4.0,277,1469.107635
5.0,331,1476.632279
2.0,184,1480.961488
4.0,264,1487.169674
3.0,231,1492.773614
7.0,410,1502.466566
6.0,356,1510.534392
3.0,213,1515.394184
9.0,439,1525.636019
4.0,270,1531.825253
4.0,259,1537.953846
8.0,280,1544.520413
7.0,393,1553.471786
5.0,309,1560.717685
6.0,345,1568.739787
4.0,248,1574.496972
5.0,326,1582.03594
5.0,331,1589.787495
4.0,292,1596.5484
6.0,383,1605.370645
5.0,350,1613.43269
5.0,306,1620.467968
4.0,243,1626.080537
6.0,314,1633.359199
5.0,345,1641.341446
9.0,339,1649.18249
7.0,428,1658.989915
17.0,353,1667.046063
5.0,270,1673.218716
8.0,277,1679.651348
6.0,397,1688.73572
3.0,214,1693.702582
7.0,429,1703.513623
6.0,322,1710.934844
9.0,429,1720.842407
3.0,272,1727.051723
15.0,517,1739.103499
7.0,450,1749.683009
31.0,518,1761.660944
10.0,474,1772.376309
3.0,214,1777.233078
14.0,362,1785.604684
11.0,497,1797.092326
4.0,243,1802.753042
10.0,357,1811.186309
8.0,386,1820.165843
3.0,212,1825.025473
8.0,400,1834.309976
1.0,156,1837.894208
20.0,475,1849.0076
9.0,437,1859.031527
4.0,243,1864.695274
7.0,386,1873.400918
7.0,429,1883.179504
11.0,271,1889.260395
6.0,375,1897.89927
5.0,287,1904.396271
7.0,414,1913.898235
14.0,611,1927.847013
8.0,277,1934.063748
9.0,343,1942.056139
7.0,404,1951.425547
6.0,300,1958.330566
6.0,317,1965.416694
14.0,367,1973.845105
5.0,270,1979.98057
9.0,528,1991.822156
10.0,346,1999.894024
4.0,239,2006.114619
11.0,479,2018.003537
7.0,355,2026.292866
12.0,409,2035.867746
6.0,357,2044.094334
7.0,356,2052.29198
9.0,442,2063.609273
11.0,282,2070.487565
10.0,474,2081.555818
5.0,293,2088.813429
5.0,285,2095.932894
4.0,299,2103.344483
9.0,429,2113.898371
5.0,347,2122.261467
7.0,390,2131.707126
11.0,413,2142.509103
11.0,479,2153.96901
8.0,445,2165.761335
6.0,383,2175.165818
9.0,409,2184.708038
10.0,508,2197.180024
10.0,393,2206.377708
9.0,380,2215.369321
11.0,272,2221.865092
30.0,473,2233.34296
5.0,352,2242.736298
5.0,304,2250.302105
8.0,370,2259.034574
10.0,479,2270.43481
22.0,402,2280.213434
11.0,375,2289.07531
11.0,478,2300.371178
3.0,230,2305.731416
1.0,159,2309.626444
10.0,429,2320.139317
7.0,430,2330.507435
4.0,261,2336.699842
9.0,379,2345.783001
6.0,341,2353.99547
16.0,457,2366.579101
24.0,464,2377.763466
9.0,488,2389.607094
4.0,265,2396.619431
4.0,242,2402.323078
3.0,211,2407.212854
13.0,462,2417.980002
10.0,449,2428.350487
6.0,390,2437.848646
7.0,247,2444.514874
6.0,339,2453.776596
11.0,460,2465.329214
5.0,307,2472.4928
16.0,415,2482.520582
14.0,382,2491.885654
6.0,391,2501.703928
8.0,275,2508.549419
5.0,311,2515.881982
6.0,316,2523.547096
12.0,318,2531.137355
9.0,331,2539.349419
6.0,356,2548.622416
7.0,248,2555.417465
14.0,383,2565.507501
4.0,246,2572.07644
4.0,240,2578.113855
12.0,301,2585.420023
2.0,189,2590.043955
8.0,460,2601.066813
10.0,392,2610.491906
16.0,433,2621.16566
5.0,308,2628.659305
18.0,405,2638.5424
11.0,275,2645.234007
8.0,399,2654.900274
8.0,284,2661.853165
11.0,524,2674.554609
15.0,440,2685.133822
15.0,398,2694.914452
6.0,341,2703.679834
4.0,261,2710.195138
10.0,364,2718.754483
8.0,385,2727.651094
25.0,357,2735.754853
9.0,338,2743.999223
8.0,280,2750.367828
9.0,336,2758.007334
8.0,396,2767.270201
25.0,493,2778.710392
8.0,276,2785.794754
9.0,410,2795.369628
6.0,336,2803.467141
12.0,501,2815.969855
16.0,452,2827.021841
5.0,307,2834.809575
7.0,422,2844.812106
21.0,377,2853.424808
22.0,415,2864.083807
5.0,345,2872.541881
6.0,322,2880.131746
7.0,250,2886.134153
12.0,376,2895.263293
3.0,213,2900.392342
5.0,327,2908.590187
7.0,359,2917.216897
5.0,291,2923.944273
6.0,365,2932.331964
22.0,419,2943.242791
15.0,414,2952.905327
5.0,279,2959.484719
4.0,320,2967.137542
7.0,250,2972.976122
6.0,360,2981.319888
10.0,494,2992.920302
28.0,494,3005.400896
30.0,462,3017.029975
19.0,398,3026.238731
21.0,453,3036.661241
44.0,475,3047.873727
16.0,423,3058.148836
19.0,555,3071.572649
29.0,521,3085.05664
15.0,410,3094.724731
11.0,388,3104.126401
9.0,313,3111.540668
28.0,386,3120.361561
31.0,433,3130.623926
4.0,240,3136.221084
17.0,351,3144.422572
4.0,328,3151.844519
1.0,159,3155.469207
7.0,351,3163.602838
4.0,290,3170.307989
2.0,181,3174.744805
20.0,351,3182.940887
30.0,460,3193.690743
14.0,360,3202.091908
9.0,342,3209.888958
7.0,251,3215.97885
8.0,311,3223.257055
11.0,448,3233.597396
9.0,337,3241.470895
25.0,358,3249.626496
15.0,392,3258.851756
8.0,276,3265.162914
34.0,428,3275.033998
12.0,515,3286.934099
3.0,219,3291.8712
6.0,348,3300.183681
5.0,305,3307.530366
16.0,436,3317.625564
3.0,214,3322.700699
10.0,346,3330.869889
6.0,344,3339.391819
6.0,378,3350.12234
33.0,468,3363.098401
6.0,360,3372.214915
6.0,377,3380.977799
7.0,368,3389.454636
11.0,381,3398.140224
21.0,364,3406.340787
29.0,426,3416.169043
19.0,402,3425.382416
6.0,358,3433.489201
8.0,480,3444.622909
5.0,324,3452.510511
6.0,375,3462.215316
5.0,331,3470.62386
25.0,372,3480.526463
15.0,383,3489.754294
9.0,311,3498.059822
20.0,436,3509.083017
6.0,367,3518.452266
28.0,419,3529.321439
10.0,349,3537.684913
9.0,490,3549.763024
8.0,439,3560.413518
8.0,439,3570.829283
10.0,449,3582.115179
8.0,441,3592.714725
14.0,425,3602.46617
9.0,403,3613.236735
9.0,527,3625.946607
16.0,435,3637.047046
7.0,450,3648.106652
18.0,429,3658.54461
9.0,493,3670.795127
6.0,327,3678.707578
9.0,337,3686.918531
5.0,292,3694.209144
16.0,397,3704.041225
37.0,484,3715.889842
28.0,391,3725.627532
12.0,323,3733.686732
11.0,393,3743.387955
16.0,397,3753.029927
3.0,228,3758.721006
4.0,270,3765.476334
15.0,415,3775.678799
4.0,263,3781.98054
13.0,318,3789.713988
5.0,296,3796.871356
7.0,373,3805.859913
8.0,284,3812.932013
11.0,503,3825.203725
233.0,629,3840.645155
7.0,407,3850.476612
9.0,333,3858.749217
5.0,357,3867.522509
4.0,251,3873.558771
20.0,419,3883.437899
12.0,333,3891.55194
8.0,285,3898.467009
21.0,386,3908.122031
6.0,380,3917.30957
7.0,424,3927.595604
17.0,327,3935.555698
3.0,234,3941.299277
28.0,390,3950.715903
26.0,417,3960.890137
10.0,468,3972.184366
8.0,300,3979.420986
5.0,294,3986.530191
3.0,213,3992.098984
7.0,386,4001.65674
13.0,351,4010.299182
2.0,205,4015.351687
2.0,199,4020.356117
3.0,214,4025.490477
6.0,430,4035.756506
8.0,449,4046.381388
2.0,190,4051.133182
4.0,245,4057.498956
9.0,356,4067.299094
20.0,412,4077.50248
8.0,422,4087.63399
28.0,412,4097.829095
13.0,357,4106.419713
5.0,296,4113.468349
28.0,385,4122.792495
3.0,233,4128.326468
29.0,482,4139.930979
3.0,211,4144.932755
29.0,405,4154.801935
4.0,260,4161.096773
5.0,297,4168.399149
10.0,363,4177.313901
5.0,306,4185.364639
8.0,280,4192.277901
13.0,367,4201.211582
6.0,341,4209.539359
5.0,329,4217.487424
20.0,413,4227.487519
29.0,404,4237.345137
19.0,395,4246.809127
37.0,495,4258.896584
16.0,433,4269.271423
8.0,430,4279.540914
16.0,332,4287.632524
8.0,473,4298.746482
4.0,240,4304.773135
9.0,416,4314.925717
8.0,297,4322.085253
8.0,277,4329.31725
6.0,377,4337.774019
4.0,285,4344.187048
12.0,530,4356.227834
5.0,298,4363.553426
20.0,407,4373.399397
9.0,481,4385.101068
9.0,399,4394.682822
28.0,388,4404.084582
13.0,332,4412.707216
7.0,367,4421.816715
12.0,472,4433.845399
19.0,591,4448.251925
31.0,496,4460.191672
11.0,273,4466.679253
9.0,465,4477.733762
5.0,296,4484.688121
5.0,290,4491.75578
28.0,460,4503.105245
10.0,500,4515.628083
8.0,306,4523.108973
27.0,374,4532.224988
15.0,421,4542.788946
9.0,330,4550.758528
3.0,209,4555.985366
8.0,448,4568.165173
20.0,419,4579.20084
12.0,545,4592.324981
9.0,527,4604.945466
4.0,279,4611.582546
14.0,530,4624.254342
10.0,344,4632.613479
35.0,533,4645.197421
4.0,243,4650.939747
18.0,405,4660.642211
12.0,557,4674.491663
29.0,406,4684.46534
16.0,550,4697.535885
14.0,369,4707.094279
236.0,709,4723.875817
10.0,349,4732.070837
3.0,218,4736.971466
7.0,364,4745.211686
16.0,575,4759.363042
4.0,265,4765.78784
4.0,253,4771.975955
12.0,487,4783.765586
10.0,355,4792.278042
27.0,365,4801.179766
5.0,359,4809.917963
9.0,349,4818.346653
18.0,331,4826.085051
4.0,245,4832.200559
11.0,450,4842.803514
11.0,388,4852.116473
22.0,659,4868.684455
43.0,536,4881.402236
12.0,422,4892.043353
5.0,290,4898.921958
31.0,516,4911.673209
372.0,828,4931.158105
12.0,292,4938.343554
25.0,359,4947.039769
18.0,343,4955.139831
10.0,343,4962.647889
30.0,475,4973.584734
8.0,286,4980.643735
6.0,344,4988.534889
30.0,497,5000.05557
5.0,291,5007.270594
29.0,524,5020.083838
349.0,858,5040.500945
333.0,732,5058.335173
7.0,339,5066.687424
8.0,435,5077.28568
11.0,270,5083.871753
28.0,432,5094.238079
12.0,534,5107.464899
8.0,420,5117.429438
11.0,271,5124.206752
7.0,369,5132.987689
12.0,319,5140.522817
28.0,501,5153.587841
11.0,427,5164.079962
16.0,454,5175.371029
20.0,515,5188.249497
29.0,407,5198.607986
7.0,411,5208.230021
8.0,283,5215.280477
5.0,352,5223.649784
7.0,375,5232.644411
31.0,397,5242.470274
7.0,248,5248.5717
34.0,457,5259.725022
6.0,339,5268.191341
9.0,497,5280.609052
17.0,428,5291.513634
7.0,340,5300.281801
11.0,274,5306.783806
13.0,482,5318.339265
200.0,678,5334.503808
415.0,1084,5360.559849
313.0,670,5378.166637
10.0,429,5388.294096
15.0,547,5401.743165
297.0,753,5419.987281
11.0,269,5426.370564
12.0,440,5436.852611
46.0,451,5447.496083
6.0,332,5455.392346
25.0,374,5464.075504
35.0,449,5474.318889
37.0,546,5486.875494
43.0,467,5497.439493
17.0,384,5506.250696
11.0,435,5516.918861
9.0,329,5524.640379
12.0,312,5532.139361
4.0,241,5537.944328
14.0,384,5547.244018
16.0,444,5557.979555
9.0,327,5565.846585
9.0,402,5575.406388
393.0,1098,5601.655588
5.0,333,5609.729646
28.0,388,5618.842022
28.0,396,5627.949334
315.0,785,5646.684928
9.0,470,5657.85677
27.0,451,5668.273725
14.0,359,5676.361213
14.0,394,5685.116044
5.0,357,5693.219595
5.0,308,5700.069335
5.0,308,5706.995536
314.0,700,5723.04172
21.0,432,5732.880827
5.0,307,5739.957563
27.0,394,5749.01376
373.0,844,5768.245232
10.0,365,5776.628292
373.0,893,5797.16408
9.0,446,5807.2418
3.0,211,5812.466508
4.0,276,5819.133755
9.0,333,5827.111498
39.0,603,5841.583239
9.0,326,5849.591442
6.0,399,5859.609113
9.0,422,5869.746419
17.0,351,5878.589021
18.0,365,5887.539834
27.0,449,5898.2468
24.0,393,5907.700326
26.0,425,5914.957728
13.0,374,5921.38519
4.0,324,5926.619958
313.0,668,5936.912119
16.0,611,5946.348855
30.0,385,5952.192616
246.0,664,5962.28172
14.0,380,5968.1101
15.0,380,5973.974755
8.0,455,5980.951523
5.0,288,5985.335246
13.0,356,5991.123338
7.0,256,5995.013593
9.0,332,6000.072858
9.0,448,6007.353429
7.0,428,6013.500905
6.0,328,6018.555766
15.0,524,6026.511976
12.0,428,6033.067487
6.0,377,6038.827492
9.0,327,6043.818616
348.0,814,6056.1759
17.0,387,6062.026876
15.0,433,6068.084045
5.0,297,6072.681565
16.0,467,6079.814703
44.0,531,6087.872008
7.0,415,6093.749961
10.0,408,6100.012631
11.0,376,6105.664409
10.0,425,6112.535019
5.0,327,6118.066888
30.0,463,6125.16304
8.0,470,6132.43324
18.0,363,6138.275417
7.0,459,6145.645699
333.0,727,6156.810747
19.0,391,6162.784914
313.0,704,6173.604247
5.0,291,6178.108005
6.0,328,6183.160276
7.0,396,6189.46111
5.0,292,6193.971981
14.0,384,6199.809595
31.0,476,6207.143009
360.0,819,6219.771868
11.0,474,6227.056048
34.0,411,6233.342164
12.0,290,6237.776693
25.0,354,6243.173692
9.0,308,6248.351002
5.0,267,6252.812579
3.0,250,6256.703208
11.0,270,6260.832298
4.0,278,6265.113684
21.0,417,6271.543362
337.0,852,6284.831379
313.0,672,6295.693217
7.0,417,6302.162094
19.0,426,6308.757363
34.0,427,6315.366482
5.0,272,6319.585008
5.0,326,6324.699966
36.0,493,6332.401385
34.0,463,6339.397837
12.0,404,6345.133179
20.0,417,6351.546607
46.0,448,6358.96224
27.0,397,6365.354415
7.0,416,6371.783421
4.0,278,6376.073318
11.0,483,6384.2646
36.0,498,6392.08692
11.0,446,6398.938152
33.0,380,6405.765058
6.0,329,6411.127396
6.0,360,6416.422684
41.0,437,6422.821126
4.0,317,6427.266112
332.0,674,6437.746567
6.0,340,6442.639542
34.0,426,6448.958768
33.0,379,6454.393827
347.0,770,6465.434129
314.0,760,6476.42047
3.0,230,6479.716603
14.0,599,6488.35563
367.0,852,6500.588508
12.0,280,6504.612148
7.0,367,6509.921435
10.0,500,6517.112996
313.0,667,6526.930477
2.0,205,6529.897109
315.0,783,6541.430879
41.0,420,6547.468176
5.0,302,6551.938858
7.0,379,6557.569006
9.0,344,6562.673724
326.0,799,6574.276183
35.0,410,6580.164368
7.0,429,6586.42077
13.0,536,6594.055001
313.0,661,6603.752672
14.0,385,6609.342695
3.0,216,6612.573994
2.0,187,6615.434484
13.0,550,6623.393221
8.0,432,6629.666437
9.0,318,6634.28592
36.0,492,6641.288969
26.0,369,6646.615894
35.0,411,6652.449139
4.0,260,6656.29859
5.0,299,6660.465298
7.0,378,6665.761548
22.0,388,6671.212075
7.0,383,6676.63883
21.0,406,6682.517445
18.0,329,6687.271882
20.0,546,6695.137187
9.0,502,6702.427694
5.0,292,6706.664027
3.0,227,6709.964591
