# {"t_start": 1541657710.6038697, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,311.903168
2.0,208,315.168881
1.0,155,317.562306
5.0,352,322.953488
0.0,134,324.96004
2.0,201,327.941026
5.0,351,333.187997
1.0,158,335.535973
5.0,351,340.656777
5.0,363,346.156547
6.0,399,352.365379
2.0,206,355.528971
0.0,129,357.542308
5.0,354,362.757913
3.0,254,366.387138
2.0,204,369.408175
4.0,306,374.036366
2.0,199,376.906569
3.0,251,380.636869
2.0,202,383.570565
3.0,250,387.219119
3.0,251,390.881461
4.0,289,395.298884
2.0,203,398.325947
2.0,233,402.145223
5.0,367,407.902659
0.0,125,409.725697
3.0,249,413.360878
3.0,236,416.835634
5.0,314,421.40253
14.0,502,429.258827
4.0,299,434.135704
0.0,140,436.530712
2.0,205,439.591436
1.0,180,442.208731
2.0,203,445.161029
0.0,146,447.296378
0.0,126,449.169135
13.0,465,456.41014
2.0,207,461.10406
0.0,128,468.350497
2.0,202,471.507768
0.0,139,473.587823
0.0,129,475.611765
0.0,127,477.851892
2.0,199,480.94475
1.0,167,483.528665
3.0,230,486.977988
2.0,201,489.879968
0.0,144,492.050045
2.0,205,494.978455
0.0,125,496.759296
1.0,173,499.304379
3.0,232,502.60043
1.0,159,504.96602
1.0,154,507.200536
1.0,156,509.429619
0.0,135,511.392769
2.0,198,514.20803
0.0,125,516.210287
2.0,198,519.522702
5.0,348,531.832464
0.0,125,533.958585
2.0,202,536.96873
0.0,144,539.087227
2.0,208,542.129338
2.0,210,545.208
1.0,158,547.508193
5.0,352,552.598198
3.0,229,556.696064
2.0,209,560.079419
2.0,211,563.435391
3.0,218,566.614049
1.0,180,569.253987
2.0,194,572.158874
0.0,122,574.066463
4.0,290,585.174668
0.0,128,587.335871
9.0,409,593.274896
0.0,128,595.176656
2.0,191,597.9224
2.0,235,601.74929
2.0,210,607.2495
1.0,161,614.318563
1.0,163,617.99433
2.0,217,623.111869
10.0,437,634.71201
6.0,410,644.631528
1.0,157,648.30022
1.0,153,652.113608
5.0,356,660.956143
2.0,230,666.633951
0.0,130,669.695592
2.0,231,675.332796
2.0,185,679.68473
0.0,126,682.722485
3.0,281,689.429638
1.0,156,693.016519
4.0,319,700.475445
2.0,203,705.248358
3.0,249,711.125898
3.0,250,716.9048
3.0,235,722.341784
4.0,320,729.654711
2.0,184,733.874707
4.0,263,740.00044
3.0,237,745.599531
6.0,385,754.595535
2.0,203,759.25667
1.0,159,762.999607
1.0,177,767.139398
4.0,310,774.317148
4.0,307,781.361281
3.0,230,786.586265
4.0,307,793.678525
6.0,381,802.452589
1.0,178,806.583177
0.0,123,809.479041
4.0,303,816.423265
4.0,280,823.105383
2.0,202,827.78575
4.0,323,835.173688
2.0,223,840.308174
2.0,186,844.666867
3.0,235,850.187908
3.0,248,855.959754
2.0,194,860.492407
5.0,355,868.644833
2.0,202,873.277669
2.0,200,877.912049
9.0,403,887.301805
5.0,354,895.4545
3.0,251,901.345429
3.0,237,906.854061
4.0,302,913.902706
2.0,182,918.120046
6.0,396,927.7457
1.0,173,931.960357
5.0,354,940.653642
3.0,257,946.986584
0.0,135,950.197404
3.0,271,956.63345
2.0,205,961.591245
2.0,190,966.021382
2.0,226,971.352729
1.0,153,974.910473
1.0,178,979.026516
3.0,254,984.851645
0.0,125,987.781549
3.0,248,993.561906
4.0,298,1000.462001
1.0,152,1004.038164
5.0,329,1011.744471
15.0,519,1023.758976
3.0,254,1029.717377
1.0,180,1033.865527
2.0,208,1038.762105
3.0,238,1044.291306
3.0,232,1049.612742
0.0,123,1052.511216
2.0,184,1056.657585
3.0,232,1062.060435
2.0,207,1066.761842
6.0,402,1076.106102
0.0,124,1078.941286
4.0,303,1085.989108
3.0,250,1091.818577
5.0,306,1098.907527
7.0,458,1109.510802
3.0,229,1114.780338
4.0,281,1121.483591
2.0,205,1126.236902
0.0,135,1129.352754
1.0,156,1132.997838
5.0,346,1141.095788
0.0,130,1144.120155
2.0,182,1148.355038
1.0,156,1152.024466
4.0,281,1158.506954
3.0,253,1164.361616
10.0,437,1174.51178
3.0,247,1180.135316
3.0,237,1185.648782
5.0,343,1193.653599
6.0,351,1201.934009
2.0,211,1206.924874
6.0,349,1215.001405
3.0,248,1220.79245
4.0,296,1227.681282
2.0,191,1232.026268
4.0,285,1238.715741
0.0,139,1241.979835
2.0,187,1246.427288
5.0,345,1254.464707
9.0,398,1263.881895
1.0,174,1267.915786
5.0,297,1274.850408
5.0,332,1282.620159
3.0,217,1287.490049
4.0,255,1293.346864
5.0,307,1300.541369
11.0,467,1311.200747
5.0,338,1318.918994
2.0,187,1323.223698
4.0,259,1329.307405
2.0,202,1333.920876
6.0,362,1342.318503
4.0,247,1348.062634
3.0,212,1352.934743
6.0,382,1361.828691
4.0,263,1367.717477
6.0,400,1376.804463
4.0,261,1382.820534
5.0,346,1390.734012
5.0,305,1397.748113
7.0,357,1405.917536
4.0,257,1411.879855
3.0,226,1417.173498
2.0,185,1421.513738
6.0,372,1430.528824
5.0,294,1437.58374
6.0,397,1447.175309
3.0,234,1452.813845
4.0,278,1459.732001
8.0,425,1469.696181
3.0,212,1474.53108
3.0,231,1479.92149
4.0,285,1486.540875
3.0,219,1491.921671
3.0,231,1497.283565
10.0,499,1508.880206
12.0,519,1520.874092
5.0,308,1527.979999
5.0,356,1536.320766
8.0,435,1546.511094
6.0,358,1554.650514
5.0,311,1561.944302
2.0,210,1566.767447
12.0,529,1579.038979
2.0,198,1583.647896
9.0,404,1593.142313
5.0,328,1600.675445
3.0,233,1606.037678
5.0,307,1613.094063
10.0,370,1621.582054
9.0,333,1629.35331
3.0,234,1634.790803
10.0,450,1645.163366
7.0,433,1655.167498
5.0,294,1661.75286
8.0,373,1670.392044
8.0,406,1679.737882
10.0,369,1688.22226
13.0,341,1696.097247
10.0,388,1704.999624
13.0,505,1716.630525
13.0,520,1728.5385
9.0,453,1739.095233
4.0,261,1745.249484
11.0,525,1757.482276
4.0,270,1763.602137
7.0,370,1771.995868
15.0,415,1781.544288
7.0,378,1790.312943
8.0,441,1800.459924
12.0,441,1810.805772
8.0,406,1820.3079
16.0,450,1830.667534
21.0,447,1841.081185
11.0,431,1851.143776
14.0,363,1859.38077
3.0,223,1864.589612
12.0,471,1875.248703
6.0,336,1882.922033
13.0,346,1890.866868
10.0,452,1901.059878
19.0,307,1908.06478
4.0,258,1913.996649
6.0,342,1921.776977
8.0,389,1930.602381
16.0,450,1941.011496
4.0,319,1948.357023
11.0,544,1960.874119
5.0,325,1968.292867
9.0,409,1977.609881
19.0,501,1988.860069
23.0,445,1999.059956
7.0,352,2008.066154
5.0,290,2015.16272
10.0,511,2027.452971
8.0,418,2037.018603
8.0,301,2044.054684
6.0,378,2052.774866
13.0,455,2064.470752
21.0,584,2078.367937
15.0,417,2088.422295
9.0,456,2099.685904
3.0,230,2105.68513
2.0,180,2110.171217
5.0,274,2116.59488
9.0,310,2124.062794
9.0,342,2132.486106
10.0,469,2144.394131
21.0,376,2153.510995
7.0,362,2162.952648
10.0,428,2173.612108
5.0,293,2180.666103
12.0,302,2187.99108
9.0,420,2198.138557
8.0,285,2204.803308
5.0,354,2213.101749
4.0,263,2219.432262
10.0,373,2228.598633
5.0,287,2235.268641
5.0,286,2243.282892
9.0,334,2251.436293
30.0,459,2262.288388
9.0,330,2270.164929
10.0,416,2280.269072
9.0,342,2288.332009
4.0,251,2294.364368
6.0,344,2302.40575
5.0,314,2309.900799
7.0,407,2319.887774
8.0,416,2329.868095
5.0,351,2338.269548
12.0,284,2345.054581
11.0,538,2358.336523
6.0,380,2368.983171
21.0,502,2380.875558
4.0,247,2386.703163
6.0,343,2395.743164
2.0,208,2400.810766
4.0,285,2407.332098
8.0,295,2414.233057
13.0,370,2422.789384
14.0,373,2431.370354
13.0,464,2443.483886
5.0,347,2452.83969
7.0,368,2462.347434
5.0,311,2469.658331
30.0,458,2480.721761
14.0,464,2492.014652
5.0,330,2500.083932
6.0,325,2508.39065
12.0,413,2518.186627
20.0,344,2526.39495
14.0,470,2537.917622
5.0,377,2547.628935
11.0,281,2555.381055
15.0,531,2569.451534
9.0,434,2580.438851
10.0,380,2589.654296
3.0,220,2595.052476
11.0,392,2604.403116
14.0,395,2613.840849
14.0,364,2622.820852
11.0,397,2632.45256
11.0,272,2639.232428
21.0,374,2648.276548
4.0,272,2654.868696
24.0,592,2669.337894
25.0,490,2681.130741
10.0,350,2689.605889
8.0,479,2701.632332
11.0,276,2708.664094
9.0,403,2718.226215
30.0,425,2728.036134
8.0,285,2734.446996
13.0,405,2744.273513
3.0,215,2749.177403
3.0,275,2755.429516
21.0,464,2766.175203
9.0,345,2774.101085
7.0,438,2784.922033
6.0,407,2794.568443
7.0,425,2804.947339
17.0,482,2816.814265
11.0,268,2823.382398
31.0,467,2835.051983
10.0,355,2843.600127
10.0,510,2855.240275
14.0,558,2869.732908
3.0,224,2874.861732
11.0,383,2883.89643
16.0,437,2894.54662
8.0,303,2901.900054
9.0,330,2910.250954
37.0,461,2921.064728
8.0,299,2927.884535
8.0,404,2937.897282
8.0,448,2948.920708
14.0,383,2957.848153
12.0,431,2968.119547
10.0,346,2976.133618
8.0,388,2985.191286
35.0,509,2997.328825
3.0,213,3002.783033
20.0,426,3013.918344
7.0,422,3023.608293
26.0,399,3032.864473
21.0,513,3044.789552
16.0,434,3055.298332
7.0,379,3064.303107
6.0,339,3072.791452
345.0,834,3093.549826
10.0,360,3102.247179
31.0,496,3113.95088
9.0,461,3124.66633
336.0,840,3144.307751
6.0,336,3151.920971
9.0,411,3161.305989
6.0,370,3169.91149
0.0,131,3173.103245
9.0,484,3184.493669
23.0,409,3194.081714
12.0,307,3201.262958
28.0,384,3210.03309
9.0,350,3218.38343
5.0,298,3225.390676
18.0,368,3233.861329
3.0,212,3238.821985
6.0,322,3246.274461
22.0,491,3257.643744
10.0,346,3265.592112
17.0,425,3275.43888
16.0,413,3284.976093
12.0,324,3292.340519
38.0,478,3303.814929
13.0,578,3317.316905
9.0,335,3325.380358
7.0,407,3335.249111
11.0,493,3348.538482
1.0,153,3352.778225
8.0,327,3361.793559
10.0,357,3370.95913
28.0,395,3380.240752
11.0,417,3389.806992
11.0,281,3396.206205
12.0,307,3403.201662
11.0,479,3414.191177
21.0,446,3424.373678
8.0,292,3431.06295
4.0,243,3436.580548
5.0,347,3444.601843
7.0,467,3456.057658
11.0,395,3466.43484
10.0,473,3478.756419
14.0,380,3487.885573
12.0,325,3496.566386
26.0,457,3508.173097
12.0,410,3518.672107
4.0,300,3526.53888
8.0,435,3537.024358
6.0,328,3545.179706
4.0,275,3551.899002
6.0,319,3559.603672
30.0,525,3572.14644
5.0,305,3579.707102
149.0,559,3593.352402
9.0,352,3601.359878
4.0,284,3609.215353
18.0,429,3619.697667
27.0,588,3634.283818
33.0,646,3650.223086
4.0,264,3656.600857
8.0,382,3666.012931
16.0,553,3679.610168
3.0,239,3685.390162
1.0,153,3689.29402
23.0,414,3699.663658
28.0,390,3709.136724
10.0,434,3719.843228
10.0,378,3729.170213
7.0,451,3740.457594
6.0,340,3748.756377
10.0,448,3759.741641
20.0,412,3769.980796
8.0,295,3777.161781
6.0,319,3784.815144
4.0,275,3791.567369
6.0,361,3800.199174
7.0,390,3809.826988
8.0,278,3816.624079
10.0,413,3826.726236
6.0,382,3836.130174
33.0,432,3846.569515
8.0,433,3857.279007
18.0,674,3873.739772
6.0,360,3882.123899
10.0,346,3890.534147
8.0,288,3897.568031
11.0,481,3909.619425
27.0,427,3919.980095
6.0,403,3929.659342
7.0,432,3940.243494
26.0,424,3950.459303
15.0,542,3963.656389
8.0,454,3974.620331
12.0,511,3986.953091
9.0,364,3996.215668
3.0,212,4001.496467
4.0,244,4007.428325
11.0,463,4019.012719
10.0,346,4027.419023
7.0,425,4037.484586
7.0,362,4046.06423
5.0,293,4053.421108
13.0,342,4063.001725
20.0,410,4073.118859
12.0,397,4082.985287
13.0,562,4096.40908
10.0,455,4107.645278
35.0,477,4119.16404
8.0,328,4126.92769
12.0,330,4134.926031
11.0,273,4141.456188
6.0,407,4151.254468
5.0,383,4160.552211
11.0,385,4170.054968
13.0,349,4178.618589
12.0,508,4191.594167
8.0,468,4203.071678
8.0,408,4213.019809
16.0,413,4222.964851
6.0,319,4230.667048
28.0,384,4240.085147
9.0,472,4251.489314
7.0,433,4261.953863
7.0,253,4267.969673
20.0,413,4277.8429
6.0,406,4287.724999
20.0,597,4301.864824
3.0,211,4307.157649
14.0,340,4315.469176
8.0,297,4322.602572
13.0,526,4335.422412
15.0,398,4344.389259
11.0,577,4357.582159
14.0,376,4366.748076
7.0,359,4375.43056
8.0,295,4382.665318
13.0,375,4391.580729
15.0,382,4400.941572
19.0,403,4411.231782
10.0,386,4420.743668
10.0,358,4429.807966
22.0,433,4440.521942
10.0,363,4449.431579
5.0,307,4456.77234
28.0,390,4466.15571
27.0,814,4485.415716
14.0,554,4499.012344
27.0,371,4508.357862
5.0,348,4516.950736
16.0,400,4526.760323
3.0,210,4531.831571
20.0,412,4542.122278
9.0,458,4553.230866
10.0,408,4564.331714
8.0,311,4572.320158
5.0,273,4579.691699
12.0,587,4593.770849
20.0,358,4602.326943
21.0,426,4612.476161
9.0,474,4623.811002
15.0,379,4633.025711
7.0,395,4642.336414
20.0,412,4652.131052
13.0,513,4664.489541
10.0,526,4677.601691
22.0,533,4690.560759
4.0,260,4696.644603
28.0,385,4706.597172
4.0,281,4713.201396
7.0,398,4722.686294
18.0,362,4731.217857
13.0,533,4743.246536
12.0,495,4754.913922
7.0,388,4764.656441
4.0,249,4770.781333
6.0,338,4778.961982
7.0,386,4788.327929
10.0,473,4799.751385
3.0,247,4805.844213
5.0,328,4813.744069
4.0,254,4819.900167
32.0,490,4831.636633
14.0,532,4844.219015
17.0,315,4851.750501
14.0,557,4865.833127
9.0,310,4873.403893
33.0,534,4886.028856
8.0,279,4893.236423
11.0,405,4902.755202
28.0,450,4914.012842
7.0,417,4923.850437
228.0,611,4938.482114
26.0,412,4948.449752
13.0,457,4958.912045
30.0,386,4967.40324
9.0,476,4978.881652
12.0,454,4989.425302
12.0,526,5001.764092
9.0,505,5014.134847
17.0,320,5021.890376
31.0,481,5033.460234
207.0,651,5048.973355
8.0,448,5060.028368
6.0,372,5069.195276
35.0,472,5080.680413
11.0,277,5087.361554
11.0,274,5093.954739
9.0,475,5105.816399
5.0,271,5112.291964
11.0,268,5118.621989
3.0,217,5124.05594
9.0,325,5131.842584
8.0,295,5138.781024
40.0,425,5149.487709
48.0,527,5162.917708
6.0,345,5171.418848
21.0,348,5179.921188
6.0,323,5188.158861
11.0,471,5199.940662
20.0,440,5210.465829
7.0,253,5216.787315
20.0,415,5226.625738
9.0,316,5234.100864
20.0,422,5244.68103
3.0,248,5250.795354
15.0,385,5260.149411
8.0,406,5270.344826
5.0,287,5277.310848
7.0,407,5287.799283
29.0,467,5299.787012
7.0,385,5308.99941
4.0,326,5316.798449
12.0,368,5325.531607
12.0,595,5339.757948
45.0,578,5353.634803
31.0,481,5365.497224
36.0,615,5381.592694
4.0,279,5388.051299
324.0,787,5407.327232
49.0,572,5421.162709
55.0,459,5432.177947
313.0,700,5448.64009
46.0,453,5459.585873
333.0,728,5476.082852
5.0,330,5483.707221
8.0,275,5489.849486
4.0,300,5496.634681
8.0,407,5505.972227
31.0,441,5516.789455
18.0,361,5525.28077
16.0,341,5533.466203
20.0,413,5543.4257
6.0,351,5551.938692
8.0,470,5563.23958
7.0,251,5569.323109
5.0,293,5576.272179
33.0,380,5585.240773
313.0,699,5602.078398
6.0,337,5610.239134
11.0,419,5619.975415
20.0,416,5629.64967
4.0,262,5635.947142
8.0,436,5646.326249
12.0,422,5656.422672
56.0,485,5667.588163
28.0,387,5676.346947
22.0,505,5687.665315
5.0,272,5693.8142
10.0,349,5701.534983
3.0,268,5707.610672
6.0,340,5715.523021
45.0,593,5728.938859
11.0,272,5735.159411
14.0,415,5744.682718
3.0,251,5750.509068
11.0,390,5759.484879
9.0,329,5766.929632
21.0,461,5777.45714
12.0,459,5787.944935
12.0,282,5794.424651
316.0,783,5812.69733
31.0,472,5824.051188
43.0,481,5835.509982
11.0,277,5842.196556
13.0,467,5853.786863
17.0,370,5862.977221
4.0,324,5870.726875
13.0,358,5879.697625
6.0,336,5888.031642
314.0,715,5905.145392
12.0,496,5914.367995
9.0,335,5920.063319
19.0,416,5926.907001
5.0,342,5932.148625
6.0,340,5937.389865
383.0,958,5952.070696
10.0,520,5959.980349
11.0,395,5966.027045
11.0,409,5972.321551
10.0,532,5980.481229
10.0,450,5987.342232
6.0,337,5992.819215
39.0,455,5999.755042
28.0,389,6006.09775
11.0,494,6013.313756
21.0,475,6020.60212
11.0,510,6028.347289
20.0,413,6034.641044
11.0,471,6041.947891
24.0,529,6049.918674
49.0,449,6056.720731
5.0,350,6062.012763
8.0,392,6067.478627
6.0,336,6072.637663
16.0,374,6078.314161
373.0,941,6092.374926
9.0,455,6099.203825
11.0,471,6106.226836
14.0,400,6112.77521
8.0,443,6120.111605
12.0,444,6126.897053
21.0,429,6133.54192
4.0,267,6137.872195
5.0,298,6142.817045
12.0,302,6147.439965
27.0,451,6154.374257
11.0,274,6158.55163
4.0,297,6163.108129
13.0,383,6168.925057
3.0,248,6172.785322
35.0,476,6180.115121
7.0,416,6186.715033
9.0,417,6193.188846
10.0,533,6201.353757
57.0,548,6209.736986
5.0,287,6214.176501
11.0,440,6220.992863
22.0,486,6228.438879
14.0,379,6234.235417
15.0,394,6240.281297
10.0,375,6246.241674
19.0,401,6252.969641
11.0,270,6257.141222
22.0,464,6264.259839
11.0,274,6268.501576
9.0,460,6275.617548
14.0,473,6283.032557
33.0,399,6289.591013
6.0,385,6295.625331
8.0,429,6302.285014
11.0,454,6309.31132
8.0,298,6313.962507
17.0,516,6321.964812
26.0,370,6327.761002
7.0,424,6334.657308
6.0,362,6339.755456
5.0,327,6344.366819
374.0,952,6359.525595
8.0,424,6366.323856
350.0,851,6379.836697
4.0,278,6384.482871
35.0,433,6391.309009
314.0,712,6403.042283
43.0,465,6410.364862
11.0,276,6414.85824
15.0,588,6423.339334
22.0,456,6429.880061
41.0,438,6436.902944
7.0,415,6442.865553
5.0,309,6447.47284
9.0,435,6453.739581
10.0,363,6459.075361
7.0,420,6464.982026
16.0,416,6470.963515
3.0,216,6474.040239
316.0,824,6485.950264
11.0,479,6492.8801
3.0,231,6496.176554
3.0,212,6499.210964
4.0,265,6503.044766
11.0,414,6509.00054
24.0,370,6514.320277
23.0,440,6520.702936
10.0,379,6526.297259
12.0,453,6532.929085
10.0,364,6538.464752
4.0,262,6542.139598
44.0,420,6548.212787
19.0,638,6557.679504
10.0,372,6563.183131
313.0,695,6573.214469
12.0,333,6578.110176
14.0,567,6586.310803
8.0,446,6592.638365
13.0,312,6597.289296
3.0,230,6600.641833
46.0,448,6607.046645
4.0,249,6610.770365
331.0,672,6620.656042
6.0,371,6626.071567
326.0,742,6636.821624
5.0,319,6641.345137
313.0,671,6650.927987
12.0,409,6656.909641
6.0,378,6662.178029
19.0,364,6667.309507
11.0,473,6673.899996
316.0,782,6685.228073
12.0,300,6689.519339
13.0,560,6697.627716
18.0,629,6706.769575
5.0,303,6711.146451
