# {"t_start": 1541657710.2683477, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,128,591.273693
1.0,155,593.513622
5.0,353,598.717976
1.0,155,601.244935
2.0,196,604.209164
1.0,151,613.205188
2.0,182,616.996794
0.0,134,620.130644
5.0,354,628.899022
1.0,154,633.111408
6.0,401,643.154044
4.0,297,650.181219
9.0,385,659.845929
3.0,235,665.570348
1.0,159,669.419381
8.0,375,678.328343
3.0,249,684.349326
1.0,170,688.506417
9.0,404,697.789585
3.0,238,703.425977
2.0,190,707.853137
1.0,155,711.526947
1.0,180,715.748011
2.0,232,721.080652
0.0,132,724.087896
3.0,254,729.883565
5.0,347,737.921791
3.0,231,743.304927
0.0,132,746.430999
0.0,132,749.556633
0.0,143,752.830814
3.0,258,758.806176
0.0,127,761.814801
6.0,413,771.414379
5.0,354,779.524633
2.0,208,784.340355
10.0,450,794.697241
3.0,233,799.998816
3.0,228,805.277744
0.0,130,808.317944
5.0,350,816.423393
2.0,206,821.338392
4.0,320,828.769559
5.0,336,836.455867
5.0,355,844.698795
3.0,248,850.546041
0.0,131,853.565087
2.0,199,858.213774
3.0,230,863.5378
4.0,281,870.03491
1.0,165,873.813512
9.0,404,883.173306
3.0,245,888.899648
3.0,227,894.110411
4.0,285,900.730028
2.0,227,906.075948
10.0,460,916.713827
4.0,263,922.912472
4.0,285,930.07191
5.0,315,937.598509
2.0,198,942.586999
1.0,159,946.536862
8.0,374,955.443807
2.0,204,960.294441
4.0,300,967.41736
4.0,280,973.979039
3.0,259,979.960865
4.0,300,986.852237
1.0,158,990.519713
0.0,145,993.946617
0.0,124,996.794497
3.0,253,1002.688053
2.0,210,1007.684015
0.0,128,1010.660713
3.0,249,1016.460137
1.0,163,1020.131272
3.0,253,1026.067369
4.0,301,1033.034115
3.0,236,1038.584839
5.0,353,1046.779884
5.0,356,1054.930516
2.0,198,1059.527018
1.0,161,1063.331526
9.0,402,1072.556541
2.0,188,1076.895293
4.0,280,1083.371766
3.0,235,1088.816223
6.0,379,1097.581006
1.0,150,1101.101761
3.0,220,1106.218539
4.0,244,1111.85739
2.0,203,1116.535081
3.0,248,1122.421794
11.0,468,1133.305261
6.0,375,1142.077658
1.0,155,1145.699432
5.0,311,1152.948375
1.0,152,1156.357332
4.0,278,1162.860492
3.0,218,1167.88796
5.0,331,1175.622617
3.0,253,1181.392767
0.0,128,1184.375441
4.0,273,1190.796039
0.0,124,1193.626404
7.0,449,1204.230029
3.0,233,1209.672758
1.0,162,1213.316737
0.0,132,1216.516385
1.0,171,1220.509038
4.0,282,1227.014198
6.0,348,1235.078608
1.0,159,1238.823483
6.0,380,1247.758233
8.0,442,1258.185419
6.0,398,1267.476283
4.0,299,1274.46389
1.0,152,1278.031524
3.0,289,1284.660494
5.0,336,1292.341403
7.0,432,1302.366055
6.0,395,1311.427309
2.0,206,1316.105962
5.0,350,1324.162965
8.0,480,1335.262098
10.0,429,1345.252945
5.0,324,1352.791533
5.0,337,1360.523232
12.0,299,1367.353636
3.0,216,1372.252839
5.0,331,1379.746237
5.0,302,1386.745844
7.0,424,1396.460622
10.0,427,1406.222317
5.0,306,1413.367218
10.0,365,1421.887131
4.0,290,1428.882676
4.0,267,1435.313607
2.0,179,1439.604125
3.0,228,1445.276683
12.0,322,1452.920987
4.0,272,1459.71452
2.0,200,1464.46366
8.0,304,1471.444692
5.0,331,1479.084435
5.0,307,1486.246352
13.0,527,1498.814845
5.0,329,1506.410297
2.0,183,1510.684557
5.0,296,1517.454729
8.0,283,1524.058941
5.0,286,1530.649964
5.0,292,1537.506022
1.0,158,1541.223728
3.0,230,1546.614823
4.0,275,1552.851581
1.0,162,1556.629482
8.0,282,1563.192049
4.0,280,1569.68329
4.0,282,1576.262023
3.0,237,1581.757894
6.0,359,1590.126048
9.0,435,1600.1899
4.0,254,1606.028447
5.0,323,1613.489642
4.0,257,1619.39635
4.0,242,1624.944043
11.0,408,1634.431451
7.0,344,1642.356911
6.0,323,1649.874529
6.0,381,1658.613532
7.0,385,1667.362744
4.0,239,1672.839274
5.0,273,1679.181647
9.0,325,1686.656334
4.0,298,1693.483412
11.0,479,1704.482392
8.0,399,1713.78849
13.0,375,1722.296613
5.0,332,1729.927959
11.0,402,1739.316132
6.0,397,1748.665073
6.0,364,1757.136997
26.0,433,1766.974176
7.0,408,1776.204113
6.0,338,1784.01942
5.0,275,1790.408529
10.0,452,1800.849283
11.0,412,1810.515074
8.0,393,1819.721543
10.0,345,1827.645439
11.0,376,1836.373861
4.0,238,1841.952982
10.0,478,1853.044275
7.0,407,1862.373502
3.0,229,1867.634035
8.0,443,1877.671909
5.0,294,1884.325478
9.0,308,1891.488932
6.0,325,1898.792644
21.0,444,1908.918136
13.0,466,1919.533958
6.0,344,1927.423952
11.0,387,1936.193437
8.0,279,1942.66235
5.0,288,1949.322895
10.0,542,1961.772902
11.0,424,1971.473858
16.0,474,1982.127815
24.0,470,1992.717159
11.0,375,2001.55331
24.0,475,2013.616144
5.0,269,2020.165985
11.0,390,2029.378759
12.0,441,2039.444291
13.0,334,2047.263238
9.0,330,2054.923191
10.0,367,2064.537571
10.0,450,2075.228673
5.0,306,2082.509729
10.0,474,2094.322487
17.0,485,2106.404832
2.0,180,2110.868016
16.0,491,2122.571023
11.0,273,2129.078772
7.0,370,2138.757262
11.0,375,2147.776182
6.0,355,2156.663001
6.0,338,2165.682599
16.0,394,2175.361535
10.0,363,2183.782062
4.0,340,2192.213758
20.0,613,2206.718313
5.0,295,2213.612133
5.0,310,2221.130114
1.0,156,2224.704269
6.0,338,2233.057048
12.0,416,2244.197689
12.0,330,2252.225151
5.0,271,2258.575244
3.0,213,2263.60043
43.0,457,2274.590121
4.0,241,2280.430717
12.0,402,2289.94816
4.0,277,2296.445674
7.0,397,2305.786735
4.0,273,2312.394644
9.0,312,2320.109666
9.0,405,2329.851877
7.0,395,2339.292987
12.0,324,2347.098905
5.0,309,2354.515795
4.0,279,2362.183666
8.0,288,2369.941112
28.0,455,2380.747286
16.0,433,2391.331501
5.0,293,2398.935019
12.0,526,2411.221633
5.0,314,2418.481784
12.0,460,2429.070723
4.0,266,2435.195367
4.0,259,2442.418289
8.0,451,2454.557379
8.0,406,2464.767744
7.0,429,2475.002352
11.0,277,2481.587375
8.0,446,2492.511573
10.0,456,2504.195683
15.0,401,2513.726665
5.0,308,2521.029851
12.0,296,2528.075109
27.0,516,2541.15493
10.0,351,2550.12078
25.0,360,2559.586835
4.0,241,2566.137417
16.0,461,2578.102129
18.0,388,2587.595935
6.0,390,2596.994718
8.0,301,2604.229541
8.0,394,2613.643745
2.0,231,2619.38305
4.0,304,2626.846762
17.0,334,2634.909215
5.0,274,2641.70383
8.0,297,2648.89824
16.0,300,2656.170203
6.0,348,2664.584347
17.0,377,2673.807165
31.0,475,2685.211208
5.0,350,2693.789435
3.0,216,2699.131958
4.0,299,2706.867825
11.0,477,2718.362297
27.0,457,2728.862163
30.0,431,2738.907082
5.0,336,2746.883614
15.0,447,2757.060142
18.0,495,2768.521682
12.0,480,2779.775935
18.0,370,2789.026823
30.0,467,2800.096677
10.0,476,2811.965946
9.0,470,2823.383449
12.0,440,2834.431881
9.0,447,2845.031759
6.0,380,2853.678091
24.0,515,2867.081555
6.0,336,2874.925718
6.0,307,2882.095953
6.0,317,2889.893404
4.0,255,2896.046037
9.0,463,2907.431536
12.0,294,2914.602119
7.0,392,2923.798865
14.0,387,2932.676683
43.0,456,2944.455794
26.0,433,2954.549903
5.0,330,2962.317849
6.0,364,2971.033547
12.0,527,2983.246444
11.0,454,2993.937719
5.0,274,3000.684602
13.0,342,3009.648923
7.0,433,3020.107732
19.0,396,3029.374423
5.0,356,3037.498429
9.0,477,3048.798754
10.0,544,3061.97569
13.0,584,3076.690554
21.0,455,3087.931844
17.0,315,3095.367855
6.0,386,3104.743671
12.0,453,3115.385742
6.0,329,3122.998305
7.0,364,3131.575746
9.0,407,3141.051907
5.0,315,3148.20064
9.0,432,3158.096482
8.0,461,3168.770986
3.0,254,3174.900442
29.0,451,3185.469896
5.0,289,3192.287818
31.0,568,3205.388228
29.0,401,3214.887391
6.0,326,3222.50787
12.0,301,3229.502328
6.0,357,3237.797595
24.0,476,3248.682725
4.0,301,3255.78264
35.0,477,3266.748296
9.0,327,3274.29161
14.0,351,3282.437593
6.0,362,3290.653815
8.0,456,3301.48864
7.0,255,3307.619534
16.0,530,3319.960826
4.0,279,3326.684582
5.0,350,3335.189502
8.0,286,3342.188004
3.0,221,3348.868156
7.0,418,3360.346959
20.0,352,3369.77507
8.0,407,3379.323893
13.0,373,3387.881462
11.0,389,3396.762272
8.0,285,3403.245077
7.0,408,3412.534555
7.0,449,3422.811501
4.0,258,3428.751265
24.0,392,3437.657648
7.0,434,3447.924931
7.0,402,3457.900398
21.0,381,3467.841153
12.0,448,3479.53038
30.0,458,3490.770846
37.0,511,3504.39246
9.0,405,3514.344332
37.0,496,3527.244347
4.0,281,3534.008252
10.0,462,3545.378593
9.0,327,3553.339669
7.0,246,3559.267976
4.0,243,3565.144393
11.0,413,3575.121417
21.0,476,3587.108597
6.0,389,3596.07738
11.0,392,3605.56365
23.0,453,3617.356465
12.0,300,3624.349471
18.0,343,3633.172124
28.0,394,3642.8952
8.0,435,3653.560771
7.0,426,3663.965302
11.0,391,3673.624259
16.0,400,3683.373907
1.0,158,3687.216686
3.0,221,3692.752457
37.0,519,3705.660134
8.0,298,3712.944342
4.0,279,3719.851243
31.0,478,3731.701972
5.0,326,3739.864853
11.0,279,3746.672562
4.0,245,3752.590549
8.0,303,3760.094231
19.0,337,3768.519526
7.0,325,3776.454801
5.0,295,3783.538961
15.0,455,3794.592558
9.0,348,3802.896503
13.0,369,3812.080753
8.0,401,3821.866881
5.0,298,3829.075947
31.0,472,3840.783771
3.0,231,3846.328491
28.0,394,3856.010775
5.0,331,3864.2282
8.0,400,3873.878279
7.0,253,3879.775127
7.0,345,3888.003921
10.0,344,3896.438361
4.0,247,3902.648209
3.0,227,3908.254425
11.0,419,3918.472589
7.0,388,3927.808593
8.0,448,3938.755794
4.0,300,3946.060485
5.0,292,3953.056321
28.0,393,3962.691312
7.0,448,3973.501855
7.0,411,3983.379439
5.0,302,3991.067153
4.0,283,3998.139148
7.0,372,4007.230041
53.0,544,4020.782451
21.0,433,4031.187654
8.0,281,4037.839838
19.0,420,4047.768531
10.0,363,4057.169528
9.0,322,4066.123765
5.0,305,4073.547563
29.0,407,4083.672729
11.0,413,4093.258883
8.0,467,4105.11881
8.0,296,4112.086133
5.0,294,4119.23476
11.0,276,4125.796945
10.0,364,4134.574143
28.0,395,4143.956598
5.0,327,4151.956858
8.0,468,4163.265195
6.0,386,4172.796432
2.0,197,4177.615477
7.0,437,4188.911861
6.0,322,4196.882023
6.0,360,4205.617057
4.0,262,4212.004054
20.0,413,4221.988504
10.0,343,4230.273684
27.0,371,4239.353641
8.0,448,4250.156285
5.0,326,4258.097953
15.0,390,4267.405089
23.0,438,4277.821234
28.0,393,4287.421137
230.0,721,4304.746051
9.0,330,4312.795234
12.0,320,4320.512791
13.0,318,4328.723332
9.0,480,4339.611224
6.0,345,4347.400526
14.0,389,4356.221411
25.0,349,4364.760239
21.0,428,4375.120413
28.0,400,4384.857336
27.0,451,4395.703626
19.0,398,4405.361892
12.0,343,4414.206576
29.0,403,4424.225788
5.0,308,4432.294
16.0,300,4439.454122
24.0,358,4448.27478
14.0,374,4457.236137
41.0,430,4467.563107
22.0,498,4479.379362
10.0,350,4487.660679
11.0,269,4494.366433
20.0,411,4504.474682
20.0,414,4514.805482
4.0,268,4521.439565
7.0,392,4530.976415
10.0,567,4545.097556
10.0,343,4553.34685
4.0,275,4560.776942
7.0,249,4567.484251
29.0,470,4579.86594
21.0,427,4590.095584
5.0,292,4597.115115
20.0,437,4607.589967
13.0,332,4615.411259
17.0,484,4627.122468
16.0,578,4640.887836
28.0,436,4651.175755
10.0,457,4662.192997
11.0,474,4673.832916
6.0,378,4683.291781
10.0,468,4694.4967
10.0,345,4703.329752
12.0,318,4710.95652
3.0,212,4715.995798
10.0,370,4724.737965
7.0,379,4733.599344
10.0,358,4741.755916
11.0,370,4750.23901
7.0,422,4760.886094
30.0,459,4771.970296
5.0,329,4779.933312
3.0,228,4785.458208
6.0,339,4793.593654
19.0,382,4802.971342
8.0,445,4813.738128
11.0,443,4824.324274
10.0,367,4833.217612
12.0,320,4840.767893
21.0,449,4851.435585
29.0,486,4863.690603
5.0,277,4870.565492
31.0,451,4881.223563
3.0,250,4887.249885
11.0,289,4894.682715
32.0,552,4908.066476
250.0,619,4922.999139
10.0,397,4932.213034
23.0,537,4945.356715
6.0,362,4954.056519
27.0,424,4963.314596
11.0,271,4969.391866
11.0,280,4976.194086
9.0,328,4984.330024
11.0,435,4994.166373
5.0,348,5002.260703
28.0,465,5013.642005
9.0,453,5024.610593
7.0,253,5030.777857
226.0,569,5044.298133
25.0,445,5055.081207
7.0,405,5065.029927
4.0,262,5071.540753
9.0,499,5083.590246
7.0,332,5091.564128
15.0,434,5102.291766
8.0,295,5109.5126
12.0,441,5120.064345
7.0,409,5130.121409
8.0,425,5140.075903
12.0,551,5154.492904
5.0,308,5162.038643
16.0,429,5172.544163
46.0,450,5183.635739
6.0,304,5191.536308
24.0,487,5203.314506
32.0,485,5215.229124
8.0,278,5221.902045
167.0,727,5239.465266
392.0,978,5263.402821
3.0,214,5268.863413
6.0,320,5276.629416
43.0,665,5293.663971
43.0,484,5305.68051
15.0,517,5318.132843
20.0,321,5325.749142
23.0,452,5336.552366
16.0,461,5347.242753
30.0,531,5360.415493
10.0,395,5370.279909
12.0,551,5384.681736
47.0,675,5400.887406
4.0,284,5407.914715
16.0,462,5419.087639
372.0,827,5438.839226
31.0,619,5453.451949
10.0,373,5462.295592
9.0,328,5469.624374
5.0,374,5478.23578
4.0,310,5485.457167
26.0,388,5494.118242
12.0,429,5503.787871
39.0,477,5515.4209
19.0,381,5524.456719
334.0,771,5543.003109
5.0,301,5550.371001
4.0,300,5557.589209
4.0,300,5564.771155
17.0,318,5572.473963
344.0,854,5592.581919
21.0,514,5605.156551
9.0,328,5613.118205
4.0,266,5619.25061
25.0,491,5630.655911
28.0,391,5639.934345
7.0,432,5650.246606
37.0,476,5661.467603
15.0,385,5670.34929
7.0,399,5679.274464
4.0,246,5684.713357
5.0,337,5692.380121
31.0,474,5702.93013
19.0,395,5712.057842
16.0,485,5723.04992
3.0,236,5728.350611
9.0,487,5739.529549
10.0,357,5747.722223
36.0,460,5758.393679
5.0,356,5766.488458
19.0,489,5777.619496
21.0,372,5786.110568
5.0,325,5793.548156
5.0,315,5800.801947
3.0,252,5806.547375
19.0,378,5815.719105
5.0,374,5824.752822
31.0,523,5837.153381
17.0,314,5844.822549
7.0,262,5851.365793
8.0,417,5861.675181
41.0,423,5871.946629
4.0,296,5879.365493
9.0,334,5887.578695
8.0,410,5897.408762
17.0,371,5906.382234
45.0,474,5914.923505
4.0,276,5919.612104
7.0,429,5926.699861
10.0,366,5932.34011
15.0,383,5938.264556
11.0,473,5945.535756
414.0,1062,5961.702219
31.0,502,5969.369973
13.0,458,5976.465643
11.0,469,5983.596536
13.0,353,5989.324266
12.0,309,5994.046175
18.0,351,5999.402073
57.0,480,6007.173046
6.0,338,6012.114545
13.0,338,6017.101408
20.0,417,6023.505457
13.0,499,6031.141905
4.0,278,6035.35168
15.0,399,6041.557533
11.0,426,6047.959679
3.0,268,6052.006156
5.0,349,6057.300529
7.0,423,6063.672703
26.0,368,6068.760162
22.0,509,6076.639042
11.0,398,6082.671297
8.0,429,6089.174366
7.0,395,6094.769829
12.0,500,6102.562986
9.0,460,6109.30554
10.0,504,6117.984069
7.0,251,6121.846973
38.0,676,6132.234534
6.0,309,6137.194651
6.0,375,6143.359426
17.0,380,6149.184703
9.0,327,6154.195254
13.0,544,6162.544595
9.0,451,6169.39524
313.0,663,6179.661423
371.0,762,6191.620881
19.0,387,6197.576617
28.0,396,6203.633505
9.0,467,6210.784584
7.0,420,6217.269013
4.0,275,6221.545276
20.0,414,6227.882347
32.0,479,6235.199398
5.0,297,6239.756705
8.0,424,6246.47065
7.0,382,6252.876631
4.0,261,6256.965974
4.0,261,6260.964216
5.0,304,6265.646044
12.0,448,6272.568642
11.0,276,6276.849863
5.0,349,6282.292345
47.0,507,6290.573477
23.0,501,6298.401122
39.0,494,6306.03828
6.0,405,6312.332981
21.0,419,6318.820328
20.0,433,6325.612016
8.0,295,6330.20189
29.0,371,6336.16144
6.0,356,6341.156391
333.0,734,6352.119764
289.0,633,6362.573799
14.0,548,6371.089556
7.0,371,6376.827205
46.0,452,6384.532286
335.0,810,6397.176733
331.0,696,6408.878142
347.0,763,6420.408932
17.0,318,6425.00692
23.0,443,6431.548721
16.0,460,6438.743637
347.0,775,6450.106677
226.0,559,6458.172551
313.0,668,6467.67362
4.0,328,6472.407356
7.0,377,6477.862889
5.0,292,6482.08251
7.0,452,6488.567157
10.0,544,6496.387331
3.0,216,6499.479619
7.0,353,6504.565018
313.0,708,6514.759543
7.0,392,6520.421335
12.0,294,6524.747301
33.0,394,6530.577418
51.0,519,6538.3946
9.0,388,6543.882643
10.0,380,6549.375376
24.0,375,6554.973996
10.0,384,6560.684893
12.0,323,6565.331969
4.0,244,6568.859574
13.0,540,6576.772394
6.0,387,6582.41442
6.0,336,6587.221009
25.0,600,6595.861836
4.0,248,6599.583221
2.0,199,6602.413529
4.0,246,6605.895112
3.0,226,6609.234987
5.0,336,6614.178826
7.0,430,6620.546347
13.0,316,6625.142401
12.0,500,6632.416029
313.0,754,6643.196367
3.0,211,6646.273437
9.0,473,6653.014333
3.0,219,6656.259216
9.0,324,6660.78376
332.0,668,6670.166518
17.0,315,6674.556458
6.0,347,6679.584604
3.0,269,6683.465667
347.0,772,6694.572675
3.0,219,6697.764504
13.0,613,6706.6882
