# {"t_start": 1541657710.5973375, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
5.0,335,375.9769
3.0,232,379.370848
4.0,300,383.785738
2.0,225,387.057802
0.0,133,388.992944
0.0,128,390.869027
2.0,213,394.151709
0.0,130,396.064382
5.0,362,401.83686
5.0,334,407.096257
2.0,203,410.094042
0.0,124,411.890756
0.0,127,413.767776
2.0,203,416.744572
2.0,220,419.966934
2.0,221,423.205258
5.0,352,428.804793
5.0,352,434.548609
4.0,298,439.262501
1.0,153,441.490815
5.0,363,446.758563
2.0,217,450.213299
0.0,126,452.259445
4.0,305,456.717344
3.0,232,466.177497
0.0,124,469.015134
0.0,135,471.12469
1.0,174,473.728644
0.0,135,475.920273
0.0,125,478.052777
3.0,270,482.226796
3.0,241,485.898348
0.0,127,487.825702
3.0,231,491.162899
1.0,163,493.537188
3.0,234,496.888908
0.0,123,498.713793
2.0,203,501.565039
0.0,131,503.508836
1.0,156,505.794763
1.0,168,508.198145
3.0,248,511.787508
0.0,125,513.586352
3.0,252,517.572943
3.0,235,521.45541
9.0,398,534.611137
1.0,154,536.911299
0.0,128,538.802734
1.0,177,541.418293
8.0,355,546.583194
4.0,280,550.66051
2.0,185,553.334168
1.0,160,556.335067
0.0,130,558.29133
3.0,249,562.496729
5.0,361,567.795545
0.0,130,569.781056
2.0,187,572.560124
3.0,226,575.889132
1.0,157,585.101079
0.0,128,587.274883
0.0,135,589.3126
1.0,158,591.521958
1.0,161,593.88774
2.0,213,596.992844
3.0,236,600.722247
4.0,300,610.032896
1.0,172,615.063009
1.0,153,618.604606
3.0,239,624.290012
4.0,247,630.788768
4.0,259,637.884287
2.0,213,642.807699
7.0,427,653.065517
1.0,162,657.206875
5.0,349,665.736384
2.0,184,670.084273
6.0,363,678.717091
1.0,167,682.852983
1.0,175,687.024227
0.0,129,690.096579
2.0,190,694.463376
5.0,367,703.113753
1.0,181,707.32582
1.0,165,711.22681
4.0,280,717.714218
0.0,137,720.911876
0.0,138,724.070987
0.0,139,727.162845
4.0,303,734.162411
9.0,407,743.656164
9.0,410,753.269184
5.0,355,761.559973
5.0,359,769.853573
2.0,200,774.522197
1.0,159,778.200125
1.0,159,781.805328
3.0,235,787.12396
3.0,239,792.720325
1.0,162,796.467503
1.0,155,799.92784
3.0,249,805.743739
3.0,270,812.052991
4.0,320,819.422208
4.0,308,826.753403
3.0,268,832.873876
9.0,410,842.339015
2.0,192,846.821915
9.0,400,856.187204
0.0,133,859.252859
1.0,181,863.448516
3.0,254,869.281908
3.0,235,874.677789
2.0,200,879.362378
0.0,125,882.240919
1.0,169,886.151079
1.0,156,889.871546
2.0,185,894.062268
4.0,299,901.030507
1.0,152,904.619555
0.0,126,907.589717
1.0,156,911.218164
2.0,207,915.92076
2.0,187,920.285853
10.0,459,931.58618
1.0,153,935.170819
4.0,266,941.852669
2.0,201,946.829617
3.0,251,952.751753
3.0,253,958.782492
1.0,176,963.089449
3.0,228,968.389479
3.0,267,974.623312
6.0,361,982.963409
2.0,207,987.757104
10.0,458,998.399911
4.0,330,1006.175348
12.0,530,1018.485447
0.0,133,1021.57861
2.0,183,1025.819068
5.0,350,1033.963744
2.0,185,1038.291969
1.0,157,1041.934637
6.0,401,1051.269368
1.0,171,1055.10166
10.0,430,1065.080237
2.0,204,1069.786518
2.0,226,1074.956271
4.0,299,1081.922726
4.0,281,1088.434952
4.0,304,1095.432335
0.0,130,1098.470816
4.0,285,1105.12407
8.0,398,1114.272653
4.0,279,1120.893153
8.0,301,1127.951021
3.0,229,1133.257737
0.0,128,1136.265432
6.0,398,1145.538688
5.0,295,1152.411708
2.0,185,1156.616579
5.0,292,1163.438331
4.0,284,1169.994804
3.0,210,1174.913822
3.0,257,1180.774518
6.0,396,1190.042978
3.0,218,1195.05562
0.0,123,1197.954154
4.0,303,1205.160973
5.0,370,1213.72153
1.0,154,1217.313398
3.0,218,1222.453487
3.0,252,1228.27412
2.0,182,1232.441309
3.0,220,1237.592343
3.0,258,1243.650806
5.0,281,1250.274553
7.0,251,1256.164128
4.0,258,1262.31949
3.0,251,1268.126374
1.0,151,1271.615085
2.0,226,1276.950969
2.0,198,1281.551402
2.0,201,1286.125562
2.0,185,1290.27546
10.0,435,1300.438079
2.0,189,1304.75101
4.0,263,1310.773454
5.0,324,1318.174847
3.0,233,1323.538044
6.0,394,1332.697214
3.0,216,1337.671401
9.0,410,1347.197577
4.0,266,1353.374155
4.0,270,1359.562099
9.0,345,1367.471542
3.0,250,1373.136909
9.0,420,1382.721517
7.0,434,1392.681651
6.0,346,1400.653331
4.0,298,1407.501485
8.0,300,1414.443385
5.0,291,1421.260422
4.0,284,1428.093866
5.0,306,1435.501363
2.0,180,1439.791656
3.0,214,1445.132509
5.0,312,1452.528871
3.0,227,1458.24872
4.0,253,1464.265488
10.0,462,1474.889704
2.0,182,1479.103797
13.0,577,1492.834717
7.0,357,1501.226049
5.0,291,1507.85445
6.0,342,1515.747873
6.0,338,1523.591983
4.0,265,1529.70244
6.0,397,1539.030287
4.0,258,1545.06821
10.0,382,1553.776677
4.0,274,1560.227778
4.0,262,1566.212811
7.0,416,1575.97587
8.0,421,1585.723666
5.0,313,1593.061543
6.0,325,1600.536238
5.0,324,1607.956055
3.0,232,1613.341107
6.0,329,1620.918212
6.0,344,1628.874615
5.0,363,1637.313683
6.0,384,1646.141638
5.0,349,1654.205151
7.0,403,1663.378178
17.0,365,1671.764823
8.0,384,1680.662711
4.0,274,1686.923071
10.0,493,1698.260432
5.0,292,1704.967083
5.0,276,1711.303377
6.0,378,1720.002034
3.0,216,1724.959886
6.0,345,1732.89229
6.0,322,1740.477758
5.0,285,1747.19401
19.0,576,1760.538746
4.0,256,1766.316016
12.0,281,1772.705182
9.0,424,1782.418599
6.0,341,1790.352432
7.0,365,1798.731121
12.0,422,1808.682235
1.0,155,1812.371218
28.0,436,1822.439173
15.0,380,1831.165893
16.0,431,1841.238409
9.0,329,1848.88729
16.0,552,1861.553627
2.0,224,1866.776846
10.0,356,1874.761547
4.0,254,1880.632768
8.0,454,1891.01653
5.0,271,1897.134221
8.0,383,1905.789345
12.0,429,1915.601654
10.0,480,1926.623442
7.0,368,1934.916925
7.0,249,1940.681601
2.0,202,1945.335438
7.0,394,1954.455528
15.0,422,1964.032033
5.0,270,1970.353663
18.0,661,1985.193002
14.0,391,1993.965466
11.0,373,2003.087709
30.0,458,2014.494674
11.0,271,2021.097581
8.0,385,2030.156763
19.0,429,2039.980661
12.0,460,2050.661837
5.0,289,2057.666027
20.0,346,2066.73051
6.0,337,2074.647609
13.0,387,2083.860919
5.0,328,2092.062683
22.0,391,2101.653246
10.0,343,2110.368079
5.0,288,2117.131369
21.0,490,2128.903877
14.0,602,2144.253748
14.0,513,2156.884098
4.0,277,2164.302749
30.0,465,2175.855869
5.0,292,2182.54818
11.0,529,2195.537992
15.0,423,2205.417898
27.0,461,2216.370995
5.0,276,2222.872229
5.0,270,2229.661603
7.0,371,2238.818308
19.0,415,2249.641942
10.0,347,2257.853128
8.0,298,2264.975399
9.0,471,2276.267128
5.0,272,2282.720911
9.0,490,2294.437701
6.0,307,2301.624178
16.0,464,2312.705831
4.0,268,2319.321578
6.0,393,2328.799826
18.0,362,2337.425524
18.0,403,2347.174474
34.0,489,2359.280496
7.0,408,2370.469418
13.0,369,2379.220105
4.0,298,2386.218819
6.0,354,2395.511978
9.0,343,2403.748963
3.0,222,2408.855538
4.0,261,2414.964061
15.0,411,2424.393796
6.0,353,2432.547765
5.0,324,2441.140819
2.0,186,2446.048339
6.0,388,2456.444761
15.0,524,2469.288363
33.0,454,2480.196517
10.0,376,2489.339865
8.0,454,2500.470487
9.0,407,2510.630805
369.0,801,2529.750116
6.0,328,2537.896893
12.0,352,2546.950622
10.0,358,2556.647372
31.0,473,2569.208515
16.0,444,2580.53458
15.0,385,2589.84464
31.0,471,2601.153101
8.0,294,2608.220659
6.0,320,2615.949286
11.0,425,2626.461415
8.0,294,2633.554336
23.0,427,2644.055583
15.0,396,2653.651194
13.0,336,2661.840876
23.0,481,2673.533034
7.0,250,2679.519106
9.0,476,2691.058539
11.0,391,2700.800386
10.0,508,2713.575099
9.0,348,2721.693064
13.0,565,2734.560612
6.0,332,2742.605105
3.0,221,2747.755792
7.0,405,2756.977496
14.0,600,2770.774223
30.0,462,2781.853906
16.0,463,2793.174915
8.0,449,2803.932398
7.0,356,2812.841907
7.0,249,2818.973916
10.0,373,2827.963104
12.0,439,2839.035563
36.0,426,2848.604023
30.0,456,2859.825105
12.0,442,2871.149397
8.0,363,2879.604997
8.0,300,2886.931803
4.0,245,2892.780983
11.0,270,2899.366527
12.0,581,2913.582074
12.0,290,2920.475361
11.0,278,2926.786439
21.0,482,2938.740099
6.0,356,2947.465922
38.0,597,2961.44437
5.0,281,2968.20938
7.0,429,2978.162778
9.0,502,2989.867008
9.0,405,2999.714858
15.0,416,3010.710916
373.0,885,3031.44275
28.0,422,3041.313539
39.0,529,3053.805372
7.0,435,3064.230773
14.0,395,3074.332036
36.0,490,3086.672988
19.0,382,3095.690028
6.0,396,3105.308937
18.0,380,3114.232598
6.0,304,3121.179132
19.0,391,3130.431728
17.0,314,3137.754813
12.0,420,3147.376602
3.0,211,3152.266754
12.0,602,3166.079448
10.0,459,3177.046569
17.0,461,3187.833544
12.0,322,3195.342687
20.0,355,3203.535451
13.0,372,3212.080356
6.0,342,3220.270541
12.0,345,3228.323401
13.0,343,3236.246572
11.0,526,3248.361167
8.0,289,3255.165092
32.0,440,3265.31454
6.0,357,3273.548142
5.0,273,3279.824606
10.0,362,3288.160671
5.0,278,3294.582691
8.0,452,3305.481575
12.0,303,3312.492871
11.0,430,3322.63609
11.0,396,3332.026439
5.0,350,3340.751716
14.0,381,3351.745093
23.0,467,3364.649919
6.0,404,3374.533527
231.0,648,3389.507221
3.0,243,3395.025323
4.0,265,3401.051612
16.0,398,3410.09494
20.0,419,3419.754574
12.0,545,3432.155353
6.0,388,3440.930761
15.0,428,3451.394919
10.0,527,3464.939052
4.0,263,3471.732213
5.0,326,3480.268575
21.0,467,3491.80792
27.0,389,3502.2854
10.0,444,3513.297107
15.0,598,3528.595564
43.0,527,3541.468107
21.0,449,3552.421091
4.0,251,3558.475165
10.0,524,3571.012744
12.0,530,3584.411791
9.0,328,3592.075909
12.0,398,3601.20536
14.0,571,3616.214896
5.0,306,3623.356407
4.0,260,3629.980038
11.0,423,3640.548174
8.0,296,3647.828323
7.0,411,3657.815079
21.0,430,3668.41544
10.0,430,3678.969735
9.0,419,3689.335113
19.0,400,3699.275038
4.0,265,3705.783796
24.0,381,3715.043688
7.0,437,3725.92034
7.0,252,3732.234142
7.0,432,3742.891917
20.0,419,3753.082439
20.0,414,3763.385426
4.0,267,3770.020482
8.0,293,3777.133174
10.0,345,3785.414031
5.0,328,3793.498415
9.0,328,3801.312155
12.0,428,3811.873801
7.0,380,3821.178731
8.0,433,3831.709017
8.0,430,3842.273633
10.0,346,3850.689702
10.0,348,3859.304424
10.0,346,3867.82188
7.0,407,3877.445425
4.0,241,3883.196202
20.0,412,3893.213475
19.0,425,3903.730606
5.0,350,3912.359029
7.0,401,3922.111891
6.0,306,3929.441704
18.0,342,3937.777124
6.0,319,3945.604048
5.0,326,3953.425874
19.0,401,3963.19824
5.0,348,3971.589293
20.0,417,3981.635181
21.0,462,3993.237905
9.0,403,4003.207566
8.0,283,4010.217275
4.0,280,4017.144853
3.0,247,4023.255017
17.0,427,4033.532726
11.0,288,4040.25739
20.0,423,4050.461223
3.0,216,4056.075851
29.0,405,4067.16144
11.0,383,4076.565977
20.0,352,4085.247572
8.0,427,4095.164869
20.0,420,4105.811934
9.0,325,4113.54844
4.0,243,4119.515564
17.0,317,4126.994329
12.0,409,4136.790609
4.0,280,4143.476614
5.0,310,4151.040626
17.0,537,4164.052224
13.0,376,4173.347158
21.0,429,4184.370085
9.0,330,4192.581421
15.0,530,4205.497067
11.0,270,4212.118078
10.0,498,4224.101201
10.0,389,4233.544237
9.0,472,4244.893967
9.0,466,4256.372204
4.0,268,4262.754383
21.0,427,4272.96962
11.0,526,4285.631487
24.0,430,4295.863076
11.0,272,4302.371261
10.0,351,4311.08162
14.0,369,4319.978871
4.0,259,4326.574801
4.0,263,4332.965142
42.0,433,4342.68729
15.0,384,4351.337768
11.0,396,4360.685392
4.0,239,4366.479481
15.0,424,4376.779571
26.0,513,4389.149743
34.0,432,4399.702946
2.0,222,4405.000664
4.0,276,4412.298897
10.0,381,4421.698097
11.0,268,4428.482043
8.0,421,4438.933104
6.0,359,4447.728383
18.0,357,4456.327339
4.0,256,4462.491565
10.0,363,4471.065979
4.0,240,4476.838872
9.0,332,4484.660774
9.0,459,4495.920987
5.0,273,4502.601974
6.0,360,4511.677426
7.0,425,4522.112224
2.0,220,4527.521233
11.0,535,4540.760638
12.0,327,4548.785757
20.0,420,4559.60493
9.0,342,4568.747655
6.0,396,4579.150817
6.0,356,4587.777106
5.0,287,4594.627358
17.0,474,4606.029418
27.0,445,4616.568337
6.0,339,4624.748109
15.0,536,4637.665099
23.0,423,4647.564128
19.0,413,4657.395801
28.0,466,4668.494213
9.0,322,4676.914337
14.0,365,4685.863016
8.0,388,4695.040295
17.0,558,4709.00897
24.0,430,4719.262245
10.0,574,4732.708172
9.0,323,4740.090543
7.0,423,4749.767101
13.0,482,4761.832705
6.0,399,4771.507535
7.0,364,4780.335395
3.0,214,4785.500518
27.0,433,4795.910049
13.0,470,4807.37336
12.0,477,4818.971192
26.0,439,4829.443611
11.0,473,4840.691393
3.0,213,4845.785223
20.0,423,4856.129127
7.0,374,4865.542961
4.0,261,4871.961882
44.0,573,4885.532576
5.0,355,4894.601416
4.0,274,4900.965788
27.0,423,4911.536108
5.0,306,4918.983416
7.0,250,4924.683918
9.0,329,4932.468231
27.0,351,4941.0684
11.0,285,4947.902877
9.0,462,4958.517588
11.0,547,4970.791129
23.0,523,4983.72942
5.0,273,4989.700826
5.0,355,4997.826572
12.0,287,5004.941582
8.0,420,5015.124157
7.0,420,5025.289932
20.0,415,5035.272577
11.0,273,5041.6931
6.0,378,5050.818443
8.0,302,5058.271649
11.0,277,5065.0986
10.0,487,5077.004621
41.0,427,5087.338006
5.0,309,5094.809239
10.0,347,5103.387747
4.0,246,5109.41121
27.0,421,5119.483605
6.0,345,5128.02831
25.0,358,5136.444242
44.0,425,5146.800248
8.0,450,5158.624157
18.0,518,5171.32058
41.0,528,5184.299134
8.0,424,5195.487244
28.0,399,5204.758891
3.0,276,5211.484808
7.0,420,5221.736934
38.0,428,5231.890089
8.0,298,5239.262385
12.0,417,5249.580909
30.0,489,5261.492407
20.0,619,5276.781988
31.0,398,5287.103052
8.0,427,5298.079846
37.0,394,5307.564994
350.0,840,5327.595873
8.0,281,5334.320909
337.0,884,5355.620521
32.0,476,5367.240894
10.0,345,5376.670545
6.0,400,5386.202714
26.0,535,5399.259257
315.0,770,5418.005337
29.0,515,5430.408213
228.0,623,5445.103076
8.0,409,5454.763089
17.0,626,5469.203013
334.0,778,5487.124029
5.0,334,5494.575678
394.0,1075,5520.03925
333.0,723,5537.284121
20.0,499,5549.435321
9.0,309,5556.794071
10.0,400,5566.477242
313.0,664,5582.158388
11.0,382,5591.209589
315.0,774,5610.03701
26.0,628,5624.617237
6.0,346,5632.785824
4.0,259,5638.98077
10.0,434,5649.360251
4.0,243,5655.206588
13.0,554,5667.974554
32.0,495,5679.126442
18.0,399,5688.103647
6.0,416,5697.376304
22.0,453,5707.569345
5.0,290,5714.341978
10.0,352,5722.313614
9.0,503,5733.736847
27.0,414,5743.240877
11.0,504,5754.824495
11.0,271,5761.158791
314.0,699,5777.014852
334.0,775,5794.776431
314.0,714,5811.308541
26.0,437,5821.883044
22.0,498,5833.712091
12.0,531,5846.697659
333.0,739,5864.937297
7.0,364,5873.975037
6.0,339,5882.185844
5.0,327,5890.253276
44.0,614,5904.978554
10.0,466,5913.853918
10.0,458,5921.661288
21.0,460,5928.913818
5.0,268,5933.014344
9.0,473,5940.325962
42.0,485,5947.794264
6.0,339,5952.982042
7.0,420,5959.323405
13.0,350,5964.670154
45.0,470,5971.888695
8.0,297,5976.475047
12.0,457,5983.432507
13.0,364,5989.340177
4.0,280,5993.590791
6.0,343,5998.831612
11.0,273,6003.008751
8.0,456,6010.355153
28.0,439,6016.709657
34.0,427,6023.279572
8.0,455,6030.239719
7.0,362,6035.75264
19.0,400,6041.937098
9.0,328,6046.818109
10.0,479,6054.097755
7.0,357,6059.526669
20.0,412,6065.506337
20.0,430,6071.840543
7.0,343,6077.106634
8.0,465,6084.151891
7.0,422,6090.476185
20.0,316,6094.961963
31.0,397,6101.072985
35.0,447,6107.730444
7.0,431,6115.048309
11.0,480,6122.636822
9.0,326,6127.641867
13.0,434,6134.409015
28.0,407,6140.952788
38.0,552,6149.668122
13.0,362,6155.247752
8.0,453,6162.158333
48.0,532,6170.292943
20.0,415,6176.734199
11.0,415,6183.140562
57.0,549,6191.783192
23.0,452,6198.709647
41.0,567,6207.425524
22.0,500,6215.123387
5.0,290,6219.591793
372.0,815,6232.088157
11.0,369,6237.74479
11.0,475,6245.197476
4.0,284,6250.035685
8.0,296,6254.743429
35.0,468,6261.935589
44.0,524,6270.053985
45.0,440,6276.859797
37.0,404,6283.171752
17.0,377,6289.379861
11.0,477,6296.860257
38.0,444,6303.740654
47.0,528,6311.920734
4.0,279,6316.250305
8.0,299,6320.890845
36.0,498,6328.679033
8.0,409,6335.317893
4.0,246,6338.737195
226.0,574,6346.888375
47.0,511,6355.30429
10.0,430,6362.252821
11.0,573,6371.155579
13.0,358,6376.681365
313.0,665,6387.856929
45.0,450,6394.790091
8.0,443,6402.184909
28.0,403,6408.762769
19.0,421,6415.419111
8.0,288,6419.478322
33.0,466,6426.228514
12.0,324,6431.028641
33.0,399,6437.41081
11.0,393,6443.033903
17.0,312,6447.705599
14.0,393,6453.350205
44.0,420,6459.561134
45.0,440,6465.693636
41.0,419,6471.73174
5.0,308,6476.20431
3.0,221,6479.375694
8.0,405,6485.190086
35.0,429,6491.407727
313.0,671,6501.029576
44.0,423,6507.138207
147.0,480,6514.030236
3.0,214,6517.107657
313.0,787,6528.630009
6.0,390,6534.371294
6.0,346,6539.587345
13.0,328,6544.261677
11.0,483,6551.305023
45.0,462,6558.221099
11.0,476,6565.129399
24.0,468,6571.959527
4.0,271,6575.911775
4.0,275,6579.867838
8.0,454,6586.458179
313.0,669,6596.090716
11.0,516,6603.608697
18.0,360,6608.837383
313.0,758,6620.033771
4.0,280,6624.130645
24.0,424,6630.258739
313.0,673,6639.939401
7.0,419,6645.976738
315.0,729,6656.489881
8.0,461,6662.945857
4.0,263,6666.628871
7.0,427,6672.59659
12.0,284,6676.643497
41.0,426,6682.810166
24.0,365,6688.067052
3.0,215,6691.142459
4.0,262,6694.954122
14.0,397,6700.701837
18.0,379,6706.20539
4.0,241,6709.719004
